gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Mis18bp1	1.6374550282329023e-13	-5.9941289686144135	0.652	0.134	3.6698642092755804e-9	4.96608423836808e-38	-1.8483843353100546	0.569	0.121	1.112998799503054e-33	1.5026876116977011e-46	-6.617354372100777	0.738	0.189	3.367823475336888e-42	5.599105201183496e-55	-21.162123230512716	0.691	0.084	1.254871457689245e-50	1.6374550282329023e-13	2.2396420804734095e-54
Arl6ip1	1.700550493648794e-13	-37.366337619945185	0.957	0.484	3.811273766365677e-9	4.753494304913469e-60	-56.71768031386464	0.99	0.666	1.0653531436172066e-55	4.740956505952187e-68	13.208459768239436	0.992	0.71	1.0625431721140041e-63	2.6108075424481945e-28	-10.210190693259506	0.982	0.691	5.851341864134894e-24	1.700550493648794e-13	1.8963826023808918e-67
Ptprcap	2.3546707342970513e-13	-34.54838668863354	0.957	0.461	5.277288049706551e-9	4.7509606464759595e-31	-30.69448041439252	0.99	0.764	1.064785300088192e-26	9.763852341179284e-29	-32.009899275315064	1	0.79	2.1882745867051013e-24	3.7436944012412806e-14	-31.54685416058889	1	0.759	8.390367892061958e-10	2.3546707342970513e-13	1.9003842585903856e-30
Ckap2	2.845375304086207e-13	0.8388103483956932	0.391	0.05	6.3770551315180074e-9	1.5304480127715586e-98	3.2856777798413948	0.696	0.087	3.430040086223617e-94	9.187053445837335e-112	-3.0564869130963714	0.929	0.175	2.0590024182810633e-107	4.236820099168846e-81	-7.880837400340051	0.745	0.072	9.495561206257219e-77	2.845375304086207e-13	3.674821378334904e-111
Tcf7	2.933032479658021e-13	-13.256980445210662	0.957	0.413	6.573512393409557e-9	2.5242124264162686e-31	-144.20590659680187	0.99	0.852	5.6572648900841415e-27	5.7931912560204715e-28	-151.72647973518235	0.992	0.827	1.2983700242993081e-23	5.2687067465119294e-15	-20.075139219190376	1	0.816	1.1808225560282536e-10	2.933032479658021e-13	1.0096849705665083e-30
Tubb4b	3.031057079316093e-13	-75.797391819187	1	0.62	6.793205126163228e-9	7.332690193157015e-68	-50.428545425400124	1	0.408	1.6434025260903502e-63	2.0910257365559747e-62	-72.37873795716436	1	0.559	4.6864068807692504e-58	3.5098385759957473e-37	-40.281711173669336	1	0.459	7.866250216521668e-33	3.031057079316093e-13	2.9330760772628295e-67
Kif22	3.243968050544841e-13	0.7547845793744088	0.522	0.09	7.270381194881098e-9	1.34632575564553e-64	0.81567945806108	0.706	0.125	3.017385283552762e-60	6.24588798897584e-60	-4.551786005969416	0.833	0.218	1.3998284160892654e-55	3.8453288330452815e-70	-9.108725906652095	0.782	0.089	8.618150980621085e-66	3.243968050544841e-13	1.5381315332181098e-69
Hmgb1	3.798636679072232e-13	-82.34083503662097	1	0.929	8.513504525136687e-9	1.1929342785750649e-47	-103.62732660262947	1	0.949	2.6736043051424355e-43	2.2161767584264598e-45	-98.34724875298468	1	0.908	4.966895350985381e-41	2.274187373631241e-30	-364.87900593877214	1	0.895	5.0969087417823376e-26	3.798636679072232e-13	4.771737114300276e-47
Kpna2	3.9188568588667615e-13	-14.162974839229193	0.478	0.078	8.782941992092186e-9	3.6852476182705595e-88	-4.257830855423654	0.667	0.087	8.259376962067978e-84	1.61916585925231e-88	-1.903492354911604	0.841	0.174	3.6288745237562774e-84	1.160777349443026e-71	2.9398439955256706	0.818	0.101	2.6015341955717097e-67	3.9188568588667615e-13	6.476663437009267e-88
Kifc1	4.230729548900978e-13	0.8121589965374418	0.435	0.062	9.481911064996871e-9	2.285547067466468e-50	0.941317948475509	0.49	0.077	5.1223680876058484e-46	1.762660337786521e-55	2.031261056483146	0.611	0.128	3.950474349047151e-51	4.938595515399629e-25	1.2348123321832924	0.364	0.051	1.106838026911365e-20	4.230729548900978e-13	7.050641351146078e-55
Cd8a	7.8514470774492e-13	11.775939180175506	0.957	0.597	1.7596663189979147e-8	4.560230451469715e-52	-111.85521397260248	0.99	0.802	1.0220388487833925e-47	8.835077457623986e-57	-17.546341278023306	0.984	0.739	1.9801175598026878e-52	1.2265631727960299e-28	-27.303043501001184	1	0.692	2.748973382870462e-24	7.8514470774492e-13	3.5340309830496555e-56
Top2a	1.047552674153663e-12	-40.21476949783772	0.957	0.364	2.3477750533131894e-8	4.1397282651228575e-66	-57.67947919900309	0.98	0.231	9.277958987793348e-62	1.4314022409119625e-49	-161.7557307146207	0.992	0.374	3.20805870233189e-45	1.5564119628331914e-47	-271.0513127294942	0.945	0.201	3.4882304911017486e-43	1.047552674153663e-12	1.6558913060491308e-65
Efcab11	1.322117891177719e-12	0.5685790614092747	0.391	0.053	2.9631306177075038e-8	5.305201423301137e-38	1.0463763961848926	0.294	0.037	1.189001742990251e-33	6.913948060788195e-32	0.5952079021377614	0.365	0.075	1.5495540393838503e-27	8.489198581106498e-27	0.58207925769448	0.255	0.024	1.9025991859975882e-22	1.322117891177719e-12	2.1220805693204583e-37
Rag1	1.7940373765144464e-14	11.574662561466356	0.913	0.279	4.0207965682441776e-10	5.3004094949864715e-28	-123.74022516747974	0.951	0.652	1.187927776016368e-23	8.46464275426504e-25	-159.249790052546	0.96	0.645	1.8970957340858806e-20	2.0603903547714557e-12	-51.6768249946343	0.964	0.578	4.617746863113787e-8	2.0603903547714557e-12	2.12016379799458e-27
Ckap5	2.3295936100864054e-12	0.4989094198419717	0.652	0.149	5.2210851989256515e-8	3.4612796567220754e-69	-6.3279193833817695	0.824	0.174	7.757419966645515e-65	6.410688740462704e-68	4.634595027128649	0.913	0.273	1.4367635605125012e-63	7.081211149088863e-45	-12.452282452026868	0.855	0.178	1.587041042733796e-40	2.3295936100864054e-12	1.3845118626888269e-68
Kif20b	2.400385996453028e-12	-0.5754403879807093	0.609	0.135	5.379745095250526e-8	1.1346224011373895e-83	-13.177319141298657	0.784	0.126	2.5429157254291172e-79	1.0643323602633484e-66	1.7137848707077836	0.841	0.204	2.3853816858222166e-62	7.487587328412532e-62	-2.9295287176904186	0.782	0.103	1.6781180720438168e-57	2.400385996453028e-12	4.538489604549571e-83
Rad21	2.4510725233703866e-12	0.6564342047472049	0.87	0.297	5.4933437393777104e-8	2.473006804960421e-48	-18.177944277194968	0.902	0.319	5.542502851277295e-44	1.1292547572617907e-53	-10.06909268545328	0.944	0.4	2.5308857619751253e-49	3.0004113128200533e-35	-11.250685031759277	0.964	0.315	6.724521834292303e-31	2.4510725233703866e-12	4.51701902904717e-53
Gngt2	4.696519724413898e-14	-63.066544908249796	0.609	0.106	1.0525840006356427e-9	2.616034486557563e-12	-1.9994433647124676	0.52	0.244	5.86305649127281e-8	8.902653665947859e-21	-34.3174523186299	0.667	0.314	1.9952627396122341e-16	2.6703405633662954e-13	-6.420725481635124	0.673	0.274	5.984767270616541e-9	2.616034486557563e-12	3.561061466379119e-20
Hp1bp3	2.8228199396057573e-12	4.2854318485274865	0.87	0.341	6.326504048644424e-8	1.0733195069170348e-48	-14.86235689859569	0.931	0.429	2.4055236789024585e-44	2.9898713897476126e-50	-16.062293441605128	0.96	0.475	6.70089975870235e-46	9.249984766396628e-29	-1.0585206427469949	0.945	0.431	2.073106585844812e-24	2.8228199396057573e-12	1.1959485558990464e-49
Endou	3.3738750610708e-12	3.293856908648145	0.652	0.156	7.561528786871877e-8	4.830275084483691e-31	-33.29973244300068	0.892	0.505	1.0825612519344849e-26	1.4300872216447688e-43	10.793579155671441	0.913	0.489	3.2051114811502555e-39	1.957909497841917e-23	3.011451960666628	0.836	0.301	4.388066766563305e-19	3.3738750610708e-12	5.720348886579097e-43
H2afv	3.826833898076831e-12	-11.156664769232442	1	0.782	8.576700132369794e-8	3.1095531044153145e-51	-57.644066135133215	1	0.749	6.969130417615603e-47	3.304548628097639e-52	-10.343525321393557	0.992	0.748	7.406154385292428e-48	2.9589803104845358e-30	-67.66022239647897	1	0.715	6.631666671857942e-26	3.826833898076831e-12	1.3218194512390666e-51
