gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Rps16	5.782800223970352e-16	-537.5897444149448	0.587	0.967	1.2960411861962353e-11	6.964392375161157e-24	-474.1017398701365	0.643	0.977	1.5608596191211185e-19	3.9031680687180013e-168	-731.9240960169828	0.595	0.945	8.747780275610784e-164	4.602034816839128e-208	-650.8949935606494	0.54	0.943	1.0314080431499853e-203	5.782800223970352e-16	1.840813926735629e-207
Tmsb10	6.875881322812717e-16	-813.17423009513	0.543	0.965	1.541022522068786e-11	6.143521059029727e-21	-527.2619240872727	0.514	0.915	1.3768859397497424e-16	2.5564811464119603e-143	-654.0194461979502	0.509	0.913	5.729585545338485e-139	5.680621294429712e-151	-Inf	0.784	0.941	1.273140844507587e-146	6.875881322812717e-16	2.2722485177718585e-150
Tpt1	6.94409856582911e-16	-419.3280169993592	0.739	0.982	1.5563113705736204e-11	1.5701156656677396e-23	-635.6138617768172	0.8	0.985	3.518943229894538e-19	1.0192480070738403e-174	-643.9205159385749	0.709	0.971	2.284338633453891e-170	1.036896664272051e-206	-463.34827584488266	0.734	0.963	2.3238928039665206e-202	6.94409856582911e-16	4.1475866570882696e-206
Rpl11	6.955065631917694e-16	-529.9973496009973	0.478	0.962	1.5587693094253936e-11	6.031531772511216e-24	-548.2564422066266	0.614	0.978	1.3517869008552139e-19	7.435973674536634e-167	-541.9412848643622	0.634	0.95	1.6665504199371505e-162	3.480046828747156e-197	-526.6370211498917	0.635	0.945	7.799480952588125e-193	6.955065631917694e-16	1.3920187314988428e-196
Rps7	7.701027479893014e-16	-397.67804840308656	0.63	0.956	1.7259542787936222e-11	2.6284525044375267e-23	-420.65089271264446	0.586	0.962	5.890887752945385e-19	1.667174468113362e-158	-518.4096425651011	0.527	0.932	3.736471417935667e-154	1.0716631404401366e-192	-545.5685578702436	0.55	0.925	2.401811430354434e-188	7.701027479893014e-16	4.286652561760595e-192
Rps27a	7.767405674829961e-16	-915.5785913950341	0.717	0.971	1.7408309598428907e-11	8.846246396415963e-23	-755.3534802389455	0.7	0.978	1.9826207423647455e-18	8.85195689959844e-155	-844.2703264938428	0.727	0.954	1.9839005803380023e-150	1.595711379037661e-188	-785.0656981391029	0.726	0.954	3.5763083426992055e-184	7.767405674829961e-16	6.382845516150534e-188
Ubb	8.962285147691502e-16	-439.9457906913517	0.826	0.981	2.0086273473006194e-11	8.719641983222188e-22	-750.3407460358505	0.857	0.98	1.9542461612797568e-17	7.148140752381943e-177	-480.8959725178218	0.639	0.96	1.602041305423841e-172	6.989161674503003e-195	-627.8119400471724	0.677	0.944	1.566410914489613e-190	8.962285147691502e-16	2.795664669801217e-194
mt-Co3	1.1522021982126116e-15	-Inf	0.826	0.968	2.5823155666341052e-11	1.5590459312186881e-25	-Inf	0.857	0.984	3.494133741047324e-21	9.070584771847397e-172	-Inf	0.86	0.97	2.0328994590664386e-167	1.7812882516177312e-215	-Inf	0.907	0.981	3.992223229525659e-211	1.1522021982126116e-15	7.12515300647095e-215
Cd3g	1.1553523469132166e-15	-90.31269246044944	0.239	0.835	2.589375679901901e-11	3.5188607953160466e-22	-213.42351291785013	0.5	0.937	7.886470814462324e-18	1.177411198038823e-163	-240.17334075899686	0.332	0.904	2.6388139770446103e-159	1.6287270699680715e-185	-222.41469452524504	0.397	0.888	3.650303109212442e-181	1.1553523469132166e-15	6.514908279872367e-185
mt-Atp6	1.1649134456847624e-15	-Inf	0.891	0.978	2.6108040144686895e-11	2.2236870161177977e-26	-Inf	0.9	0.986	4.983727340523208e-22	5.0379927396724356e-170	-Inf	0.93	0.978	1.1291149328153863e-165	1.88564541639927e-212	-Inf	0.962	0.99	4.226108507234044e-208	1.1649134456847624e-15	7.542581665596936e-212
Rps21	1.4117707249286131e-15	-624.5287775507492	0.674	0.96	3.164060548710008e-11	1.2446750107545787e-25	-385.9567686006054	0.514	0.962	2.7895656341031616e-21	1.1950443274340965e-166	-604.9677529250329	0.603	0.945	2.678333346645297e-162	1.514973827225202e-194	-604.7021581604788	0.649	0.948	3.3953593415771223e-190	1.4117707249286131e-15	6.059895308900735e-194
Rps29	1.4868335004611688e-15	-648.71670773193	0.848	0.979	3.3322912412335714e-11	1.8166338934660453e-25	-709.213922394018	0.857	0.989	4.0714398820361e-21	4.134543579444123e-167	-Inf	0.938	0.989	9.266339070250168e-163	1.5576261240114115e-203	-Inf	0.917	0.987	3.4909516691343755e-199	1.4868335004611688e-15	6.230504496045822e-203
Rpl30	1.6101947584635123e-15	-474.0657022764757	0.5	0.96	3.608768492668424e-11	4.603017343676109e-24	-416.32118136698114	0.557	0.968	1.0316282470646896e-19	3.465818041691831e-167	-535.6464419662823	0.475	0.935	7.767591395039732e-163	3.273685210214569e-192	-443.1469495181762	0.556	0.929	7.336983293132892e-188	1.6101947584635123e-15	1.3094740840858044e-191
Serbp1	8.108583065174613e-16	-157.8384192125521	0.283	0.895	1.8172956365669343e-11	1.905926528493524e-15	-219.82604956871032	0.386	0.796	4.271562535659686e-11	1.760203625884715e-131	-382.6441495730093	0.335	0.86	3.944968366332824e-127	2.5207119002691874e-156	-260.65578041286324	0.29	0.831	5.649419510883303e-152	1.905926528493524e-15	1.0082847601076783e-155
Rps4x	2.083079038739242e-15	-541.9138546638578	0.543	0.953	4.668596741622389e-11	3.7036639038323604e-23	-534.6252090367835	0.671	0.963	8.300651541269086e-19	6.149146214239932e-147	-648.2484097382037	0.644	0.936	1.3781466495354536e-142	3.4938942081009926e-179	-562.4387209038953	0.619	0.933	7.830515699195945e-175	2.083079038739242e-15	1.3975576832404113e-178
Rpl36a	2.2307935940442274e-15	-345.6657089891464	0.435	0.92	4.999654602971923e-11	7.013239570003172e-17	-344.61796494528085	0.414	0.854	1.571807252429111e-12	2.3177070349252283e-134	-414.5362648916174	0.343	0.86	5.1944450066744215e-130	6.184385306225108e-129	-380.0794693955436	0.44	0.838	1.3860444348311714e-124	2.2307935940442274e-15	9.270828139701181e-134
Eef1a1	2.4063379500265143e-15	-675.5302926230295	0.717	0.966	5.3930846135994236e-11	1.5273281334002087e-20	-797.1956580943955	0.786	0.97	3.4230478125765475e-16	7.224270738933046e-150	-Inf	0.779	0.96	1.619103558009674e-145	1.4376856256524375e-177	-835.4894033809799	0.766	0.956	3.222141024212243e-173	2.4063379500265143e-15	5.750742502609718e-177
H3f3b	2.459746416785864e-15	-670.3474451453569	0.761	0.977	5.512783669300478e-11	2.1549718417060193e-21	-865.3145902587265	0.8	0.982	4.82972289163153e-17	3.0489662220661424e-168	-572.7764490412595	0.756	0.96	6.833343096894638e-164	4.7893279056132954e-197	-394.09534221543834	0.704	0.952	1.0733841702060518e-192	2.459746416785864e-15	1.9157311622452956e-196
Rpl35	2.749640835460271e-15	-426.5318275895364	0.5	0.951	6.16249504043356e-11	7.177379145814908e-24	-376.73596241449985	0.443	0.942	1.6085942141600373e-19	5.439994671205053e-166	-483.8511796901007	0.317	0.913	1.2192116057104765e-161	7.80611982492292e-197	-503.7401641314176	0.419	0.918	1.7495075751617249e-192	2.749640835460271e-15	3.1224479299692384e-196
Rpl39	2.765920404246479e-15	-808.8350841511868	0.63	0.965	6.198980809997208e-11	7.88172463859206e-24	-637.0552142328748	0.643	0.974	1.7664521260012526e-19	4.8224694976989505e-160	-805.502357585454	0.683	0.951	1.0808118638242888e-155	3.246406377933246e-189	-754.5859840327153	0.665	0.951	7.275845974223991e-185	2.765920404246479e-15	1.2985625511733305e-188
Rps24	2.860273383015395e-15	-755.0141553240305	0.783	0.974	6.410444706014104e-11	8.224582500464521e-27	-713.5193936074127	0.729	0.981	1.8432934300041084e-22	3.942408498324224e-166	-711.7271828603829	0.719	0.963	8.83572592644425e-162	1.4226739309958248e-194	-723.0201232869124	0.77	0.964	3.1884968141478424e-190	2.860273383015395e-15	5.690695723983197e-194
Rpl36al	3.017244596603498e-15	-264.33475911622924	0.457	0.925	6.762248589907759e-11	5.422766669518273e-16	-123.36694513238182	0.357	0.826	1.2153504659724353e-11	1.8937970444028383e-118	-122.35654209739245	0.14	0.764	4.244377935915641e-114	2.041290568025125e-149	-114.2084897433416	0.185	0.781	4.57494042105791e-145	3.017244596603498e-15	8.165162272100714e-149
Rps14	3.139979026188494e-15	-435.71233540073996	0.587	0.945	7.037320993493652e-11	4.4714162356134123e-23	-336.9703723850951	0.614	0.95	1.002133806725678e-18	6.755883093408647e-159	-392.89155467116393	0.499	0.932	1.5141285188947458e-154	2.9336388511983945e-185	-367.94307219765983	0.456	0.917	6.574871393305841e-181	3.139979026188494e-15	1.1734555404793817e-184
Rpl37	3.2183423703071956e-15	-562.1181440682846	0.696	0.957	7.212948920332487e-11	8.543826623935313e-23	-497.1113606862307	0.6	0.954	1.9148424229563824e-18	5.592790728982044e-162	-649.6813631139453	0.597	0.943	1.2534562581794558e-157	1.7763629579442414e-180	-626.3688889102335	0.641	0.94	3.981184661344634e-176	3.2183423703071956e-15	7.1054518317769e-180
Rpl32	3.257118665308427e-15	-700.5747809658913	0.609	0.966	7.299854352689246e-11	3.29610439730754e-25	-680.337380063438	0.743	0.972	7.387229175245659e-21	2.2353904302259813e-153	-880.5920639381566	0.686	0.95	5.009957032222469e-149	2.2767668182330268e-178	-856.7484251365181	0.728	0.951	5.102689793023859e-174	3.257118665308427e-15	9.107067272931997e-178
Rpl38	3.284804175077752e-15	-550.5294362463426	0.63	0.97	7.361903117184259e-11	1.813425684235238e-23	-401.68236363253754	0.629	0.965	4.0642496435080156e-19	9.456265888335936e-154	-614.0496509473693	0.725	0.958	2.11933831089385e-149	5.95638312872723e-176	-606.1715130703394	0.762	0.957	1.334944586810347e-171	3.284804175077752e-15	2.382553251490866e-175
Rpl35a	3.4594868175944558e-15	-501.5513801436985	0.587	0.964	7.753401855592694e-11	2.4153038000033187e-25	-479.18835664496396	0.471	0.968	5.413178876567438e-21	1.3613516006856175e-169	-470.8069521468028	0.475	0.929	3.051061207456606e-165	2.4100701477935948e-201	-526.3709910887694	0.532	0.935	5.401449215235005e-197	3.4594868175944558e-15	9.640280591174263e-201
H3f3a	4.0150069550315666e-15	-182.7164960265547	0.696	0.968	8.998433587616747e-11	2.2039586064541882e-23	-390.35554635187344	0.814	0.982	4.939512028785126e-19	6.042326356018667e-171	-369.71986234033824	0.678	0.956	1.3542061829109038e-166	8.979086708188415e-204	-234.40027254906292	0.611	0.944	2.0123929130391877e-199	4.0150069550315666e-15	3.5916346832754335e-203
Uba52	4.350533517380729e-15	-103.99015201399932	0.326	0.902	9.750415719153689e-11	1.4071255655655413e-19	-93.68057924410972	0.257	0.83	3.153649817545491e-15	6.251752332511939e-145	-112.80028890875914	0.132	0.826	1.4011427327625757e-140	3.965299415992514e-196	-337.81022947120476	0.397	0.912	8.887029051122423e-192	4.350533517380729e-15	1.58611976639705e-195
mt-Nd1	4.970123494462215e-15	-309.6402977530557	0.37	0.934	1.1139040775788716e-10	6.131365030572916e-22	-666.14819899615145	0.457	0.936	1.374161530652002e-17	7.670960358899546e-155	-599.2192720055665	0.39	0.907	1.7192156356365662e-150	6.515903138589548e-189	-743.1527531524451	0.452	0.914	1.4603442114206895e-184	4.970123494462215e-15	2.606361255435815e-188
Rps19	5.194987370541674e-15	-572.2428430918715	0.652	0.962	1.1643005694858e-10	2.186869278831504e-20	-423.05849770353063	0.514	0.941	4.901211427717167e-16	2.2122156998872488e-151	-598.7053590352517	0.566	0.934	4.958017826587302e-147	3.144822118969258e-182	-616.2663241679095	0.567	0.934	7.048175333033901e-178	5.194987370541674e-15	1.2579288475877335e-181
Rps9	5.203677201757858e-15	-488.157000764537	0.63	0.961	1.1662481344579711e-10	2.074683506332675e-24	-407.5289893710051	0.643	0.971	4.6497806743927915e-20	2.054686531327271e-172	-521.3486436208905	0.561	0.945	4.60496345401068e-168	1.5037126904959914e-208	-521.0263210105925	0.593	0.946	3.370120881939616e-204	5.203677201757858e-15	6.014850761983923e-208
Rps5	5.417073599381695e-15	-530.0456436659167	0.63	0.951	1.2140745350934256e-10	2.3276585177724042e-20	-455.2768610959972	0.514	0.942	5.216748270031512e-16	3.389697792038773e-148	-541.4889737765762	0.543	0.925	7.596990691517298e-144	4.465773461280802e-160	-428.5337580065294	0.565	0.907	1.0008691481422533e-155	5.417073599381695e-15	1.7863093845123029e-159
Rpl27a	5.9180278329462275e-15	-307.27450023941316	0.413	0.932	1.3263483979199084e-10	2.9589958529782057e-21	-240.29207662023325	0.357	0.914	6.631701505694754e-17	1.5498326327162633e-173	-665.5609491678283	0.512	0.947	3.473484896443689e-169	5.91373373806162e-204	-666.7385196472911	0.579	0.944	1.3253860053743703e-199	5.9180278329462275e-15	2.3654934952246457e-203
Eif1	6.206835212834786e-15	-210.50219759336986	0.522	0.96	1.3910759079005322e-10	8.569358609534658e-24	-342.29475714523534	0.571	0.965	1.9205646515689074e-19	1.7299053591013415e-168	-290.37414799138423	0.527	0.938	3.877063890817927e-164	8.287292845617069e-198	-239.72697282344564	0.542	0.928	1.8573480725596976e-193	6.206835212834786e-15	3.3149171382468176e-197
Fth1	6.866090374204576e-15	-Inf	0.696	0.966	1.5388281746667295e-10	9.969442214112982e-25	-Inf	0.586	0.967	2.2343513890270014e-20	2.3070677055949374e-163	-Inf	0.579	0.936	5.170600141779374e-159	7.087252930960463e-186	-659.5512295730215	0.581	0.93	1.588395126886859e-181	6.866090374204576e-15	2.8349011723842144e-185
Rps20	7.092268476438807e-15	-873.7656458552473	0.761	0.971	1.5895192109394654e-10	9.432550273564767e-25	-929.9234395028967	0.629	0.971	2.1140231673113355e-20	1.8825357235014873e-167	-969.8999733074317	0.61	0.952	4.219139063511533e-163	7.137744005367711e-195	-Inf	0.665	0.954	1.5997111864830114e-190	7.092268476438807e-15	2.855097602147104e-194
mt-Nd2	7.116926987251244e-15	-233.2007774470271	0.413	0.928	1.595045676382749e-10	8.87432301039575e-23	-508.6405622719992	0.457	0.931	1.9889132730898955e-18	2.2819898697146537e-167	-Inf	0.439	0.927	5.114395696004482e-163	1.1296576755249253e-198	-731.6596102180574	0.532	0.928	2.5317887823864625e-194	7.116926987251244e-15	4.518630702099729e-198
Rps13	7.365444883926483e-15	-452.94253948636407	0.587	0.951	1.6507435073856035e-10	1.1552494767582641e-24	-443.5275466147203	0.6	0.967	2.5891451273106216e-20	3.8154226155059435e-163	-544.4447334412805	0.59	0.941	8.551125165871921e-159	4.284372755152158e-191	-557.0412824124801	0.633	0.941	9.602136218847017e-187	7.365444883926483e-15	1.713749102060905e-190
Rps23	7.595366693786375e-15	-606.4084739258096	0.565	0.964	1.7022735834114022e-10	2.9256549276553367e-22	-462.30717290935956	0.557	0.958	6.556977823861141e-18	2.553250411733444e-159	-691.5197171190201	0.545	0.937	5.7223448227769945e-155	2.6887297907422885e-196	-597.513951879761	0.494	0.927	6.025981207011617e-192	7.595366693786375e-15	1.0754919162969091e-195
Rpl19	7.62013263132461e-15	-596.5915813830466	0.739	0.976	1.7078241253324715e-10	3.0538643263618996e-24	-550.4228062383733	0.771	0.979	6.84432072824229e-20	1.5681107740167575e-161	-694.4112019163599	0.753	0.963	3.514449866726357e-157	1.8020323672522225e-191	-624.9265214095208	0.76	0.957	4.038714941485681e-187	7.62013263132461e-15	7.208129469008796e-191
Rpl9	7.83282665970266e-15	-569.3488994138813	0.652	0.959	1.7554931109725602e-10	1.561874243051094e-25	-538.2838474162893	0.571	0.972	3.5004725535261116e-21	8.14565668913552e-167	-519.1767245590976	0.535	0.941	1.8256045771690528e-162	1.5218013160419736e-200	-559.9942761742196	0.484	0.93	3.4106611095132714e-196	7.83282665970266e-15	6.087205264167894e-200
Rpl15	8.313732989019756e-15	-224.5523431352434	0.37	0.921	1.863273837499108e-10	1.0551087155527979e-20	-197.85425288552287	0.4	0.886	2.3647096532969307e-16	2.4573858616463367e-165	-602.08235938583	0.538	0.944	5.50749319312177e-161	1.6114045955502392e-193	-503.67004243979255	0.538	0.935	3.611479979547196e-189	8.313732989019756e-15	6.445618382200966e-193
Ppia	8.414221000442263e-15	-608.3115583860327	0.696	0.978	1.88579521061912e-10	5.147956764181078e-19	-704.1493015543235	0.829	0.974	1.1537600699882634e-14	3.441793302336205e-140	-965.5830313311931	0.805	0.961	7.713747149195902e-136	1.3846502861325804e-183	-688.4051305648695	0.679	0.951	3.103278221280339e-179	8.414221000442263e-15	5.5386011445302465e-183
Rpl13	8.650093443652079e-15	-663.13392009894	0.587	0.967	1.938658942591304e-10	5.835187098801306e-25	-688.5150184176989	0.629	0.971	1.3077821325833488e-20	3.942678566459359e-158	-853.5634134988661	0.766	0.96	8.836331203148716e-154	1.1511920193172315e-184	-904.8087248288166	0.748	0.964	2.580051553693779e-180	8.650093443652079e-15	4.604768077269074e-184
Rpl41	8.93164480754711e-15	-Inf	0.739	0.98	2.0017602342674582e-10	9.37466795215129e-24	-Inf	0.657	0.982	2.1010505814361472e-19	7.742538141691934e-176	-Inf	0.826	0.981	1.7352576483159963e-171	1.9407559251575819e-202	-Inf	0.79	0.976	4.3496221794631725e-198	8.93164480754711e-15	7.76302370063039e-202
Rps27rt	9.108242459166898e-15	-111.89890943747015	0.326	0.897	2.041339299948485e-10	1.8296682976631366e-20	-118.9058583880372	0.457	0.891	4.100652588722622e-16	3.3566142428627505e-24	-4.040204162197504	0.086	0.326	7.522843841103996e-20	3.4880981131704274e-19	-1.0897510690768812	0.046	0.21	7.817525491237562e-15	9.108242459166898e-15	1.3426456971450978e-23
Rpl28	9.279929576424484e-15	-443.19186960255854	0.543	0.953	2.0798178166682553e-10	6.7577590437123e-24	-432.26400432350266	0.671	0.964	1.5145489568768007e-19	3.6971911388569625e-166	-750.6799489046587	0.577	0.951	8.2861447804062245e-162	3.976722470279861e-189	-636.0019854002345	0.677	0.943	8.912630400391224e-185	9.279929576424484e-15	1.590688988111923e-188
Arf5	1.0545417863270983e-14	-105.72593651630362	0.239	0.867	2.363439051516293e-10	5.4683268056325195e-17	-68.2841515664578	0.286	0.745	1.2255614036783602e-12	1.468119919761127e-125	-34.725986533981256	0.106	0.764	3.290350364168638e-121	5.036863244996419e-136	-39.135835263256446	0.141	0.734	1.1288617904685974e-131	1.0545417863270983e-14	2.0147452979985848e-135
Rps3	1.0651968096543489e-14	-436.97897382206435	0.522	0.956	2.387319089797327e-10	6.339660464602536e-22	-370.16322234086584	0.6	0.952	1.4208447033267203e-17	6.72348011919043e-154	-597.7519348419457	0.577	0.934	1.5068663643129591e-149	4.0549218319249934e-187	-516.2205706065364	0.54	0.932	9.087890809710295e-183	1.0651968096543489e-14	1.6219687327700027e-186
Rps8	1.095128396534794e-14	-904.0640405691728	0.804	0.968	2.45440176231378e-10	6.824765956478504e-23	-847.6725385140621	0.686	0.967	1.5295665461659624e-18	2.981762809433613e-159	-Inf	0.714	0.953	6.6827268085026136e-155	2.787986783681156e-187	-917.7804058614638	0.681	0.953	6.248435979586207e-183	1.095128396534794e-14	1.1151947134724422e-186
Atp5j2	1.1876422812566531e-14	-88.91567496693017	0.37	0.907	2.661743880752411e-10	6.519235923921041e-16	-142.81849330733593	0.443	0.815	1.461091155269184e-11	1.252174606984519e-133	-133.20343917954133	0.268	0.848	2.8063737291737042e-129	1.183425314592815e-135	-136.5496574805103	0.345	0.824	2.652292815065417e-131	1.1876422812566531e-14	4.733701258371347e-135
Rpl17	1.1953670511943158e-14	-338.45565530546787	0.5	0.923	2.6790566351367005e-10	3.510960943769776e-21	-284.0404390980491	0.471	0.917	7.868765667176822e-17	7.395467902948889e-146	-396.0400576047856	0.395	0.896	1.657472266408905e-141	3.1878504673015446e-175	-368.54864134316625	0.458	0.892	7.144610467316222e-171	1.1953670511943158e-14	1.2751401869206131e-174
Cox4i1	1.2365318047728226e-14	-111.29409474142153	0.5	0.921	2.77131508085685e-10	1.0329086384633258e-17	-121.96918820930213	0.429	0.881	2.314954840524006e-13	2.773822922736964e-138	-173.03950637839742	0.306	0.867	6.216691934438084e-134	6.5249993287430485e-152	-100.73500888934892	0.341	0.844	1.462382849557892e-147	1.2365318047728226e-14	2.6099997314972326e-151
Atp5h	1.253367573710564e-14	-68.73090048124125	0.391	0.918	2.809047406200116e-10	3.5547866307970338e-19	-140.20706313046972	0.443	0.884	7.966987796942311e-15	4.7864574952092546e-148	-193.20779250228193	0.327	0.888	1.0727408538262982e-143	7.62489561741433e-161	-130.08206385416287	0.341	0.858	1.7088916057748997e-156	1.253367573710564e-14	3.049958246965725e-160
Rbm3	1.2726400042698205e-14	-289.24724329694027	0.63	0.948	2.8522407775695217e-10	3.47219688112232e-18	-262.1752839953384	0.657	0.929	7.781887649971344e-14	3.8339118101291516e-125	-281.4080963020271	0.525	0.897	8.592563148861454e-121	9.803204645952214e-134	-234.0497083277677	0.512	0.864	2.1970942252508103e-129	1.2726400042698205e-14	3.92128185838093e-133
Oaz1	1.4795400213706486e-14	-144.9500298349727	0.609	0.946	3.3159450958958976e-10	6.011859039132675e-25	-224.33706972930574	0.557	0.945	1.347377847850415e-20	9.631153346444108e-163	-180.9522405948664	0.452	0.925	2.1585340880050534e-158	3.4332924083883226e-188	-132.89751585689368	0.454	0.914	7.694694945679909e-184	1.4795400213706486e-14	1.3733169633553198e-187
Rpl27	1.5826553287629657e-14	-276.21243989355867	0.478	0.93	3.547047122823559e-10	6.225782378692508e-16	-140.91211586210136	0.429	0.886	1.3953223467125649e-11	5.908962203451743e-168	-396.7121583857555	0.397	0.923	1.3243166090376045e-163	1.5062941484778994e-196	-365.1857437713773	0.458	0.917	3.375906445568668e-192	1.5826553287629657e-14	6.025176593911551e-196
Rpl6	1.5980737977879045e-14	-515.9397612487872	0.609	0.95	3.5816029956022516e-10	1.4332964182425452e-22	-446.30800871461867	0.471	0.956	3.212303932565192e-18	1.2126741241310285e-159	-631.1146710859038	0.631	0.942	2.717845247002461e-155	5.431053563400416e-200	-535.4794562225536	0.575	0.94	1.2172077246293013e-195	1.5980737977879045e-14	2.1724214253601893e-199
Rps10	1.6605231829925872e-14	-568.3581329974668	0.587	0.966	3.7215645577229864e-10	1.9530425527135176e-26	-577.90481413982	0.6	0.977	4.377158969141535e-22	1.154612608082657e-155	-254.39230959867265	0.286	0.886	2.587717777234851e-151	2.314219691733393e-186	-272.81382683225223	0.321	0.881	5.18662917311288e-182	1.6605231829925872e-14	9.25687876693357e-186
Psmb8	2.2397571659952905e-15	-206.67136262397102	0.348	0.9	5.019743760428645e-11	1.7176921194102928e-14	-90.08414237573943	0.343	0.757	3.849691578022348e-10	3.0801635661981396e-114	-139.25527208633088	0.33	0.817	6.903262584563271e-110	4.599121719734243e-118	-92.14021537396998	0.246	0.747	1.0307551598268385e-113	1.7176921194102928e-14	1.8396486878937387e-117
