gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Trpm1	6.250432237427882e-39	0.3153142862295985	0.143	0.001	1.400846873052337e-34	7.843888746365987e-53	1.4123108744036021	0.118	0.003	1.757972345835545e-48	7.839780669248048e-83	1.4054920820396295	0.229	0.007	1.7570516435918726e-78	6.18794812482146e-122	4.94189843450884	0.214	0.006	1.3868429337349855e-117	6.250432237427882e-39	2.4751792499286063e-121
Nr4a3	2.3595557956491705e-32	0.3786768838242161	0.429	0.008	5.288236449208921e-28	2.36195620085741e-78	1.9432251487905843	0.212	0.007	5.293616237361628e-74	1.23767601867942e-91	6.910745377510089	0.314	0.012	2.773879493064316e-87	2.2549993048240986e-103	5.988246135771444	0.369	0.023	5.0539044419717696e-99	2.3595557956491705e-32	9.019997219296418e-103
Rgs16	1.1887437419677695e-20	1.9464925616977127	0.286	0.006	2.664212474498165e-16	1.7660672144785254e-82	2.2162850711348594	0.271	0.012	3.958109841089271e-78	2.2179178631723835e-96	8.807731420368357	0.429	0.023	4.9707975149419456e-92	1.5891787784495108e-164	-74.23574455532996	0.505	0.028	3.561667478261044e-160	1.1887437419677695e-20	6.356715113798215e-164
Bcl2a1d	4.525839287473263e-18	-94.86393518809354	0.429	0.015	1.0143311011085078e-13	2.3968901459692857e-112	-31.402618176366985	0.353	0.015	5.371910195146363e-108	3.825292411801859e-149	-46.96452774359902	0.5	0.019	8.573245353330326e-145	3.406233597747292e-108	-70.02708425042478	0.437	0.031	7.63405073927123e-104	4.525839287473263e-18	1.5301169647207698e-148
Tnfrsf9	9.76131416395401e-15	-16.959859776067724	0.286	0.009	2.1877057304253727e-10	0	12.11015068799587	0.494	0.007	0	2.5027514926450267e-300	8.344730309808535	0.643	0.013	5.609166645316034e-296	0	5.28295546460811	0.583	0.016	0	9.76131416395401e-15	0
Tnfrsf18	7.677153556659229e-13	9.545545433624927	0.429	0.023	1.7206036551184665e-8	1.3988597901499962e-40	20.041758399249574	0.412	0.063	3.1351245616841716e-36	7.397808371570122e-26	10.71870936896893	0.4	0.074	1.6579968122362957e-21	2.1429001185372673e-57	8.344021441853934	0.466	0.068	4.802667745665724e-53	7.677153556659229e-13	8.571600474149018e-57
Rln3	1.5305442663099247e-12	1.8674559907662598	0.143	0.002	3.430255809653803e-8	8.126119297794806e-153	4.724679274325787	0.318	0.007	1.821225857021772e-148	9.881304460023942e-195	8.84700292603217	0.429	0.009	2.2145979555805658e-190	7.831660199483475e-201	12.04872715607317	0.447	0.016	1.7552316839082365e-196	1.5305442663099247e-12	3.132664079793321e-200
Bcl2a1b	1.1760884410091105e-10	-34.52722323538069	0.429	0.027	2.6358494139896185e-6	3.834072559821911e-46	-46.52533880124144	0.235	0.017	8.592923421072868e-42	1.9526847417296482e-100	-93.07529274830873	0.4	0.019	4.376357043164487e-96	2.2074898736124846e-119	-52.585604118891524	0.466	0.032	4.947426304740301e-115	1.1760884410091105e-10	8.829959494449748e-119
Ccnd2	1.3135720550989813e-9	-31.125084709268	0.857	0.127	2.9439776898878367e-5	1.8264333509384564e-12	-1.3102275317259977	0.259	0.066	4.0934024261232686e-8	3.0405709895992482e-15	-40.21498777020191	0.529	0.172	6.814527701889835e-11	1.7920471629864715e-25	-63.26506871857155	0.602	0.205	4.01633610168528e-21	1.3135720550989813e-9	7.168188651945844e-25
Tnfrsf19	3.266106195051995e-9	0.30406650584848044	0.143	0.004	7.319997204350531e-5	2.303415990457996e-115	0.6327259401765417	0.224	0.005	5.1624159178144605e-111	4.491639053078002e-58	3.5426743842553545	0.229	0.01	1.0066661445758419e-53	9.311133509504713e-91	1.423739295898466	0.243	0.011	2.0868112421501965e-86	3.266106195051995e-9	9.213663961832136e-115
Skil	7.636488656404528e-9	4.684755463232589	1	0.201	1.7114898376733827e-4	5.22065019405004e-15	0.5763305574944511	0.318	0.083	1.1700521214904951e-10	9.349423799965817e-19	4.151781234838301	0.486	0.134	2.0953928620483387e-14	1.892653464025795e-14	1.135315179236547	0.485	0.189	4.241814943574612e-10	7.636488656404528e-9	3.739769519986303e-18
Ikzf2	9.327077474880852e-9	19.037195126487717	0.857	0.163	2.0903846036702967e-4	9.678540166666881e-101	16.199171877816482	1	0.21	2.1691544221533813e-96	5.017708345138105e-69	-5.1533835424285215	0.986	0.257	1.124568794312352e-64	3.6891108899601263e-122	16.990233810596862	0.981	0.198	8.268035326578636e-118	9.327077474880852e-9	1.475644355984032e-121
Cd160	1.203849352806413e-8	6.028593825023948	0.571	0.062	2.698067169509733e-4	4.5155437465706826e-12	-12.744744129827042	0.118	0.017	1.0120236644814214e-7	9.694916157337555e-21	8.196975423700229	0.243	0.034	2.1728246091824928e-16	1.2479864783653575e-41	-22.186156820907556	0.301	0.037	2.7969872953124393e-37	1.203849352806413e-8	4.991945913461479e-41
