gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Hist1h1b	3.802789584870065e-36	-3.5117749850746094	0.97	0.199	8.52281201761079e-32	4.438708337282743e-155	-2.031297576535721	1	0.212	9.948033125518083e-151	3.365052963020096e-125	-66.8591579473019	1	0.289	7.541756700720639e-121	5.447958456755503e-114	6.923428538461735	1	0.141	1.2209964493280434e-109	3.802789584870065e-36	1.7754833349131094e-154
Hist1h2ae	5.636356176727955e-35	-23.5358271844391	1	0.222	1.2632201463282694e-30	5.214103573320235e-147	-2.188437012326503	1	0.222	1.1685848928525311e-142	8.026634733930524e-120	-28.089510033157637	1	0.294	1.798929376568509e-115	6.887227904721243e-96	-50.78590820053317	1	0.174	1.5435655180061248e-91	5.636356176727955e-35	2.0856414293280604e-146
Hist1h4d	2.2345269718564473e-28	-1.6981565463488995	0.818	0.148	5.0080218493246695e-24	4.8542204480411824e-123	-3.232601033359625	0.884	0.168	1.0879278868149898e-118	4.3474507580345323e-107	1.4988477370240858	1	0.345	9.743506638906994e-103	7.785328623204629e-81	-6.279616624694704	1	0.211	1.7448478510326216e-76	2.2345269718564473e-28	1.9416881792164372e-122
Mki67	9.77771019206752e-26	-29.306429134336604	0.758	0.137	2.1913804082461724e-21	3.601745571706851e-121	-51.04762417881801	0.961	0.194	8.072232175309394e-117	4.6481695209780816e-83	-16.547950540439317	0.982	0.305	1.0417477530416077e-78	3.825857731628708e-96	-169.0152038067	0.973	0.141	8.57451234812626e-92	9.77771019206752e-26	1.4406982286827209e-120
Nusap1	1.0322002046415206e-25	-15.383593385904296	0.636	0.096	2.313367098642576e-21	1.745934757925995e-157	-11.651491246708112	0.981	0.159	3.91298897946374e-153	5.436599098254603e-106	-49.546817022612075	1	0.259	1.2184505899008216e-101	6.812204538401926e-130	-102.24695455996789	1	0.11	1.5267512811466396e-125	1.0322002046415206e-25	6.983739031704124e-157
Rrm2	2.559788848868159e-23	-3.3385913431415517	0.939	0.313	5.736998768083318e-19	5.717530922273959e-163	-0.8391526536493075	1	0.193	1.2814130303000398e-158	7.208420001740855e-114	-23.761343714340725	1	0.333	1.6155510907901604e-109	4.468284012378072e-109	-37.800070727121124	1	0.151	1.0014318128541736e-104	2.559788848868159e-23	2.2870123689096033e-162
Hist1h1a	1.1638208575524635e-22	-1.6409435892043658	0.636	0.107	2.608355305946581e-18	7.129912358554193e-193	2.934539157298511	0.884	0.106	1.5979559577991657e-188	1.1024582820906169e-140	-31.064547429954864	0.923	0.181	2.4708295018214904e-136	2.132721214426716e-161	-7.62218449166866	0.89	0.069	4.779854785773156e-157	1.1638208575524635e-22	2.85196494342175e-192
Hist1h1d	6.255497093717833e-22	-2.296366297088982	0.545	0.078	1.4019820086440407e-17	7.601369518399463e-78	-5.037227097104531	0.581	0.103	1.7036189364636877e-73	1.2106074119695049e-102	-38.18280333624719	0.893	0.233	2.7132133317060545e-98	3.9121135135924965e-73	11.780196329128316	0.699	0.094	8.767828806663503e-69	6.255497093717833e-22	4.8424296478779894e-102
Hist2h2ac	7.518810836064086e-22	2.0775868014801677	0.485	0.066	1.6851158845786828e-17	9.095536798795063e-73	2.716846623153957	0.465	0.069	2.0384917073459497e-68	6.426755815636916e-115	-3.530275476293557	0.888	0.184	1.4403645134005454e-110	1.0756810366918517e-91	1.8847045752750695	0.767	0.089	2.410816339433778e-87	7.518810836064086e-22	2.5707023262548218e-114
Clspn	9.762746880813105e-22	21.84593161847662	0.879	0.238	2.188026830927833e-17	3.852428588039334e-161	10.853213995348664	0.961	0.154	8.634062951513756e-157	3.711025831589334e-108	3.4219428248953605	0.959	0.239	8.317151093758015e-104	2.8522558300663626e-116	-12.565539237313669	0.973	0.119	6.392475766344732e-112	9.762746880813105e-22	1.5409714352157306e-160
Top2a	1.916749819424979e-21	-14.954406206654298	1	0.362	4.2958196952952625e-17	5.0483484992335754e-133	-18.04461987407744	1	0.223	1.1314358656482289e-128	3.4719912113658344e-90	-90.12539700428181	1	0.369	7.781426702913108e-86	1.104279726512125e-81	-232.56037286043335	1	0.2	2.4749117230589744e-77	1.916749819424979e-21	2.0193393996934005e-132
Tyms	2.9983353848903844e-20	-1.9991549012728989	0.879	0.263	6.71986926461633e-16	4.1058172125243893e-165	3.0419902792127687	1	0.193	9.201957536709661e-161	2.7467785117798687e-116	-2.415771563633996	1	0.301	6.156080000601042e-112	1.3339928150286398e-101	-16.581439063403124	1	0.161	2.989744697042188e-97	2.9983353848903844e-20	1.6423268850097515e-164
Birc5	1.2086996697019856e-19	-50.9331140566608	1	0.367	2.7089376997360903e-15	7.187992719751479e-124	-16.641739749566298	1	0.226	1.6109729283507015e-119	1.199206363454686e-79	-23.31750333797008	1	0.347	2.6876613017746426e-75	1.6554314756459586e-96	-15.345854088823423	1	0.156	3.7101530232177227e-92	1.2086996697019856e-19	2.8751970879005727e-123
Hist1h4h	2.831415144445664e-19	0.5000264283489317	0.545	0.092	6.3457676217316225e-15	9.09339419060599e-58	1.0999736400862772	0.561	0.121	2.0380115059986144e-53	9.949568723028947e-109	4.4331855824339215	0.964	0.253	2.2298973422052477e-104	7.948494512725063e-83	-3.2086688654996447	0.918	0.15	1.781416590191941e-78	2.831415144445664e-19	3.979827489211587e-108
Hist1h1e	1.4477319072011162e-18	-7.540744194508189	0.758	0.198	3.244656750419141e-14	5.939384474703384e-156	-7.766772443268984	0.955	0.17	1.3311348484705225e-151	4.972621763584917e-122	-6.458772785235041	1	0.299	1.1144639896546516e-117	1.7555483396893586e-95	-4.572129501222719	0.986	0.168	3.9345349389117907e-91	1.4477319072011162e-18	2.3757537898813404e-155
Aurkb	2.9724369774672904e-18	-3.4850333585087077	0.667	0.14	6.661825753899692e-14	3.2857162789386715e-149	-4.752913852266174	0.884	0.132	7.363947324357351e-145	1.517152732053131e-91	-3.6872787247863776	0.905	0.222	3.4002427030774775e-87	6.017886844975105e-132	-8.104788381539882	0.945	0.093	1.3487287996958205e-127	2.9724369774672904e-18	1.3142865115754882e-148
Cdca5	1.021043860058603e-17	4.229357468769036	0.636	0.133	2.288363499163341e-13	4.0385077055395606e-155	2.496198717121696	0.742	0.088	9.051103469655263e-151	3.1921314089099046e-65	1.3256309739270868	0.604	0.135	7.154204913648879e-61	7.640336190365907e-82	1.8730461832454357	0.589	0.057	1.7123521469848071e-77	1.021043860058603e-17	1.615403082215799e-154
Spc24	1.6014324420295803e-17	-16.33696714622873	0.939	0.364	3.589130389076695e-13	6.970066496399772e-133	-11.002813215974275	0.994	0.192	1.562131303173117e-128	9.719693898932584e-85	-20.870719918995533	0.994	0.302	2.1783777966287708e-80	1.0431461853714968e-93	-23.68602588618446	0.959	0.144	2.3378992306545987e-89	1.6014324420295803e-17	2.788026598559932e-132
Hist1h2be	1.8423975900192914e-17	1.0807905708638263	0.394	0.053	4.1291814787512357e-13	1.258770589579457e-29	0.59818575203584	0.284	0.058	2.821156645365479e-25	2.865505253345486e-47	0.33912749811444787	0.444	0.097	6.422170373797903e-43	1.2321256158656018e-21	1.2800126220588894	0.274	0.043	2.7614399302779867e-17	1.8423975900192914e-17	1.1462021013382065e-46
Ccna2	2.5352425853175486e-17	-10.50705003064709	0.697	0.17	5.68198568221369e-13	1.4723465641187157e-146	-4.723058070151996	0.974	0.164	3.2998231195028654e-142	1.3565526205503249e-102	-13.91162400435676	0.994	0.261	3.0403057331773885e-98	4.7024074834027576e-119	-29.655494657444645	0.945	0.107	1.053903565180226e-114	2.5352425853175486e-17	5.889386256474941e-146
Kif11	1.9306040640290358e-16	0.8888670400278471	0.606	0.128	4.326869828301875e-12	2.758872236454898e-147	-2.1250885230318914	0.897	0.136	6.183184456342718e-143	1.8689893638042578e-97	-16.154631575148905	0.923	0.223	4.188778962158102e-93	6.06243713473595e-123	-27.61687059829755	0.904	0.091	1.358713410637021e-118	1.9306040640290358e-16	1.1035488945819861e-146
Hmgb2	2.486406124191052e-16	-176.54065041022113	1	0.9	5.572533405536986e-12	6.17077614023247e-70	-105.8797254466304	1	0.676	1.3829943485489012e-65	8.875595851220665e-57	-387.1374570245037	1	0.776	1.9891985421755756e-52	5.917026555242588e-42	-278.28746971209483	1	0.634	1.3261239915609688e-37	2.486406124191052e-16	2.468310456092982e-69
Cdk1	5.664456801225835e-16	-44.425460057085864	0.848	0.296	1.2695180582907342e-11	7.365033463932583e-125	-22.645804748250782	0.929	0.177	1.6506512999365704e-120	8.52119463497977e-87	-7.107690767554097	0.976	0.284	1.909770141591666e-82	1.3256275492608e-99	-23.3617641037683	0.945	0.124	2.9709964634033052e-95	5.664456801225835e-16	2.946013385573067e-124
Hist1h2ab	1.4624011805476425e-15	0.39015419094261433	0.212	0.018	3.277533525843376e-11	1.6587155417977868e-57	0.826893043801652	0.271	0.03	3.7175132722772e-53	1.2691676551623152e-74	1.42350932599958	0.503	0.085	2.844458548749781e-70	1.1455038579600451e-81	-1.3037680655244912	0.452	0.033	2.567303246460053e-77	1.4624011805476425e-15	4.582015431840216e-81
Hmgb1	2.9348758308475593e-15	-75.65578903369683	1	0.929	6.57764371209555e-11	7.175967310508642e-63	-146.2654983945323	1	0.948	1.608277793631197e-58	8.309820080729291e-51	-142.06241848531351	1	0.907	1.8623968764930487e-46	1.435528821096893e-37	-329.2245152196105	1	0.895	3.217307193842357e-33	2.9348758308475593e-15	2.870386924203506e-62
E2f2	3.6105904988767765e-15	2.1126771811818705	0.697	0.18	8.092055426082632e-11	1.0787773608716816e-76	-0.4288147097717605	0.89	0.284	2.417755821185613e-72	4.551285488962385e-58	11.25308594878906	0.882	0.357	1.0200341037862497e-53	4.595951030017597e-50	3.173675545863415	0.849	0.211	1.0300445448475439e-45	3.6105904988767765e-15	4.3151094434866904e-76
Cdca8	9.54486418478795e-15	-27.81882959358218	0.818	0.255	2.1391949610946752e-10	9.962325157717766e-111	-11.146488098061553	0.935	0.191	2.232756314347706e-106	4.215995826984122e-79	-25.190539866741908	0.988	0.291	9.448889847436814e-75	6.302023356389491e-96	-44.609192795402464	0.986	0.14	1.4124094746340126e-91	9.54486418478795e-15	3.984930063087148e-110
H2afx	1.1597849415935706e-14	-81.12244515651325	0.879	0.382	2.5993100110995107e-10	1.4861513777588242e-91	-40.997175059783046	1	0.364	3.3307624678330766e-87	1.3842149083083547e-73	-63.72794785726157	1	0.459	3.1023024525006844e-69	4.53536020517438e-56	-72.41137743149191	1	0.337	1.016464929183682e-51	1.1597849415935706e-14	5.944605511035311e-91
H2afv	2.0608640559368566e-14	-18.89482528208864	1	0.781	4.618808522165683e-10	2.3734415571177908e-70	-59.67666068740719	1	0.746	5.319357217812393e-66	1.8469581079404444e-57	-35.30368360659733	1	0.746	4.139402511516124e-53	2.2320127187371102e-41	-62.25713812892049	1	0.714	5.002386905233612e-37	2.0608640559368566e-14	9.49376622847124e-70
Tubb5	2.7433605024274576e-14	-107.21196158091689	1	0.839	6.148419558040418e-10	2.4313807888381275e-74	-42.600871673969124	1	0.758	5.449210623944011e-70	3.201018488328129e-62	-108.88043254501537	1	0.814	7.174122636041002e-58	3.913034596995689e-41	-404.2446574055833	1	0.741	8.769893138786738e-37	2.7433605024274576e-14	9.725523155352502e-74
Hist1h2bp	2.8412570991710665e-14	0.36499846341475073	0.212	0.02	6.367825410662195e-10	3.781968589463001e-31	0.4180559686208354	0.174	0.023	8.476148002704478e-27	1.2305923699387255e-26	-4.132561433374513	0.249	0.053	2.7580036195066717e-22	1.2880793258650537e-24	0.400486273512365	0.178	0.017	2.8868433851287584e-20	2.8412570991710665e-14	1.5127874357852122e-30
Rtkn2	3.6883035853011155e-14	0.5464095816378113	0.242	0.026	8.266225995376861e-10	3.5933742320673267e-25	0.5860557223250891	0.206	0.038	8.053470328909292e-21	5.8816787603235126e-24	0.8579044332935484	0.266	0.065	1.3182018437637056e-19	3.9066910804821955e-37	0.6046944421468357	0.274	0.026	8.755676049576697e-33	3.6883035853011155e-14	1.5626764321928922e-36
Dut	3.905180448060646e-14	-27.866835287949073	1	0.721	8.75229042019352e-10	6.681230597344266e-93	-25.15514794978661	1	0.417	1.497397401476797e-88	5.894383509733206e-70	-78.58386077352097	0.994	0.536	1.3210492322014062e-65	7.633420756269864e-51	-44.48624984950982	1	0.416	1.7108022598952017e-46	3.905180448060646e-14	2.6724922389377372e-92
E2f8	4.2492552400463943e-14	1.1936565800209245	0.394	0.065	9.523430843991979e-10	1.270040053936454e-134	2.6121207225612957	0.716	0.095	2.8464137688823806e-130	4.8105599065150696e-91	2.955531327360111	0.704	0.14	1.0781426862481573e-86	1.2062544555100214e-155	5.275860336956853	0.767	0.05	2.70345748568906e-151	4.2492552400463943e-14	4.825017822039976e-155
Dnajc9	6.271498793946581e-14	-4.101616090348026	0.939	0.566	1.4055683096993077e-9	4.1947318215486644e-97	-12.046265309366994	0.981	0.314	9.401232958454866e-93	1.2860282663134892e-69	2.131417784142066	0.988	0.415	2.882246550461792e-65	8.91447798097664e-56	-28.498549820897786	1	0.323	1.9979128050964848e-51	6.271498793946581e-14	1.6778927286194813e-96
Tuba1b	7.573573751138622e-14	-115.86813176650394	1	0.745	1.697389349105188e-9	1.2183084781509735e-99	-97.02941021481715	1	0.333	2.7304729612319618e-95	1.5838081930037113e-67	-97.33887221791068	1	0.561	3.549630922159918e-63	3.3377781086653608e-49	-73.7978834598251	1	0.419	7.480628297140806e-45	7.573573751138622e-14	4.873233912603892e-99
Hist1h3f	9.033649598486525e-14	0.7436150741143333	0.273	0.033	2.0246215480128e-9	5.17880631045008e-18	0.3964657825173108	0.142	0.025	1.160674070298072e-13	2.248388890273445e-65	0.7598185270535132	0.479	0.085	5.039089180880845e-61	5.702778676363384e-41	1.7540138797953984	0.356	0.04	1.2781067569465617e-36	9.033649598486525e-14	8.993555561093935e-65
Smc4	9.572011577526883e-14	-46.41403186852506	0.97	0.568	2.145279234755325e-9	1.307477376645727e-72	-36.620610954939906	1	0.539	2.930318296538403e-68	1.942196384600538e-61	-87.23868870469028	0.994	0.597	4.3528505371667264e-57	7.065494206924137e-45	-81.07664902899026	1	0.469	1.5835185616558376e-40	9.572011577526883e-14	5.229909506582853e-72
Gmnn	9.89266448604736e-14	14.85583999885532	1	0.583	2.2171439646129343e-9	5.009252483928253e-125	-7.342794158197108	1	0.243	1.1226736666980001e-120	3.743512181589684e-85	-3.590637894230703	0.988	0.341	8.389959501378799e-81	8.814292147098161e-77	-5.521927397282184	0.986	0.203	1.97545915600764e-72	9.89266448604736e-14	2.0037009935713407e-124
Hist1h3c	1.5942308367146436e-13	1.2948558307413764	0.394	0.067	3.5729901512448594e-9	8.272459106277345e-96	2.3459443197636674	0.51	0.064	1.8540235348988786e-91	1.0146621837618394e-132	-0.6868538865176461	0.923	0.182	2.2740608862470344e-128	3.069316081580467e-111	-1.261760932097756	0.74	0.066	6.878951202038143e-107	1.5942308367146436e-13	4.058648735047359e-132
H2afz	3.0759730743724196e-13	-146.1647277875261	1	0.918	6.893870854283467e-9	2.1238988691465298e-72	-201.15800349319807	1	0.768	4.7600821455312025e-68	4.383963916165013e-58	-114.65121273054348	1	0.839	9.825339928909027e-54	4.843423227441132e-41	-123.10224555420962	1	0.806	1.0855080137341065e-36	3.0759730743724196e-13	8.49559547658618e-72
Smc2	3.521006385796204e-13	-7.943109430824119	0.97	0.441	7.891279511846453e-9	9.22325858783823e-122	-11.95642260119024	0.987	0.233	2.067116714706304e-117	3.2770052344360934e-78	-3.71386177257979	0.976	0.365	7.344424131418173e-74	1.849343825028581e-59	-53.990266384035955	0.973	0.266	4.1447493806540556e-55	3.521006385796204e-13	3.6893034351353066e-121
Cks2	4.646541011529295e-13	-42.20623982650263	0.818	0.316	1.0413827715039457e-8	3.274681390150859e-95	-38.05916636901777	0.942	0.241	7.339215931606105e-91	1.0356461981423448e-68	-39.63089142999557	0.982	0.357	2.3210902592766232e-64	9.988272511844081e-62	-23.92820941768883	0.932	0.202	2.2385716353544955e-57	4.646541011529295e-13	1.3098725560603563e-94
Spc25	4.865442801715376e-13	-8.400491215344656	0.636	0.179	1.0904430407204501e-8	8.785053822779959e-183	-4.790033108350592	0.974	0.134	1.9689062627614444e-178	1.2351986334425504e-113	-4.381073392365543	0.97	0.232	2.768327177271444e-109	7.806635273421027e-123	-9.109249551654804	0.932	0.1	1.7496230974791207e-118	4.865442801715376e-13	3.514021529111976e-182
