gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Klrc2	1.4572505199640785e-303	7.228320224766483	0.429	0	3.2659898653434926e-299	2.318661203991728e-246	0.8667131299955649	0.286	0	5.1965834903862605e-242	0	14.111949466723198	0.44	0	0	0	3.2632389455240047	0.25	0	0	2.318661203991728e-246	0
Ncr1	5.073049525988358e-169	34.627948809191025	0.429	0.003	1.1369718597645108e-164	0	19.372711587759188	0.429	0.001	0	0	38.637052713270585	0.6	0.001	0	0	50.17498126940874	0.324	0.001	0	5.073049525988358e-169	0
Klrc1	0	12.006441696871537	0.476	0.001	0	8.0827264252783e-167	7.741299420220906	0.214	0	1.8115006464333725e-162	0	20.469196899990592	0.48	0	0	0	11.594819976747404	0.25	0	0	8.0827264252783e-167	0
Il18r1	2.0794835150547459e-150	6.449800419863287	0.619	0.008	4.660538453940696e-146	0	3.6642674017529626	0.714	0.002	0	0	27.064057663782222	0.8	0.003	0	0	9.860742696020045	0.824	0.005	0	2.0794835150547459e-150	0
Il18rap	2.2368570614271994e-150	5.645001651086613	0.619	0.008	5.01324404607064e-146	0	2.7396957575137844	0.571	0	0	0	4.3695388955347685	0.6	0.001	0	0	2.17987667945219	0.529	0.002	0	2.2368570614271994e-150	0
Clnk	2.8454956498273004e-150	1.4621814532300978	0.286	0.001	6.377324850392945e-146	1.4657209993505871e-185	0.3166889191599303	0.143	0	3.284973903744536e-181	0	2.5019818956829196	0.56	0	0	0	10.00087658858923	0.706	0.001	0	2.8454956498273004e-150	0
Gzmb	2.851869137743597e-150	482.0645209673549	0.905	0.02	6.39160911151095e-146	1.8382340117463546e-301	40.9117010254479	0.5	0.001	4.11985006712593e-297	0	102.0902664495152	0.68	0.004	0	0	41.65128581259566	0.338	0.002	0	2.851869137743597e-150	0
Klrb1f	3.091589575439259e-133	2.8868191806995793	0.476	0.005	6.928870556474468e-129	2.502396397475884e-246	6.842065211599535	0.571	0.003	5.60837080602295e-242	0	4.128283677813059	0.68	0.003	0	0	10.497185804432547	0.529	0.002	0	3.091589575439259e-133	0
Klra5	7.323509301402225e-184	-18.505203103800056	0.333	0.001	1.641344904630267e-179	3.7363857560058565e-124	27.931581946892756	0.143	0	8.373987756360325e-120	0	36.16669209550364	0.68	0.001	0	0	40.01451361999737	0.309	0.001	0	3.7363857560058565e-124	0
Cxcr3	2.841558321769342e-184	1.4228490812017018	0.381	0.001	6.3685005107494496e-180	1.4204197441529782e-123	3.608020397186827	0.286	0.001	3.1834447305956547e-119	0	5.226828383177556	0.56	0.002	0	0	22.736227011081525	0.426	0.002	0	1.4204197441529782e-123	0
Ccr2	1.2846054734213697e-120	-27.18645154861884	0.714	0.015	2.8790577870319735e-116	7.244822177425523e-266	-9.824733341093541	0.5	0.002	1.6237095464046082e-261	0	15.550500114932547	0.68	0.003	0	0	1.131605476212446	0.721	0.005	0	1.2846054734213697e-120	0
Il2rb	1.0062027902885224e-166	8.617681588580918	0.619	0.007	2.2551016935946367e-162	4.594984836347875e-115	6.352141388068622	0.429	0.004	1.0298280015222858e-110	8.311837173780843e-304	10.887049112593282	0.96	0.013	1.8628489473877626e-299	0	23.719969986583756	0.735	0.015	0	4.594984836347875e-115	0
