gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Ighm	3.544154685928566e-7	-Inf	0.774	0.573	0.007943159482103102	1.665162167977202e-4	-22.552026724211736	0.517	0.402	1	8.131480520940406e-5	-254.84263680935805	0.752	0.537	1	5.7480429680510504e-5	-160.02814362226957	0.532	0.412	1	1.665162167977202e-4	1.4176611207096584e-6
Tmem256	2.1439963915535602e-4	-41.56416282594165	0.664	0.454	1	6.366245390799345e-6	-23.32967206879882	0.338	0.387	0.14268029169859492	2.1003351457207475e-7	-28.623009611019956	0.406	0.471	0.0047072711285893395	4.841855375023004e-5	-29.436599783650433	0.288	0.35	1	2.1439963915535602e-4	8.401337936038729e-7
Cd53	2.1950102799631182e-4	-33.315959125382825	0.075	0.194	1	1.0467465370013431e-9	-7.39847876668562	0.02	0.104	2.34596833872741e-5	4.3769892897590113e-11	-10.392727099786958	0.017	0.161	9.809708396207896e-7	7.787388764537412e-18	-34.31918695912429	0.063	0.256	1.7453095699081247e-13	2.1950102799631182e-4	3.114955505814956e-17
Tmem258	1.8643507248061863e-4	-69.43778025504541	0.932	0.812	1	9.78720719895106e-6	-63.88589362345499	0.702	0.692	0.21935088774289116	2.262726902435007e-4	-39.500765482501656	0.783	0.697	1	1.6748349791387932e-5	-28.359909084184693	0.658	0.653	0.3753640155245863	2.262726902435007e-4	3.914825406300576e-5
Pdia6	2.5546644369713696e-4	-103.70281390414519	0.829	0.709	1	5.376295195413285e-23	-13.707732378982042	0.171	0.376	1.2049352791960254e-18	2.0582101184829838e-17	-60.388944675319976	0.266	0.473	4.612860517544063e-13	1.7510673078132884e-10	-44.25900085162006	0.288	0.416	3.924492050271142e-6	2.5546644369713696e-4	2.150518078165308e-22
Rcc2	2.919351510982756e-4	-18.92637247728945	0.534	0.644	1	1.5091458625849659e-18	-37.22699570754479	0.254	0.431	3.382297707225425e-14	1.4038147682848542e-22	-39.67283781960386	0.248	0.51	3.1462296586800152e-18	6.0623341009800075e-12	-22.800859663939235	0.301	0.458	1.3586903187116393e-7	2.919351510982756e-4	5.615259073139399e-22
Mns1	2.951164902765827e-4	-2.3318033413921855	0.301	0.181	1	1.4473699303704652e-5	-7.714857709677241	0.169	0.241	0.32438454879462864	5.3746806647726084e-8	-14.488054032635432	0.189	0.316	0.001204573430588837	1.245361633850993e-4	-9.148939447490354	0.079	0.15	1	2.951164902765827e-4	2.1498720925858977e-7
Itm2a	3.064413765599735e-4	-39.68211429419796	0.116	0.241	1	2.5120824797682723e-19	-209.2875271371009	0.101	0.277	5.630079253656652e-15	2.056848059196484e-18	-184.93584960993454	0.091	0.327	4.60980787027116e-14	2.6906826935052406e-29	-245.33527125276666	0.14	0.412	6.030358052683945e-25	3.064413765599735e-4	1.0762730774020935e-28
Cdk4	3.1045249329469504e-4	-47.54834345734052	0.623	0.69	1	3.2917929870477395e-14	-37.624966354155966	0.217	0.357	7.377566442571394e-10	1.1025310162862184e-15	-63.18628514889709	0.315	0.49	2.4709925137006726e-11	6.685821483400885e-15	-34.95445185358126	0.233	0.409	1.4984263108598064e-10	3.1045249329469504e-4	4.410124065144863e-15
Dbi	3.262554014944971e-4	-65.48229047137963	0.76	0.598	1	2.130892955445326e-13	-64.20244291855057	0.344	0.453	4.775757291744065e-9	1.8505733482271621e-16	-45.46366341686054	0.357	0.527	4.147504988046716e-12	3.2841679611292203e-06	-113.74080394676312	0.362	0.428	0.07360477234482808	3.262554014944971e-4	7.402293392908628e-16
Med28	7.162634964661463e-5	-10.15092172195531	0.74	0.559	1	4.601311485907989e-5	-7.85269399293051	0.245	0.315	1	3.3253632849749654e-4	-5.806494849523075	0.35	0.406	1	1.2816090345868083e-4	-4.29737576171641	0.241	0.32	1	3.3253632849749654e-4	1.8403975658555806e-4
Pim1	3.403031977018383e-4	-53.8949797237531	0.315	0.457	1	5.069724905455825e-17	-32.09059201589402	0.064	0.221	1.1362267458107596e-12	7.969068536922422e-8	-24.36546116172126	0.231	0.359	0.0017860276404950532	1.8119155796169399e-6	-28.856441409394332	0.17	0.272	0.04060865197037486	3.403031977018383e-4	2.0278899621823175e-16
Pds5a	3.411779119767345e-4	-0.48200534163556313	0.075	0.194	1	7.830574700245083e-10	-0.5947372496895764	0.036	0.13	1.754988401818928e-5	6.950036741250999e-16	-10.111995924840219	0.129	0.345	1.557642234449174e-11	6.496233613541215e-5	-6.8872134030227565	0.205	0.288	1	3.411779119767345e-4	2.7800146965003822e-15
Smco4	3.4725034379664877e-4	-8.390512336658078	0.103	0.222	1	1.1558477916052377e-15	-5.3017413185020725	0.022	0.152	2.5904860705456588e-11	8.509345752328885e-12	-6.875442001301023	0.045	0.208	1.90711457001195e-7	3.866534048525997e-12	-3.261733382454538	0.036	0.173	8.665676109556464e-8	3.4725034379664877e-4	4.6233911664209225e-15
Uba1	3.5960089860774763e-4	-8.22777004919894	0.466	0.335	1	5.5980628263881426e-8	-10.385274970571695	0.145	0.245	0.0012546378406501106	5.634916649837481e-6	-9.016253664444035	0.224	0.335	0.12628975195615763	1.0279747607328369e-6	-3.476150427520946	0.17	0.278	0.02303897033754434	3.5960089860774763e-4	2.2392249425254174e-7
Pcna	3.629911698065324e-4	-19.869540826752658	0.548	0.642	1	1.829512502551271e-21	-37.84048502719389	0.103	0.286	4.1003034207179084e-17	1.2601502464006175e-25	-89.53366000677649	0.192	0.47	2.824248732233064e-21	2.154292488021226e-15	-53.589467319645955	0.178	0.364	4.828200324153172e-11	3.629911698065324e-4	5.040600985602456e-25
Tmpo	3.641001496464307e-4	-17.61584426165955	0.432	0.552	1	2.71540538012894e-26	-43.59813189880213	0.145	0.356	6.08576653794498e-22	1.3388735992933813e-23	-67.34357089801821	0.22	0.476	3.000683510736326e-19	5.462087067960299e-14	-78.73210603153436	0.195	0.363	1.2241629536712622e-9	3.641001496464307e-4	1.0861621520515742e-25
Idi1	3.938947547148929e-4	-30.952204922510695	0.603	0.453	1	6.110146812466544e-13	-19.454242401023112	0.093	0.224	1.369406103610002e-8	8.318236179453289e-16	-28.77507854829088	0.101	0.314	1.8642830925390712e-11	8.916301913786157e-7	-25.854843323278505	0.058	0.147	0.019983215849177536	3.938947547148929e-4	3.327294471781296e-15
Rpl22l1	1.5918649213430723e-4	-269.4711067952445	0.911	0.76	1	2.199799518763731e-6	-186.31242536134545	0.618	0.625	0.04930190681453274	3.992066175371412e-4	-217.0365528973273	0.734	0.671	1	1.880274290205201e-11	-197.60150316066301	0.553	0.624	4.214070739207897e-7	3.992066175371412e-4	7.52109716060869e-11
Ccdc124	4.206502275593659e-4	-2.228968982317901	0.473	0.328	1	1.5025903703117595e-7	-6.616137631617345	0.185	0.279	0.003367605537942715	2.64910992299656e-6	-11.688136705793173	0.297	0.39	0.0593718515941989	6.844678059601409e-7	-6.627031135930322	0.173	0.278	0.015340292467178678	4.206502275593659e-4	6.010360126580483e-7
Tuba1b	4.424555077192883e-4	-193.3924750448816	0.692	0.75	1	1.1163754306461761e-32	-190.61565189434376	0.127	0.371	2.50202061516421e-28	2.1546769134218336e-32	-282.39973593578645	0.304	0.588	4.829061898361013e-28	4.650137784112027e-23	-211.49655351794863	0.211	0.433	1.0421888801751875e-18	4.424555077192883e-4	4.465501722584692e-32
Isg15	4.5988279917343435e-4	-Inf	0.945	0.773	1	1.0358558494830672e-9	-95.73329363888107	0.026	0.113	2.3215601298614504e-5	2.620613520022422e-10	-387.10920514660967	0.234	0.39	5.873319021074252e-6	5.318627614732175e-7	-132.513022608267	0.049	0.139	0.01192010821013775	4.5988279917343435e-4	1.0482454075969138e-9
A930003A15Rik	1.4264106543265e-4	0.7515442062077606	0.288	0.17	1	4.798561998415827e-4	-9.09910501223684	0.394	0.313	1	2.228253041945421e-4	-0.8217521076657899	0.371	0.266	1	5.379902668259525e-12	-0.7675290390531206	0.34	0.189	1.2057437860103248e-7	4.798561998415827e-4	2.151961067286446e-11
Ybx3	4.923522753744031e-4	-60.46489917393147	0.281	0.407	1	3.134791575024679e-14	-24.163968652043227	0.01	0.122	7.025694877945311e-10	2.6045120202033477e-15	-42.329217196586384	0.017	0.208	5.837232339679743e-11	6.498446609881254e-10	-28.920132738699856	0.03	0.142	1.4564318542065868e-5	4.923522753744031e-4	1.0418048080813298e-14
Pdrg1	6.626231197613222e-4	-2.4228657306438808	0.411	0.285	1	7.666911247152483e-5	-6.679843943731045	0.211	0.281	1	9.071915325245894e-5	-3.532253700259176	0.238	0.333	1	5.2727317080346387e-05	-5.335221035818561	0.208	0.292	1	6.626231197613222e-4	2.1089258788794252e-4
Phgdh	7.287087643648455e-4	-45.83299043094967	0.589	0.42	1	1.5771734912529544e-17	-50.83735907722778	0.113	0.273	3.5347612285961216e-13	2.9111067441207456e-22	-78.12739571122829	0.115	0.381	6.524372434923415e-18	1.417774858599597e-12	-61.60579686498749	0.11	0.264	3.177517013093417e-8	7.287087643648455e-4	1.1644426976482913e-21
Prdx6	7.596616505991845e-4	-27.6600315915233	0.24	0.373	1	6.210040530545157e-5	-21.670954223859347	0.29	0.347	1	2.3901218793978176e-9	-33.299345533656194	0.346	0.459	5.3567411561063885e-5	2.1137480394619844e-12	-34.69521858686799	0.285	0.431	4.7373321060421993e-8	7.596616505991845e-4	8.454992157821135e-12
Manf	7.937303250017604e-4	-224.80673124976232	0.829	0.765	1	8.299665574371948e-7	-21.140840070275107	0.451	0.499	0.01860121048528241	2.202094318523848e-11	-69.67231843202491	0.465	0.563	4.935333786675648e-7	1.9475290544796443e-4	-54.270992954527195	0.452	0.492	1	7.937303250017604e-4	8.808377273804434e-11
Anapc15	8.993411477412862e-4	-3.10580381166096	0.568	0.43	1	1.7778823246717502e-10	-4.711623757189955	0.123	0.241	3.984589866054326e-6	2.4929502508303526e-10	-6.415485768390723	0.168	0.323	5.5872001021609864e-6	1.6716807998995083e-6	-4.013637085608491	0.115	0.212	0.03746571008734778	8.993411477412862e-4	7.111529296790476e-10
Cox7a2l	2.561157048250887e-5	-3.8449796341613798	0.767	0.578	0.5740065176539888	9.211768400970941e-4	-44.751138503354575	0.769	0.642	1	1.4429261795922184e-5	-25.10429294336665	0.86	0.644	0.32338861537020797	1.186309007896929e-6	-29.420730197323586	0.773	0.584	0.026587557484985973	9.211768400970941e-4	4.74522758762002e-6
Hirip3	0.0010484368447123884	-8.295076636637122	0.068	0.17	1	5.876536898104114e-19	-6.707434485801738	0.004	0.146	1.317049449603094e-14	4.089461738188862e-18	-21.73698022911323	0.028	0.252	9.165301647628877e-14	2.2507809849606917e-13	-11.779835434320708	0.014	0.152	5.044450343493903e-9	0.0010484368447123884	2.3506147592416316e-18
Tecr	0.0010514187836327255	-5.583048442422614	0.644	0.472	1	8.741646041984813e-12	-13.915229004828527	0.276	0.4	1.9591777109296362e-7	1.8232599367624724e-12	-20.039686043545835	0.353	0.513	4.086290170272053e-8	3.205975933930346e-11	-82.55928323771974	0.323	0.464	7.185233263124691e-7	0.0010514187836327255	7.293039747029952e-12
Smc4	0.001068643754821707	-55.63004108197598	0.726	0.565	1	9.269323653538056e-21	-91.63295588353859	0.414	0.564	2.077440817230949e-16	1.762597362110771e-12	-170.4053466146889	0.521	0.613	3.95033320796266e-8	1.4947696259235595e-6	-121.74278634009765	0.405	0.476	0.033500776856198816	0.001068643754821707	3.707729461415203e-20
Adk	0.0010692738486757954	-2.0647352235015415	0.164	0.287	1	6.8721367045600635e-13	-13.440447610509068	0.048	0.168	1.5401832782260014e-8	1.3175545531913712e-18	-13.847109825275082	0.028	0.258	2.952903264612501e-14	1.7028086195245937e-13	-12.604689242740662	0.033	0.181	3.816334678078519e-9	0.0010692738486757954	5.270218212765473e-18
Fth1	0.0011246397863023956	-Inf	0.993	0.961	1	3.612045775625899e-5	-Inf	1	0.959	0.8095316992332765	1.3551703363601353e-4	-Inf	0.99	0.909	1	1.716969109247924e-5	-623.0191843037675	0.984	0.907	0.38480711676464474	0.0011246397863023956	6.867699560041002e-5
Atxn10	0.001138877460468706	-10.006000796547237	0.712	0.555	1	4.40235335019016e-6	-25.366444150496346	0.358	0.434	0.09866554328446187	5.818713758515439e-4	-11.136223284683023	0.444	0.485	1	2.111223826759968e-4	-40.39168444146997	0.348	0.411	1	0.001138877460468706	1.7609297116811792e-5
Sdf2l1	0.0013642618367183709	-77.84315125980564	0.384	0.258	1	1.367294413868171e-14	-4.940552698386135	0.042	0.173	3.064380240361345e-10	1.0361049105315375e-16	-25.01373109028222	0.024	0.233	2.322118325483282e-12	6.691509881833689e-11	-15.750566987136652	0.036	0.16	1.4997011947165663e-6	0.0013642618367183709	4.1444196421261454e-16
Ccnd3	0.0013746437947690345	-14.65796689634601	0.603	0.484	1	3.68358465134955e-5	-166.19309425023866	0.936	0.829	0.8255649920604611	2.0775129487842515e-8	-138.3567614855599	0.979	0.8	4.6561220208152644e-4	1.5953351373771446e-22	-92.08069102815763	0.962	0.768	3.575465109889656e-18	0.0013746437947690345	6.381340549508558e-22
Arhgdib	1.0137995326391867e-4	-77.17094582527199	0.897	0.754	1	0.0014139621241161203	-140.1538416778507	0.893	0.814	1	5.548659695346743e-4	-79.77629957792018	0.948	0.815	1	7.197651840224902e-6	-105.0166638481313	0.888	0.8	0.1613137730431205	0.0014139621241161203	2.879029652523907e-5
Anp32b	0.0014918124832954335	-157.01333911350753	0.925	0.86	1	2.1566234331041447e-20	-206.944496324735	0.584	0.675	4.833424438273009e-16	4.706263088295943e-13	-290.62097208254244	0.766	0.744	1.0547676833488868e-8	1.0137854996037782e-12	-182.9210240394091	0.647	0.693	2.2720960617119875e-8	0.0014918124832954335	8.626493732416559e-20
Cops5	0.0014941985513436732	-12.516726980036166	0.705	0.55	1	7.314252854326685e-5	-13.378591412938885	0.294	0.359	1	3.5995762197170947e-06	-13.080032030161476	0.371	0.461	0.08067370223629952	5.299555977181437e-7	-15.639331378647597	0.293	0.402	0.011877364856059038	0.0014941985513436732	2.1198207057555577e-6
Meaf6	0.001514387776226874	-1.0647312917430392	0.13	0.24	1	6.316080697330439e-16	-3.0074872393481056	0.044	0.185	1.415560005885698e-11	6.949492680440417e-17	-5.432384993038652	0.056	0.278	1.5575202995403063e-12	1.3133328935490272e-9	-3.274098216768528	0.077	0.203	2.9434416810220798e-5	0.001514387776226874	2.7797970721761663e-16
Casp3	0.0015434772844198667	-0.6319109992944552	0.096	0.203	1	2.917990499106106e-8	-0.6983339322761563	0.026	0.102	6.539800306596604e-4	7.157300989546957e-10	-14.672971735594604	0.129	0.286	1.604094297777264e-5	1.2707450399459867e-5	-4.2535487651066894	0.11	0.197	0.28479937835269453	0.0015434772844198667	2.862920392745163e-9
Ran	0.0015991030287264764	-242.67827328407594	0.932	0.873	1	3.5380380604413914e-24	-254.3522368737868	0.455	0.585	7.929450901061247e-20	7.3710802101220225e-22	-268.7259986480546	0.573	0.69	1.6520064966925477e-17	4.220482489660354e-22	-202.11244212274536	0.479	0.625	9.458945355826786e-18	0.0015991030287264764	1.4152152241765492e-23
Hsbp1	0.0016946002060497357	-30.813667125096686	0.616	0.472	1	2.3205284101572956e-7	-30.009889510821598	0.308	0.402	0.0052007682728445305	9.294669377217554e-4	-12.123868395916052	0.479	0.505	1	2.032004041229215e-5	-30.218162134582922	0.351	0.435	0.45541274572029167	0.0016946002060497357	9.28211040971843e-7
Mrpl21	0.001706593781016595	-11.465734494445513	0.589	0.436	1	3.50528919696548e-7	-14.080231902981836	0.288	0.377	0.007856054148239033	4.097700043727166e-9	-18.55225608598162	0.343	0.46	9.183765338001324e-5	1.3201457182570243e-8	-18.349801057945687	0.266	0.386	2.958710583757643e-4	0.001706593781016595	1.6390800074161814e-8
Impdh2	0.0017582951774216802	-24.529195255949503	0.295	0.39	1	7.33122267423777e-18	-26.689795325740814	0.085	0.248	1.643073625750169e-13	1.3657862209893438e-20	-44.98520890206977	0.122	0.375	3.0610000784813175e-16	8.51371668746022e-16	-34.363219711489954	0.112	0.296	1.9080941839935845e-11	0.0017582951774216802	5.463144883957375e-20
