gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Alas2	0	32.48322623300824	1	0.001	0	0	24.47250659106384	1	0.006	0	0	25.003718240196783	1	0.01	0	0	40.84594680026335	0.987	0.026	0	0	0
Snca	0	32.47206240031564	0.917	0.002	0	0	27.134970738382798	1	0.004	0	0	32.508397697382534	1	0.007	0	0	0.6965920401271397	0.947	0.011	0	0	0
Gypa	0	13.974504700887069	0.75	0	0	0	10.736155989937785	0.698	0	0	0	26.714553049149256	0.843	0.003	0	0	3.943038781990298	0.6	0.002	0	0	0
Slc4a1	0	10.846933723344526	0.75	0	0	0	5.948615047736183	0.721	0.001	0	0	3.152135704230865	0.685	0.004	0	0	11.212206219686568	0.573	0.002	0	0	0
Trim10	0	20.939016741917214	0.833	0.001	0	0	11.888729844194803	0.558	0	0	0	14.21200290446625	0.584	0.001	0	0	9.646571891183815	0.253	0.001	0	0	0
Hbq1b	0	1.9406679933273325	0.583	0	0	9.77585695882566e-308	0.8514662293649836	0.279	0	2.1909650616120068e-303	0	2.2943207864907254	0.438	0	0	2.7696068690259803e-263	0.8145386226703502	0.2	0.001	6.207242914861027e-259	2.7696068690259803e-263	0
Rec114	2.1955387444511563e-247	1.4695056419397645	0.583	0.002	4.920641434063931e-243	0	6.691859519213813	0.605	0.002	0	0	3.4324272321797085	0.528	0.008	0	0	10.928519068210813	0.493	0.005	0	2.1955387444511563e-247	0
Tspo2	8.311464872559486e-198	1.1427616265088791	0.25	0	1.862765507238032e-193	1.4873396891940099e-180	0.543006392744203	0.14	0	3.333425711421615e-176	0	1.0577189135307608	0.281	0	0	6.3883731440737285e-164	0.5135091032115029	0.147	0.001	1.431762189049804e-159	6.3883731440737285e-164	0
Spta1	2.8273884812598124e-117	0.961953439007315	0.333	0.001	6.336743064199491e-113	0	2.071876889379332	0.442	0.001	0	0	2.181010638196288	0.382	0.001	0	0	1.9476411264415117	0.373	0.001	0	2.8273884812598124e-117	0
St3gal5	4.331458888725255e-67	-14.55366040956271	0.667	0.015	9.707665661411042e-63	2.4435363749881065e-195	3.0132431461925893	0.395	0.005	5.4764537236233445e-191	2.0089233918998858e-172	4.350580943627751	0.449	0.015	4.502399105926024e-168	1.3836416989379297e-86	-22.28148188791633	0.307	0.014	3.101017775659688e-82	4.331458888725255e-67	9.774145499952189e-195
Sptb	8.258600922268992e-67	0.3619406820368481	0.167	0.001	1.8509176386989265e-62	7.301391806991739e-157	0.5867752768878932	0.233	0.002	1.6363879317829885e-152	1.6142862946963221e-171	1.469191603854401	0.202	0.002	3.617938443673397e-167	2.9813948424118702e-83	0.9079489798553497	0.187	0.005	6.681902120813484e-79	8.258600922268992e-67	6.457145178785273e-171
Paqr9	1.4822526814292193e-66	4.52840040850075	0.25	0.002	3.322024709619166e-62	6.815339929115248e-184	0.3542615112481695	0.163	0	1.5274539849133094e-179	2.6035853128556912e-233	1.023312094908231	0.202	0	5.8351554031721754e-229	1.4191224059766974e-155	0.31891466479187786	0.147	0.001	3.1805371362749745e-151	1.4822526814292193e-66	1.0414341251422715e-232
Cd59a	5.067854267234597e-66	0.6190397148499174	0.333	0.003	1.1358074983726179e-61	0	4.4001236449603836	0.535	0.003	0	0	5.972022076611384	0.618	0.005	0	1.6145023392089127e-131	-36.913414498299844	0.333	0.01	3.618422642635015e-127	5.067854267234597e-66	0
Fech	1.9603202360791572e-40	10.938711115082043	1	0.068	4.393469713100607e-36	2.0132550453475327e-148	16.040552703785977	1	0.06	4.51210720763289e-144	5.563432751929743e-183	13.59051885240591	0.966	0.092	1.246876548362494e-178	1.870591926918792e-181	13.218846698041148	0.96	0.079	4.192370626610397e-177	1.9603202360791572e-40	2.2253731007718954e-182
Specc1	2.1973542554307527e-28	2.1430193420061503	0.333	0.009	4.924710357271403e-24	3.663949602224194e-282	1.3041603284865146	0.442	0.003	8.211643848504864e-278	5.9788533219943164e-151	0.664625310942871	0.337	0.009	1.3399806065253662e-146	1.9909404671317173e-61	1.1946553745919102	0.24	0.012	4.462095774935605e-57	2.1973542554307527e-28	1.4655798408896294e-281
Dhrs11	2.3421500009581362e-24	0.808276830929638	0.5	0.025	5.249226582147375e-20	3.3291200955509283e-105	-0.7829750376278053	0.419	0.012	7.46122395814874e-101	9.158615535017736e-175	2.2360022312608105	0.483	0.018	2.052628913708175e-170	1.099198653746902e-102	1.563904327532232	0.44	0.025	2.4635240227775565e-98	2.3421500009581362e-24	3.6634462140071817e-174
Cdr2	1.6498353577492673e-21	3.5347150797493985	0.5	0.03	3.697611003787658e-17	8.201080589187609e-114	1.0677079875335684	0.419	0.011	1.838026181648727e-109	1.209545468336721e-127	3.1055572517985817	0.618	0.046	2.710833303636259e-123	3.00520934486284e-165	3.653574946050724	0.627	0.033	6.735275183706597e-161	1.6498353577492673e-21	1.2020837379451424e-164
