gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Rfc3	2.6634523102133744e-12	-5.356399142933951	0.754	0.498	5.969329317650214e-8	8.961695204584988e-93	-0.9346922385631347	0.779	0.163	2.0084951292515875e-88	2.6493193886920086e-70	-6.58328464082587	0.839	0.25	5.93765461393653e-66	3.458221185970798e-79	-8.079040010646313	0.842	0.154	7.750565321997752e-75	2.6634523102133744e-12	3.5846780818339967e-92
Mcm5	3.843721688332027e-12	-10.881160526217215	0.721	0.467	8.614549047889739e-8	9.662749563853679e-85	-8.836326322516847	0.786	0.167	2.1656154322508867e-80	1.6083029103095948e-80	-23.22376556947578	0.929	0.27	3.604528482585864e-76	6.07320860242747e-74	-7.3820549253296335	0.853	0.166	1.3611275119760447e-69	3.843721688332027e-12	3.8650998255414626e-84
Alyref	6.4018204742421395e-12	-46.17951731519507	0.94	0.731	1.4347760046871483e-7	8.319248762426569e-48	-39.49248439207135	0.948	0.429	1.8645100326350426e-43	4.066366410708201e-39	-64.9955858735905	0.982	0.51	9.113540399679221e-35	1.6994002834689332e-32	-39.42346158271678	0.905	0.437	3.808695915310573e-28	6.4018204742421395e-12	3.327699504970646e-47
Tex30	8.27362679006977e-17	-2.9838856577597443	0.923	0.676	1.854285236190437e-12	1.2905842978130303e-27	-5.120853002158545	0.649	0.241	2.8924575282585634e-23	6.36336252029205e-17	-11.355714619988369	0.655	0.324	1.4261568080478543e-12	1.1654422829997043e-11	-3.071872990917422	0.526	0.223	2.6119892446589374e-7	1.1654422829997043e-11	5.162337191252096e-27
Gapdh	1.5339878071936136e-11	-285.75383160944307	0.984	0.887	3.4379734734823267e-7	6.255944802890117e-50	-293.7893333860485	1	0.896	1.402082349223733e-45	3.848054550487847e-41	-313.733933340549	1	0.868	8.624259858553362e-37	3.835833326285261e-31	-167.84317507192645	1	0.834	8.596869650870527e-27	1.5339878071936136e-11	2.5023779211560612e-49
Anp32e	3.189853506363904e-11	-41.94752058252317	0.907	0.68	7.149099678462781e-7	1.149546561883136e-46	-62.36976773718309	0.994	0.526	2.5763637544924844e-42	7.869541951067857e-33	-98.68318169235695	0.976	0.6	1.7637217420733282e-28	8.024239901543661e-37	-74.18744900608274	0.968	0.485	1.7983926467339653e-32	3.189853506363904e-11	4.598186247532549e-46
H3f3b	7.366231534619637e-11	-688.265262184316	1	0.973	1.650919811538953e-6	1.530769808758275e-17	-804.124848961051	1	0.979	3.430761295389046e-13	2.342937606672454e-12	-408.95218885085137	1	0.945	5.250991764074304e-8	6.340244701004764e-19	-325.28002347326196	1	0.938	1.4209756423891878e-14	7.366231534619637e-11	2.5360978804018926e-18
Maz	7.67808674333914e-11	-6.145715491790148	0.809	0.596	1.720812800917168e-6	7.242974248535831e-39	-25.87382718857262	0.955	0.541	1.6232953885818505e-34	2.4256550216179675e-31	-12.260201500856049	0.935	0.586	5.436378034450189e-27	1.2698315349490037e-28	-5.136788886560797	0.905	0.507	2.8459464361277072e-24	7.67808674333914e-11	2.8971896994143357e-38
Naa50	3.681060821608728e-14	-29.50263463588543	0.934	0.712	8.249993513389481e-10	6.694947924598407e-29	-12.139944515372987	0.649	0.247	1.5004717288609948e-24	2.9928364457085886e-29	-13.176804737187197	0.768	0.336	6.707545042122089e-25	8.26650253984632e-11	-10.725396398578317	0.568	0.269	1.8526885492303573e-6	8.26650253984632e-11	1.1971345782834462e-28
H2afv	1.0076568009439284e-10	-54.92148404461785	0.973	0.773	2.2583604222755323e-6	3.592589736463473e-52	-95.54333065887437	1	0.746	8.051712117361935e-48	8.474027151240043e-44	-82.8321591155701	0.994	0.746	1.8991989651359183e-39	2.222019082848132e-40	-77.13781162419606	0.989	0.713	4.9799891684792335e-36	1.0076568009439284e-10	1.4370358945853853e-51
Prim1	1.138809821534636e-10	-2.2980228312323843	0.607	0.373	2.552300572023426e-6	3.915875633368819e-51	-5.134057496182309	0.604	0.145	8.776260469506198e-47	1.172731936577881e-64	-9.339620336528437	0.881	0.256	2.628326816258347e-60	2.6306963698181888e-64	2.2904225613149247	0.758	0.139	5.895916704036524e-60	1.138809821534636e-10	4.690927746311537e-64
Txn1	1.6088862812055556e-10	-435.9770555008367	1	0.938	3.605835933437891e-6	6.71068600092671e-45	-637.4940616629868	0.987	0.796	1.5039989465276943e-40	1.187743311514043e-40	-375.7208102549648	1	0.765	2.6619703097652733e-36	1.3103480531510679e-31	-322.3780820147937	1	0.719	2.9367520567221732e-27	1.6088862812055556e-10	2.6842744003706775e-44
Ran	2.8348337693421517e-10	-199.19212839232102	0.995	0.869	6.35342944384963e-6	4.1338759959718216e-47	-212.60999806687295	0.987	0.563	9.264842882172046e-43	1.3677662392376176e-37	-206.59059717980716	1	0.675	3.0654376953793485e-33	4.8548046954729986e-33	-159.03747233379687	1	0.615	1.0880588283494084e-28	2.8348337693421517e-10	1.6535503983887323e-46
Abracl	3.1218978995202035e-10	-63.734122503583464	0.918	0.725	6.99679757240468e-6	8.047532483506528e-41	-37.2697684768133	0.981	0.637	1.8036129802034832e-36	1.642901977022458e-36	-24.94852233911217	0.982	0.658	3.6820719109027333e-32	1.841842097126912e-28	-27.55031881097784	0.947	0.618	4.127936508080835e-24	3.1218978995202035e-10	3.219012993402617e-40
Top2a	3.653770034155306e-10	-65.47280224207066	0.623	0.355	8.188829400548872e-6	1.8107314767961432e-54	-71.82152079554538	0.864	0.227	4.058211385795516e-50	2.991642947479865e-27	-234.20241362582829	0.899	0.372	6.704870173891873e-23	1.6040305449950395e-37	-300.55571157939846	0.747	0.2	3.594953257442883e-33	3.653770034155306e-10	7.24292590718464e-54
Ppp1r14b	3.8751521197304707e-10	-50.29362521877047	0.967	0.864	8.684990930739931e-6	2.8207313383642334e-48	-72.60815960734733	1	0.818	6.32182307554192e-44	5.640127851407721e-45	-85.97160618607677	1	0.792	1.2640654540574985e-40	1.2321461679311265e-38	-48.28177254986676	0.989	0.767	2.7614859915672408e-34	3.8751521197304707e-10	1.1282925353457048e-47
Lsm2	3.9829196558108936e-10	-28.104047332410723	0.847	0.602	8.926519532603374e-6	9.625575737219558e-47	-17.949305306177784	0.844	0.294	2.1572840342256473e-42	1.1443116619626597e-32	-22.62386484766576	0.875	0.392	2.5646312967907126e-28	1.8515731761632174e-28	-15.854514071209971	0.811	0.296	4.149745802417003e-24	3.9829196558108936e-10	3.85023029488783e-46
Clspn	6.027884310120996e-10	-16.599415046380276	0.443	0.233	1.3509694315843176e-5	3.4810440087402607e-81	-13.350600731104219	0.786	0.159	7.801715832388673e-77	2.4039352785448352e-70	-7.859244645036092	0.887	0.241	5.387699746274685e-66	8.119254503899191e-77	-20.208637255958322	0.758	0.119	1.8196873194138868e-72	6.027884310120996e-10	1.3924176034961288e-80
Hsp90aa1	6.211283881272089e-10	-220.7568993512499	0.967	0.858	1.3920729434707005e-5	1.1860662242679553e-35	-165.26525538100492	0.955	0.568	2.6582116218293413e-31	1.0746868658444565e-30	-274.4368013997435	0.994	0.691	2.408588203730596e-26	1.4315077581403554e-21	-175.13232900046847	0.958	0.673	3.2082951875441645e-17	6.211283881272089e-10	4.744264897071825e-35
Calm3	6.38724414343141e-10	-20.798474662133458	0.956	0.759	1.4315091574258477e-5	1.503778094440259e-29	-26.785838276328754	0.916	0.551	3.3702674652595086e-25	2.025844173621085e-24	-23.67625224434265	0.964	0.621	4.5403219619195754e-20	3.700653944734583e-17	-40.08739185484673	0.874	0.572	8.293905620939148e-13	6.38724414343141e-10	6.015112377761051e-29
Hnrnpab	7.517066706217136e-10	-71.90925234228375	0.973	0.83	1.6847249901973846e-5	3.790495815243201e-43	-95.28578993026062	0.987	0.626	8.495259221123063e-39	2.5039208801044556e-37	-90.11658195981664	0.988	0.673	5.611787476490106e-33	9.65946107761997e-32	-84.81858536073405	0.989	0.642	2.1648784167161875e-27	7.517066706217136e-10	1.5161983260972776e-42
Calr	2.0342836060189283e-11	-162.08802390310578	0.951	0.782	4.559236417809622e-7	1.6169561911507167e-14	-37.074175689036366	0.734	0.418	3.623922215606986e-10	7.729422314659883e-10	-62.23894080754065	0.762	0.533	1.7323181291615732e-5	8.459750615807552e-10	-81.23724030587694	0.8	0.48	1.8959993080147886e-5	8.459750615807552e-10	6.4678247646027e-14
