gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Mxd3	3.79375766047542e-100	5.346983722426209	0.848	0.044	8.502569668657511e-96	4.693889588156333e-239	1.514138201374526	0.935	0.102	1.0519945344975974e-234	5.711824739804595e-194	1.5983906004688695	0.951	0.17	1.280134160685006e-189	0	5.676601486770101	0.917	0.06	0	3.79375766047542e-100	0
Hist1h2af	1.795973887336453e-92	5.175428668364741	0.727	0.034	4.025136676298458e-88	2.301754237566078e-149	2.339814128583625	0.58	0.057	5.158691597233093e-145	2.1697560076940112e-184	0.30743807444651594	0.786	0.106	4.862857164443818e-180	3.9910325314850413e-252	1.8626207789079086	0.576	0.029	8.944702109564275e-248	1.795973887336453e-92	1.5964130125939322e-251
Ankle1	2.1180384935692547e-81	1.700564833624478	0.485	0.016	4.746947871787414e-77	6.316205931273513e-98	1.2026160702123563	0.426	0.046	1.4155880733170198e-93	2.2539266490560918e-113	1.3470444319856012	0.524	0.072	5.051500405864513e-109	4.1120741821638074e-151	1.6457095024817132	0.431	0.028	9.215980657065525e-147	2.1180384935692547e-81	1.6448296728655724e-150
Nusap1	4.2938933949126845e-76	-9.257985295183147	1	0.092	9.623473876678308e-72	8.856195070866401e-201	-8.884519804407326	1	0.156	1.9848504392825778e-196	2.929225410232743e-157	-34.1551981339304	1	0.254	6.564979989413624e-153	1.5830446637431693e-266	57.86874375686614	1	0.103	3.547919700381191e-262	4.2938933949126845e-76	6.332178654972829e-266
Hmmr	9.399175855188687e-74	-0.6050150522123721	0.97	0.081	2.1065432926648884e-69	1.783754279517268e-176	-20.227841279270486	0.905	0.125	3.997750091254101e-172	1.2703269057435177e-149	-15.058424080020071	0.947	0.189	2.847056661152372e-145	1.6797141351466872e-243	-0.643543939494851	0.854	0.073	3.7645753196907554e-239	9.399175855188687e-74	6.718856540586774e-243
Neil3	1.403549894439503e-73	4.036187096071541	0.879	0.068	3.1456360234178144e-69	7.569869906646268e-169	2.9706494038371303	0.805	0.105	1.6965592434775615e-164	3.6462762300577686e-152	0.5763138934200196	0.83	0.147	8.172034286805471e-148	3.042538662922357e-249	0.9932934874647508	0.757	0.057	6.818937651341587e-245	1.403549894439503e-73	1.2170154651689627e-248
Prc1	9.703104940180773e-71	-4.974289786819343	1	0.099	2.1746598791933147e-66	3.795479824385013e-198	-30.095767760989826	0.976	0.143	8.50642938241169e-194	5.109900677410757e-163	-8.015375217851727	1	0.236	1.1452309398212988e-158	1.3529344363598071e-260	29.014821161052424	0.993	0.103	3.0321966587696e-256	9.703104940180773e-71	5.411737745438991e-260
Kif22	2.3105017366431938e-64	3.532464559853141	0.909	0.085	5.178296492164726e-60	1.9468307277699644e-177	2.7385248947165577	0.852	0.114	4.363237027078044e-173	1.4963169472530071e-139	-2.1895317105220045	0.913	0.207	3.3535455421834396e-135	4.2293089553055346e-221	15.163816431870023	0.84	0.081	9.478727230630764e-217	2.3105017366431938e-64	1.6917235821222642e-220
Mki67	2.761533074970322e-56	-24.506130135218786	1	0.134	6.1891479276234856e-52	6.083665036033999e-163	-30.978156694233732	0.994	0.191	1.3634710078759397e-158	5.264301551345231e-130	-37.01441405793676	1	0.3	1.1798352636874933e-125	2.099452031361394e-213	125.67540757332631	1	0.134	4.705291892687156e-209	2.761533074970322e-56	8.397808125445631e-213
Bub1b	4.012386601827514e-56	-0.39511380372625116	0.818	0.077	8.992560852015825e-52	2.2275735054083872e-153	-0.7510520881549096	0.817	0.117	4.992437740321278e-149	1.3623390841486325e-108	-12.32841598291044	0.835	0.196	3.0532743553939154e-104	6.64333612556268e-210	9.563027074621006	0.806	0.076	1.4889044924611078e-205	4.012386601827514e-56	2.6573344502251093e-209
Fbxo5	2.7438072398400307e-54	4.031254382045772	1	0.142	6.149420785929477e-50	1.3329050674574661e-182	-0.5213922357868164	1	0.176	2.9873068371856733e-178	4.68562058859341e-154	-9.922383941096328	1	0.258	1.050141286315555e-149	5.580241635853138e-253	21.576067249796534	0.993	0.109	1.2506437554274053e-248	2.7438072398400307e-54	2.2320966543413566e-252
Kif18a	6.925820327235324e-54	2.2134308719596425	0.788	0.072	1.5522148517399807e-49	1.8105458136444938e-129	1.553029385185992	0.686	0.093	4.0577952775400395e-125	1.3526320051298697e-94	-2.504437145142748	0.704	0.156	3.031518849897064e-90	1.0825573987018089e-162	9.182011776784446	0.667	0.066	2.426227641970494e-158	6.925820327235324e-54	4.3302295948072e-162
Cenpf	1.7251748620750293e-53	-23.50614650515526	0.939	0.113	3.866461900882556e-49	5.839803252060344e-184	-25.290907542714553	0.976	0.147	1.3088167048517643e-179	2.2975173276332757e-142	-64.45179426508491	0.995	0.231	5.149195834691698e-138	5.012202312602376e-255	27.56243255427559	0.979	0.097	1.1233347823004446e-250	1.7251748620750293e-53	2.0048809250408756e-254
Cenpe	4.038487555927547e-52	-2.534385513220375	0.909	0.109	9.051058310344817e-48	1.0380330912049984e-182	-9.625649325983488	0.935	0.141	2.3264397640086425e-178	2.7497365070992302e-152	-13.486782965378456	0.976	0.221	6.162709459710795e-148	8.385303584459692e-267	42.82220965063459	0.965	0.092	1.879314239349106e-262	4.038487555927547e-52	3.354121433784008e-266
Ccnf	4.7989389966148927e-51	2.7564938332400626	0.636	0.049	1.0755382079213298e-46	2.3200450117315668e-206	1.028558434063453	0.775	0.077	5.199684880292788e-202	4.358661408414073e-162	-2.7227942607006312	0.888	0.166	9.76863194853762e-158	2.1543004593302092e-219	0.2776709747737218	0.764	0.065	4.828218189450865e-215	4.7989389966148927e-51	8.617201837320873e-219
Kif11	5.2626218058493743e-51	0.6473982008708381	0.939	0.125	1.1794587991269618e-46	5.73271523631682e-212	-1.9587677891543684	0.976	0.132	1.2848161387633258e-207	1.6469360655163948e-164	-8.111596860617755	0.995	0.216	3.691113110035344e-160	1.536840265396931e-289	31.885581856509134	0.965	0.083	3.444366402807602e-285	5.2626218058493743e-51	6.147361061587867e-289
Pbk	1.9698547937547372e-50	2.2363846535608767	0.939	0.123	4.414838563763117e-46	1.1972638020338598e-204	-5.0221743123971905	0.959	0.135	2.683307633118287e-200	2.052596372250011e-169	-16.3204399195365	0.985	0.219	4.600278989486725e-165	1.9952566904264287e-291	11.662450866863846	0.972	0.087	4.471769294583712e-287	1.9698547937547372e-50	7.981026761706084e-291
Tpx2	1.1971531907133859e-49	-9.370640467453574	0.909	0.114	2.6830597310268405e-45	2.7165071603229525e-194	-9.25530141102729	0.988	0.143	6.088235847715801e-190	7.760738957215351e-150	-20.708798846545303	0.995	0.236	1.7393368150911044e-145	1.881072896058212e-251	11.275437375254405	0.965	0.095	4.215860574645665e-247	1.1971531907133859e-49	7.524291584232903e-251
Espl1	1.482251219111097e-54	1.126549712219719	0.545	0.032	3.322021432271791e-50	6.127756121938253e-90	1.3113797426738025	0.408	0.046	1.3733527020488014e-85	4.92757517813204e-48	0.7300144797341285	0.413	0.094	1.1043681489229527e-43	2.734394057099698e-100	1.0827632574540258	0.396	0.036	6.128323960771843e-96	4.92757517813204e-48	1.0937576228398952e-99
Depdc1b	1.1536923729933592e-47	1.0417789844442678	0.455	0.026	2.5856553463527164e-43	2.578613461075282e-108	1.077929145659339	0.444	0.045	5.779188488961921e-104	7.382097427956967e-73	0.9958695265653703	0.447	0.077	1.6544756755537155e-68	1.0273961581912002e-118	1.407535051507184	0.389	0.03	2.302600269738118e-114	1.1536923729933592e-47	4.109584632764754e-118
Ccnb2	2.394338020454531e-47	-7.551802847910743	0.939	0.13	5.3661903714426945e-43	2.035815725298337e-129	-13.673220895022823	0.964	0.191	4.562670203538633e-125	1.3338457597485394e-100	-11.127617315891595	0.99	0.285	2.9894151167484263e-96	9.338833122583483e-181	0.3216848554413403	0.924	0.116	2.09301927943341e-176	2.394338020454531e-47	3.7355332490333932e-180
Cenpa	1.153355959754562e-46	-42.52765335188492	0.97	0.132	2.5849013770019243e-42	1.0991733168628761e-92	-19.36964872173885	0.929	0.238	2.463467237753078e-88	1.528383903883934e-71	-43.91870474071105	0.932	0.317	3.425414005384673e-67	6.800202716065177e-109	-30.693880534536213	0.854	0.171	1.5240614327245275e-104	1.153355959754562e-46	2.72008108642605e-108
Spag5	2.818908158163644e-44	4.952445342534465	0.515	0.037	6.317736964076358e-40	5.085263154575178e-101	1.4302864237120798	0.509	0.065	1.139709178203389e-96	8.257165767521711e-81	0.4899693498413802	0.544	0.104	1.850595991816966e-76	2.1022518172737362e-200	1.3882331619485095	0.583	0.039	4.711566772873898e-196	2.818908158163644e-44	8.409007269095019e-200
