gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Ybx3	2.8414433421098994e-85	-53.20862089888369	0.812	0.355	6.368242818336706e-81	2.314992417213489e-155	-7.521296630178796	0.835	0.097	5.1883610054588714e-151	5.0134504290926724e-114	-11.792330341677662	0.881	0.181	1.1236145101682497e-109	1.252217439935742e-87	-6.657794598962159	0.811	0.13	2.806469726383985e-83	2.8414433421098994e-85	9.259969668854106e-155
Siva1	6.343323238234429e-74	-26.953057034683347	0.976	0.661	1.4216656041531002e-69	1.2338938101454995e-118	1.08080081810769	0.984	0.227	2.7654028072980936e-114	2.1409105627270727e-98	7.578433846424488	0.987	0.339	4.798208753183916e-94	1.1954677862580015e-69	-13.412599540836379	0.911	0.246	2.679282402561433e-65	1.1954677862580015e-69	4.935575240582127e-118
Dctpp1	8.904609800068716e-138	-46.38256346245594	0.997	0.658	1.9957011483914006e-133	3.037353883795469e-118	-6.388461234001866	0.992	0.237	6.807317524362405e-114	1.4604488236085423e-103	-27.579696935916026	0.993	0.336	3.273157903471465e-99	5.670129002938663e-69	-1.460965257567608	0.933	0.261	1.2707893121386131e-64	5.670129002938663e-69	3.561843920027416e-137
Lyar	6.792564317002747e-67	-38.1809318574708	0.943	0.623	1.5223495147266557e-62	1.6303634233759072e-103	-18.900837935283583	0.961	0.257	3.6539705044700832e-99	1.1072929556212542e-95	-5.200998091741887	0.993	0.368	2.481664972138355e-91	6.769768638184252e-68	-10.334229297746774	0.944	0.288	1.5172405471898546e-63	6.792564317002747e-67	6.52145369350374e-103
Ung	1.5298775371448825e-66	-9.674769608423198	1	0.68	3.4287615362491107e-62	1.903712518027903e-232	12.474395366232699	0.874	0.072	4.2666004954041363e-228	6.4530709970139715e-192	7.076410333132026	0.901	0.112	1.4462622718507714e-187	3.2285332281744036e-142	4.584429813007438	0.822	0.082	7.235788670984474e-138	1.5298775371448825e-66	7.614850072111355e-232
Rfc4	1.4592867134170194e-62	-9.714134693271578	0.951	0.589	3.2705533821102236e-58	1.2787783924470021e-107	-4.6819078669528835	0.953	0.205	2.865998133152221e-103	8.599997816043245e-91	-6.2822808114286595	0.987	0.301	1.927431510531612e-86	2.119209176197462e-79	6.346867345053724	0.878	0.179	4.749571605693752e-75	1.4592867134170194e-62	5.1151135697880096e-107
Dhfr	1.2943284196914259e-60	-6.770112438255577	0.94	0.587	2.9008488542124236e-56	1.5987390957469705e-125	6.704338571638948	0.866	0.137	3.5830940613881103e-121	6.059839534923854e-111	3.6772255081458987	0.94	0.213	1.358131236567134e-106	7.927236032955816e-90	-1.5337374460292565	0.756	0.107	1.7766521397060575e-85	1.2943284196914259e-60	6.394956382987794e-125
Fabp5	1.9829717269902027e-80	-Inf	0.984	0.682	4.4442362345304425e-76	6.137072405851086e-92	-Inf	1	0.344	1.3754406675993455e-87	1.1958116038809451e-85	-Inf	1	0.459	2.680052966617974e-81	6.545823919033015e-59	-Inf	0.978	0.359	1.4670500567336792e-54	6.545823919033015e-59	2.4548289623404416e-91
Dut	8.41452728198353e-66	-30.04557908400698	0.97	0.696	1.8858638544381487e-61	1.0039689399513123e-83	-4.661948796299697	1	0.42	2.250095188218881e-79	3.986145090834679e-82	-10.610198352152565	1	0.537	8.933748377578682e-78	5.385813998290294e-58	-25.120659098719727	0.978	0.415	1.2070686332968207e-53	5.385813998290294e-58	4.015875759805318e-83
Nhp2	6.284856869042201e-57	-35.53912085892751	0.886	0.577	1.4085621214897381e-52	1.648381679951648e-97	-7.212831802079791	0.913	0.229	3.6943530211076334e-93	1.1594553553462506e-96	-12.455087247381307	0.98	0.345	2.5985713424020167e-92	8.378184202701187e-60	-9.719746316744605	0.922	0.288	1.87771864350939e-55	6.284856869042201e-57	6.593526719806673e-97
C1qbp	5.280646491518903e-65	-75.78233723083487	0.943	0.665	1.1834984916792167e-60	1.6413354167864317e-97	-10.809680086357389	0.984	0.319	3.6785609361017506e-93	1.751995316694407e-91	-19.256801327323387	0.98	0.419	3.926571903775505e-87	6.56456934352241e-57	-10.693522246110888	0.956	0.395	1.4712512812702426e-52	6.56456934352241e-57	6.565341667145831e-97
Nap1l1	3.747149803554215e-70	-89.15307346565046	0.978	0.746	8.398112139725706e-66	2.1456094658407257e-78	-66.59423836611707	0.984	0.418	4.8087399348422344e-74	1.2490091669420198e-79	11.03021554931351	1	0.552	2.7992793449504546e-75	3.6649134645001772e-56	-16.474187422079424	1	0.473	8.213804056637798e-52	3.6649134645001772e-56	4.9960366677680395e-79
Nasp	3.58361952699368e-62	-28.51804343401407	0.965	0.691	8.031608083898235e-58	3.248768927044177e-93	-2.7946337362554843	1	0.325	7.281140919291409e-89	1.601582376331662e-84	16.71848928890165	1	0.474	3.589466421834521e-80	2.1248476555934116e-55	2.1088840951025887	0.967	0.413	4.762208565715954e-51	2.1248476555934116e-55	1.2995075708176588e-92
Mpp6	1.5216775148118867e-61	-9.350341321690268	0.918	0.566	3.4103836461964004e-57	1.0917533133028194e-94	-3.6533487005841216	0.898	0.213	2.446837525774279e-90	5.950398941828678e-85	-6.256167635503431	0.96	0.307	1.3336034108426432e-80	2.3091041919031956e-55	-2.6794565334306437	0.867	0.249	5.1751643148934423e-51	2.3091041919031956e-55	4.367013253211331e-94
Hspd1	4.652335911078944e-68	-89.1920060040587	0.986	0.733	1.042681524391013e-63	1.524128095230493e-92	-54.081270148790736	0.984	0.36	3.4158758870305807e-88	4.08458957998715e-90	-29.36523466002808	1	0.505	9.1543821666672e-86	6.905124191486855e-55	-49.30088598077485	0.989	0.475	1.547576433796034e-50	6.905124191486855e-55	6.096512380922079e-92
Gar1	3.7487090201159685e-54	-1.8300182075813307	0.848	0.513	8.401606655883909e-50	1.3838398295215953e-111	-13.032707241495004	0.898	0.181	3.1014618259238e-107	1.093983768727193e-99	-0.8687653832403797	0.921	0.246	2.451836422471385e-95	8.492665476723807e-60	-3.874370378621844	0.844	0.219	1.9033761866433395e-55	3.7487090201159685e-54	5.5353593180863326e-111
Bola2	4.1386586477712524e-54	-27.244080723779327	0.894	0.572	9.27556176138493e-50	1.3519319010358946e-83	-3.5388165424292097	0.913	0.262	3.029949776601647e-79	7.115715856120766e-86	-10.720637810255944	0.993	0.4	1.5947742376737862e-81	3.8412282029769374e-55	-10.717625759480036	0.978	0.351	8.608960648511912e-51	4.1386586477712524e-54	2.846286342448293e-85
Odc1	8.122548912250279e-54	-14.935571639857752	0.94	0.701	1.8204256622135327e-49	2.369368743608792e-82	6.935576670924043	0.882	0.26	5.310229228176025e-78	8.768517187882872e-88	-24.350077041064697	0.947	0.32	1.9652000721483093e-83	1.757331572694585e-54	-33.57918647603805	0.867	0.275	3.938531520723104e-50	8.122548912250279e-54	3.5074068751531286e-87
Pcna	1.2059205059389627e-70	-4.10148962017977	0.957	0.602	2.702709037910403e-66	1.7665146460795888e-90	-17.103158055361593	0.969	0.256	3.9591126247935746e-86	1.190078144339549e-74	-22.181921687257798	0.987	0.443	2.6672031370937974e-70	1.265267289726316e-53	-25.683707296912722	0.933	0.35	2.8357170497346197e-49	1.265267289726316e-53	7.066058584318435e-90
Ranbp1	5.839311150416125e-103	-148.9539880305789	1	0.8	1.308706415031262e-98	4.3499687608413665e-86	-68.70593524706726	1	0.409	9.74914998679767e-82	1.2364542607054948e-81	-38.052318698023555	1	0.534	2.771141289093155e-77	1.9841045449360995e-53	5.174544260332482	0.989	0.47	4.446775106110786e-49	1.9841045449360995e-53	2.3357244601664352e-102
Cenpv	5.460402025420224e-53	-0.5316780624730333	0.712	0.342	1.2237853019371807e-48	4.565658216860929e-75	-1.5710842522669175	0.74	0.159	1.0232553195628714e-70	1.0008640882816421e-68	-1.8207391518637834	0.768	0.223	2.2431365946568163e-64	1.0742812614799249e-68	-2.943228951667061	0.756	0.144	2.4076791632288076e-64	5.460402025420224e-53	1.8262632867443682e-74
Hint1	7.505560528417509e-92	-138.0609772587585	0.997	0.867	1.682146225628932e-87	4.013708079368544e-79	-31.998012120929417	1	0.479	8.99552254748078e-75	4.5629945915859876e-79	-45.234944808281654	1	0.578	1.0226583478662516e-74	1.4289702731968841e-52	-189.58771669412238	1	0.508	3.2026081762888566e-48	1.4289702731968841e-52	3.002224211366975e-91
Ran	2.3419253394347914e-82	-194.50873539819355	1	0.861	5.248723070741255e-78	5.5238877457587684e-76	-96.9194155475929	1	0.565	1.2380137215794552e-71	3.2749258091547974e-79	-54.09725671298918	1	0.676	7.339763723477732e-75	4.778409982829491e-52	-9.25101849727477	1	0.616	1.0709372453517455e-47	4.778409982829491e-52	9.36770135773926e-82
Cdk4	5.827168314200097e-63	-38.56933551385454	0.946	0.658	1.3059849625785257e-58	1.8418903527521223e-92	-7.664230191681085	0.992	0.331	4.1280446585880567e-88	1.52121970532062e-79	-15.02267032382801	0.993	0.468	3.4093576035645736e-75	7.996936289253224e-51	5.752381852322216	0.944	0.397	1.7922733611474323e-46	7.996936289253224e-51	7.367561411008564e-92
Pa2g4	2.583156910030586e-68	-76.18948061600337	0.965	0.659	5.78937126676055e-64	3.7949125077687053e-84	-36.3158866735859	0.976	0.363	8.505157912411222e-80	2.3576210110257217e-86	-27.922470991504397	1	0.483	5.283900209910847e-82	1.369650097953454e-50	-15.477265944969204	0.944	0.419	3.069659799533281e-46	1.369650097953454e-50	9.430484044102957e-86
Ebna1bp2	1.5100288781351822e-62	-17.878852622419064	0.94	0.633	3.38427672167657e-58	6.350147435746698e-77	-21.57053121955446	0.929	0.338	1.42319504329955e-72	2.1790935099573627e-84	-2.829456442682705	0.974	0.424	4.883784374516441e-80	5.482279954972934e-50	2.2781463966705573	0.911	0.37	1.228688583508534e-45	5.482279954972934e-50	8.716374039829531e-84
Polr2f	1.5504980070019542e-53	-32.33886535567826	0.899	0.595	3.4749761332927794e-49	6.720329930164027e-85	-5.15159752519491	0.913	0.268	1.5061603439483617e-80	2.2849388169167668e-83	-6.492288612176186	0.98	0.377	5.121004876473858e-79	6.639790588294121e-50	-4.767103861544651	0.922	0.34	1.4881098666484786e-45	6.639790588294121e-50	2.688131972065604e-84
Snrpf	6.004967616590143e-62	-66.11290135078137	0.995	0.842	1.345833342230183e-57	5.033436287572045e-74	-2.7125193337424776	1	0.585	1.1280937407706467e-69	1.559963259076228e-76	-40.90679418884844	1	0.655	3.4961896562416424e-72	1.1950699698626158e-49	-32.311325326616796	0.989	0.57	2.6783908164560944e-45	1.1950699698626158e-49	6.239853036304948e-76
