gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Ogt	3.992189168000431e-4	-0.5149321159950637	0.76	0.489	1	0.003904955724556946	-38.486809287524935	0.684	0.585	1	1.353632133504102e-7	-4.1793224746408315	0.721	0.513	0.0030337603376093935	9.731998490805969e-9	-5.385571065267343	0.705	0.531	2.1811355017594338e-4	0.003904955724556946	3.8927993394953064e-8
Alad	0.003993507330734002	-27.551112742941193	0.2	0.408	1	4.819247416578195e-5	-43.73798112095096	0.022	0.102	1	3.838426177680223e-8	-48.08008039103699	0.006	0.176	8.602680749416916e-4	1.7676652788619116e-6	-71.96198332451873	0.034	0.124	0.03961691422985316	0.003993507330734002	1.535370382671e-7
Pik3ip1	0.0024631012063914453	-0.7863251724053106	0.3	0.148	1	0.002362721584728092	-7.240424962317709	0.338	0.252	1	6.225499754082208e-5	-1.392992953573772	0.39	0.25	1	0.004108682181844081	-0.4419508745701308	0.302	0.23	1	0.004108682181844081	2.489967370200836e-4
Ilvbl	2.8384917997263036e-5	-0.39319888143495785	0.44	0.21	0.6361627821546592	0.004136598271807908	-47.06834330305818	0.606	0.493	1	0.0029876505290098673	-7.75147149220356	0.714	0.56	1	8.503418306163206e-23	-12.947525072306703	0.779	0.502	1.9057861107772977e-18	0.004136598271807908	3.4013673224652623e-22
Pola2	0.004167676927135671	-1.0744403049319673	0.1	0.283	1	8.028274242946166e-5	-0.828071968472311	0.03	0.112	1	1.1401046325286036e-4	-3.226204045774241	0.084	0.205	1	0.002088441177827026	-1.8324138777530012	0.077	0.137	1	0.004167676927135671	3.2109229987520484e-4
Srsf3	0.004246122715875544	-120.51107136233134	0.92	0.907	1	4.547506637203562e-7	-139.6456071173007	0.818	0.811	0.010191871875300624	3.633877596322115e-4	-243.29215765417436	0.909	0.83	1	0.001785202436121375	-140.20043027713467	0.872	0.823	1	0.004246122715875544	1.8190014140928055e-6
Lmnb1	0.0035487998805441502	-29.00787131686797	0.38	0.574	1	4.233125350611688e-7	-41.266363033248155	0.247	0.38	0.009487280535790914	8.97293321703069e-7	-71.2916552077837	0.377	0.504	0.020110137926009183	0.00424828787907192	-77.90601612465558	0.342	0.384	1	0.00424828787907192	1.6932490650839648e-6
Csnk2b	0.004374461716386185	-15.487578003574132	0.46	0.599	1	2.1533223432096487e-6	-10.970819282031144	0.268	0.393	0.04826026035601465	0.0010333626995475546	-18.542147778911637	0.461	0.526	1	9.167541849427342e-6	-14.537689422905855	0.362	0.455	0.2054629479293656	0.004374461716386185	8.613261552095858e-6
Ppih	0.0044648294055927035	-10.85369575569629	0.28	0.434	1	2.926659486451078e-7	-10.87949924979099	0.156	0.296	0.006559229241034156	1.5856065173493228e-7	-13.423877826396737	0.182	0.36	0.0035536613266833024	3.502823314104722e-6	-6.360991980073257	0.151	0.261	0.07850527611571503	0.0044648294055927035	6.342424560908635e-7
Ppat	0.004509187857444776	-2.836091072905453	0.14	0.332	1	6.414607757211473e-7	-8.173978312301578	0.022	0.133	0.014376418905462353	4.88877288989995e-7	-9.574542978500011	0.052	0.216	0.01095671780084377	1.6190928369059215e-7	-7.671610376166267	0.057	0.169	0.0036287108660735513	0.004509187857444776	6.476369774746883e-7
