gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Rgs18	1.0340100233169749e-175	10.898809373569316	0.5	0.004	2.317423264258004e-171	5.510670792351413e-223	4.852420885484785	0.268	0.001	1.2350515379817986e-218	0	3.1051539170021156	0.426	0.003	0	3.697702151235125e-173	9.782437653903754	0.298	0.004	8.287290061348162e-169	3.697702151235125e-173	0
Mpo	8.871343671009317e-186	6.23556059283188	0.269	0	1.9882455435466082e-181	8.786589273548501e-159	-132.6810607995281	0.22	0.001	1.96925038798769e-154	1.581813950941803e-259	33.196371707082356	0.259	0.001	3.545161426850769e-255	3.1323872058589196e-212	61.972669179502915	0.158	0	7.02030620577101e-208	8.786589273548501e-159	6.327255803767092e-259
5430427O19Rik	6.421115277888217e-112	5.499756282101181	0.577	0.013	1.4391003560803072e-107	4.256811492421035e-111	0.49626243507764545	0.244	0.003	9.540365916814023e-107	1.8639003529305923e-203	1.100556249493271	0.389	0.005	4.177373470988043e-199	2.3681419137797436e-194	1.7765529428369515	0.316	0.004	5.307479657163162e-190	4.256811492421035e-111	7.455601411722188e-203
Bcl11a	1.3073839621851434e-107	9.764830293571972	0.385	0.005	2.9301089360493436e-103	1.324564422353058e-139	5.009340390747667	0.415	0.008	2.968613783377674e-135	9.390326796921452e-235	-6.821907342718365	0.704	0.018	2.1045600417260356e-230	4.059411503522418e-227	4.154423605188418	0.614	0.016	9.097953061694444e-223	1.3073839621851434e-107	3.756130718768737e-234
Lyl1	3.1293891870495823e-101	7.054000039450466	0.423	0.007	7.013587046015524e-97	4.5237798641333845e-275	10.551214901846336	0.463	0.004	1.013869543149574e-270	0	8.287683534860182	0.63	0.006	0	7.338830819769894e-246	7.6253486133034825	0.509	0.01	1.6447787633268288e-241	3.1293891870495823e-101	0
Btk	8.836530175741917e-114	3.357718201151723	0.423	0.006	1.9804431429872784e-109	3.498906925705895e-100	1.4938361200153878	0.195	0.002	7.841750201892052e-96	1.0469784452931112e-234	3.175950117826989	0.444	0.006	2.346488091590921e-230	1.714310226458503e-196	2.826819628591514	0.421	0.008	3.8421120795387966e-192	3.498906925705895e-100	4.187913781172531e-234
Ffar2	8.24408476224896e-92	-2.8937594785332488	0.308	0.004	1.847664276915237e-87	1.7716424735047962e-125	1.6853490396619126	0.195	0.001	3.97060511161895e-121	4.662461311747781e-285	1.52293569999504	0.333	0.002	1.0449508291889127e-280	1.0581719850219264e-120	4.438854171372753	0.175	0.002	2.3715750528311413e-116	8.24408476224896e-92	1.864984524699169e-284
Kif17	6.351802194644175e-99	0.9955978072796873	0.269	0.002	1.4235659078636523e-94	6.234860199077204e-91	0.637395979886023	0.195	0.002	1.3973568678171831e-86	3.387521802643522e-117	1.0469916398964938	0.278	0.005	7.592113864084661e-113	5.038699980664826e-154	0.8173179880517352	0.263	0.004	1.1292734396666008e-149	6.234860199077204e-91	2.015479992265926e-153
Spi1	1.2668564066261055e-88	13.31043663710502	0.654	0.023	2.839278578530428e-84	8.240337294681625e-122	2.5009938217879832	0.317	0.005	1.846824394484046e-117	2.4794464547243345e-233	4.468568600523136	0.481	0.007	5.556935394328178e-229	2.7319627772772223e-133	-1.6330638269816795	0.368	0.01	6.12287497643371e-129	1.2668564066261055e-88	9.91778581889786e-233
Napsa	4.3022559496337975e-85	11.030762886854248	0.615	0.021	9.642216034319267e-81	9.179711750350301e-281	-10.118079060762698	0.463	0.004	2.0573569974885096e-276	1.5171149267435628e-281	-86.04556631431167	0.593	0.009	3.400157973817673e-277	1.2283295962194843e-260	27.62356720336857	0.526	0.01	2.752932291047108e-256	4.3022559496337975e-85	6.068459706974266e-281
Mef2c	3.137389005066548e-176	10.194691165344551	0.5	0.004	7.031516238155147e-172	5.621986185313889e-81	-3.92545388781596	0.22	0.004	1.2599995438525487e-76	7.862090003329357e-184	-0.6232480204139819	0.444	0.008	1.7620516115461755e-179	7.837427128250231e-91	11.57011685104751	0.351	0.014	1.756524167983442e-86	5.621986185313889e-81	3.144836001331666e-183
Ncf2	3.814831939780805e-79	-3.6245370674613255	0.538	0.016	8.549801343436741e-75	8.094483767689881e-174	2.0989848038621366	0.488	0.009	1.8141357020146563e-169	1.1779868212500797e-160	0.6168086834060835	0.556	0.017	2.6401040637856785e-156	5.3078906795414834e-105	-6.430718998370325	0.439	0.019	1.1896044590988373e-100	3.814831939780805e-79	3.2377935070759964e-173
