gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Ctsw	3.652850795617118e-223	-12.062253160663923	0.575	0.014	8.186769203137085e-219	6.214272626006004e-281	-3.666974679198222	0.68	0.029	1.3927427809404657e-276	7.951425498315668e-262	-6.308786833737589	0.691	0.048	1.7820734826825076e-257	0	-40.24676011153265	0.683	0.074	0	3.652850795617118e-223	0
S1pr1	1.8369140415902814e-205	-9.922587581734074	0.529	0.012	4.1168917500121384e-201	0	3.8884504919832987	0.713	0.008	0	0	4.594601156994756	0.845	0.028	0	0	2.014392449829522	0.896	0.04	0	1.8369140415902814e-205	0
Gimap4	9.216196438051423e-126	7.44862822389178	0.713	0.056	2.065533945696085e-121	0	-1.4648279242631554	0.73	0.028	0	0	0.4476337849115737	0.912	0.074	0	0	-2.1797898000204032	0.844	0.129	0	9.216196438051423e-126	0
Klf2	3.935041627201695e-109	-68.43592034592373	0.92	0.135	8.81921529488444e-105	0	4.058308127657909	0.975	0.063	0	1.2277962077566544e-294	-49.79325061694694	1	0.115	2.751736860824214e-290	0	-171.52166781945007	0.995	0.149	0	3.935041627201695e-109	0
Ctss	8.248511493150463e-102	-158.8829658715763	0.678	0.061	1.8486563958448818e-97	4.7636722842634365e-233	-94.87063180710292	0.393	0.009	1.0676342323491213e-228	4.759632325054848e-244	-93.83238112453378	0.459	0.018	1.0667287966912924e-239	1.993778116530188e-105	-79.87229868433896	0.221	0.023	4.468455514767457e-101	8.248511493150463e-102	1.9038529300220497e-243
Ms4a4b	3.894545074395489e-93	-17.970351045812443	0.989	0.209	8.72845442073517e-89	1.5456944019493584e-277	8.039044021284269	0.984	0.08	3.464210293648902e-273	4.435523807402495e-273	-87.15434048544607	0.994	0.131	9.940895957150473e-269	0	-61.8893468166887	0.961	0.112	0	3.894545074395489e-93	0
Samhd1	1.2552629008823652e-91	-54.25752298576219	0.908	0.147	2.8132952134575567e-87	2.0997769766987792e-196	-3.991186959128802	0.598	0.033	4.706020160177304e-192	1.9529730673618845e-198	-23.41829389927192	0.735	0.076	4.3770032385714553e-194	1.0555374604163303e-260	-7.146244298953679	0.647	0.086	2.3656705562850793e-256	1.2552629008823652e-91	4.222149841665281e-260
Itgb7	5.27914982864681e-76	-1.89156120661539	0.575	0.062	1.1831630595963232e-71	0	-0.983598104134721	0.689	0.025	0	0	-11.072013780872465	0.812	0.048	0	0	-7.496902466470395	0.831	0.069	0	5.27914982864681e-76	0
Smad7	6.859211063845763e-70	3.659138358051652	0.552	0.061	1.5372863836291124e-65	0	7.773368420405603	0.73	0.024	0	0	2.8805986433045856	0.867	0.065	0	0	-0.5771339723529731	0.935	0.119	0	6.859211063845763e-70	0
Lfng	8.527835770389387e-67	0.3903654887641457	0.31	0.018	1.9112585528596694e-62	1.7709776231549272e-181	1.0424982550566728	0.361	0.011	3.969115049014822e-177	2.2928089658279712e-146	1.8366098524375993	0.436	0.033	5.1386434542136495e-142	2.205763437908081e-282	1.525495007701067	0.504	0.045	4.943557017039591e-278	8.527835770389387e-67	8.823053751632286e-282
Cd52	2.105660152083412e-64	-221.16265737324247	0.92	0.248	4.7192055328493433e-60	8.861924149314215e-83	-31.938641271209406	1	0.571	1.986134440344302e-78	1.5363067339099473e-111	-185.4452417786871	1	0.603	3.443170652038974e-107	2.8641668892151467e-216	-22.93838165359182	1	0.592	6.419170832108986e-212	2.105660152083412e-64	1.1456667556860931e-215
Ccnd2	1.4812067710872627e-61	-22.04263051407539	0.69	0.115	3.3196806153607733e-57	2.585396596650249e-199	-0.3711976555019376	0.746	0.054	5.794390852412538e-195	4.6276743116075e-184	-20.978004425500984	0.95	0.152	1.037154366717473e-179	0	-70.35537858986889	0.943	0.177	0	1.4812067710872627e-61	0
Klk8	3.585968565846567e-59	3.2319907627382563	0.379	0.033	8.036872749775326e-55	1.1574199535141986e-111	1.4644691426476992	0.68	0.085	2.594009599816022e-107	1.6405636077100155e-149	-3.828191652426474	0.878	0.154	3.6768311575996866e-145	1.1042756610335163e-217	-4.123275564154213	0.852	0.195	2.4749026115083167e-213	3.585968565846567e-59	4.417102644134195e-217
Cd53	5.270572345977646e-54	-23.473069633160137	0.793	0.174	1.18124067418051e-49	3.3228181284272914e-177	5.526759158550276	0.828	0.081	7.447099989431245e-173	1.3091748144467473e-185	0.5571539680667712	0.884	0.131	2.93412259413805e-181	4.014170738858851e-221	-21.39324827670254	0.888	0.22	8.996559459930456e-217	5.270572345977646e-54	1.6056682955435433e-220
Il27ra	1.2065910370569554e-51	1.7922291692593526	0.368	0.036	2.7042118322520484e-47	3.6357377141912443e-75	1.499462410330384	0.426	0.047	8.148415365045417e-71	2.6549686277267986e-102	2.8032282030215288	0.597	0.097	5.9503156884613e-98	2.5409987904420365e-228	2.234559615430172	0.642	0.101	5.694886489138692e-224	1.2065910370569554e-51	1.0163995161767798e-227
Ms4a6b	2.3384621170826196e-51	-33.60256677993281	0.943	0.33	5.240961296805567e-47	1.2125286196721696e-188	-4.064156097082236	0.861	0.088	2.7175191424092667e-184	1.70581592721983e-193	-2.2229046083026915	0.901	0.144	3.823074656085083e-189	0	1.7649806274850217	0.87	0.083	0	2.3384621170826196e-51	0
Il7r	2.503971143716838e-112	-11.71771931910157	0.414	0.018	5.611900127298177e-108	1.8673038507648995e-92	-4.657856942821378	0.418	0.036	4.1850013903342927e-88	8.200242052993563e-51	-5.773923521816052	0.425	0.086	1.837838248916917e-46	1.5878385240718783e-91	-16.920054655548476	0.496	0.121	3.5586637001498935e-87	8.200242052993563e-51	1.0015884574867573e-111
Shisa5	3.6362966871876706e-48	-20.39522733064664	0.977	0.459	8.149668135325007e-44	2.4271883769174835e-99	17.36224078665223	0.934	0.241	5.439814590347464e-95	3.0818241826766066e-145	2.0269716884913613	0.983	0.286	6.90698435821481e-141	1.0823884427730592e-264	-3.6600592720784064	0.979	0.312	2.4258489779429802e-260	3.6362966871876706e-48	4.329553771092058e-264
Kbtbd11	5.595775087796711e-72	1.1393678887004104	0.287	0.014	1.2541251126769989e-67	1.0763575977608446e-47	0.472356628198283	0.156	0.009	2.412332648101605e-43	3.3284923373208695e-91	0.8483374641880571	0.293	0.024	7.4598170264035325e-87	7.440805101933457e-139	1.556712139309103	0.325	0.039	1.6676332394453265e-134	1.0763575977608446e-47	2.97632204077341e-138
