gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Oat	0.006217048678653482	-9.038831918981137	0.031	0.249	1	1.0918997928498153e-4	-6.6228730099733495	0.039	0.188	1	7.765034725673646e-4	-20.913941983262923	0.086	0.276	1	2.8710223798695953e-4	-14.313288084686334	0.055	0.189	1	0.006217048678653482	4.366883876375755e-4
Cd2	0.006596795783550219	-22.889116992789784	0.562	0.349	1	1.173570339824966e-6	-35.54867710007078	0.757	0.505	0.02630205845615714	1.4365156759060983e-4	-22.357108970409573	0.879	0.548	1	7.506896866738831e-7	-32.50225359723018	0.782	0.527	0.01682445725773507	0.006596795783550219	3.0027553654871926e-6
1810037I17Rik	0.007009629189875248	-48.0390297053325	0.375	0.686	1	9.53606637087949e-4	-76.23822303109581	0.233	0.366	1	9.175514425983877e-4	-31.615533569644594	0.31	0.473	1	8.190364162201791e-4	-40.849648788221415	0.245	0.379	1	0.007009629189875248	0.003272122938230316
Mrpl18	0.007240651490501037	-46.094436307750975	0.656	0.813	1	9.362967501300923e-5	-44.51790680975729	0.437	0.547	1	1.9583106516847057e-4	-59.206282943691576	0.466	0.598	1	0.001445550694041098	-38.54635052414351	0.418	0.513	1	0.007240651490501037	3.744661042389262e-4
Gata3	2.4208885179301509e-4	-4.903708093196597	0.438	0.2	1	3.5863855332919776e-19	-22.445144659420567	0.592	0.226	8.03780725721398e-15	0.0073455362321180485	-34.813164824583644	0.5	0.319	1	8.990545322024881e-7	-9.443995502311886	0.482	0.275	0.020149610175722164	0.0073455362321180485	1.4345542133167904e-18
Cd28	0.007523017952784344	0.979387116340277	0.344	0.166	1	3.0488313184967306e-10	-9.839309312516772	0.718	0.457	6.833040751014873e-6	2.733948329172982e-6	-6.756515673695141	0.759	0.473	0.061273249953424876	5.39390615658222e-15	-9.321378087498411	0.836	0.504	1.208882247813207e-10	0.007523017952784344	2.1575624626328753e-14
Rgcc	0.007704350445347452	-125.85204022241795	0.625	0.755	1	4.2166060546282405e-7	-66.2096166465	0.301	0.533	0.009450257489632812	7.77938232988045e-4	-101.99574265413156	0.448	0.635	1	2.744772288236766e-4	-147.90876732206323	0.427	0.573	1	0.007704350445347452	1.6866413550656006e-6
Dhfr	0.008603768579993438	-24.47768146008983	0.438	0.625	1	1.2920022586814252e-4	-9.742469354272657	0.019	0.155	1	2.8517574494722184e-4	-12.600571803553375	0.034	0.233	1	0.003526360646405754	-9.491697594253926	0.027	0.115	1	0.008603768579993438	5.167007559089068e-4
Siva1	8.960993036157089e-4	-42.276015719806324	0.469	0.695	1	6.532854009385806e-5	-35.07032121701063	0.087	0.246	1	6.413794217767976e-5	-46.4406825699694	0.121	0.357	1	0.008641581195067883	-42.80047229549629	0.164	0.253	1	0.008641581195067883	2.5652708771231234e-4
Spc24	0.009108757273331549	-32.78657357025332	0.156	0.371	1	1.82988299836382e-5	-26.929553123125856	0.049	0.216	0.41011337759329936	2.167390539251054e-6	-52.31740247891171	0.034	0.325	0.048575556765694625	5.184519952468872e-4	-44.51319428029377	0.036	0.152	1	0.009108757273331549	8.669533971554445e-6
Birc5	0.009672302887666073	-62.44363654611801	0.156	0.374	1	6.120141611025977e-8	-64.14475145057294	0.019	0.251	0.001371646137863142	7.893415080673692e-6	-87.78914577312099	0.103	0.368	0.1769072187880588	0.0011874941148124494	-60.52717929339029	0.055	0.164	1	0.009672302887666073	2.4480564196735985e-7
Med30	0.00968525072207609	-14.758740359289096	0.344	0.608	1	8.814389269157919e-5	-28.750795061603306	0.262	0.415	1	0.002814152365320836	-14.262022634121301	0.31	0.451	1	0.002688731376114369	-12.0901509648147	0.236	0.362	1	0.00968525072207609	3.52528957430625e-4
Pmf1	0.009941054918372865	-8.976527261036427	0.125	0.352	1	3.0209329037958146e-4	-4.047771416233936	0.039	0.171	1	3.2232382668166495e-5	-9.224394746828548	0.017	0.257	0.7223921603589475	0.0062014853287278016	-4.771027631918429	0.055	0.145	1	0.009941054918372865	1.2892329724765848e-4
Mrpl23	0.01052430086895886	-16.341268386525925	0.375	0.588	1	2.2997035934408506e-6	-38.841844093236446	0.243	0.439	0.05154095693619634	8.68800428306189e-4	-37.78451045395019	0.362	0.517	1	6.073733681159686e-4	-28.98336289351068	0.327	0.462	1	0.01052430086895886	9.198782641992354e-6
Anp32b	0.006900106687257263	-160.35835872368108	0.875	0.863	1	3.769259881780225e-5	-207.24102676390353	0.583	0.669	0.8447665247045839	1.6726590132199403e-4	-286.1707492277134	0.741	0.745	1	0.010531407722423938	-184.8974194883138	0.7	0.691	1	0.010531407722423938	1.5076187109337743e-4
Snrpd2	0.010576591287487483	-71.02819034476508	0.656	0.855	1	8.666033082083482e-5	-59.45678762159345	0.524	0.623	1	0.002645879631360921	-105.41325497835642	0.621	0.674	1	0.010620856971268808	-71.09646477669766	0.618	0.636	1	0.010620856971268808	3.465962658089356e-4
Sdf2l1	0.01146581482173003	-81.97364456068277	0.062	0.265	1	7.003767743947018e-5	-4.896612481794398	0.019	0.164	1	4.8714822600541674e-5	-25.016079295246296	0	0.225	1	1.9433521626167864e-4	-15.670524268363103	0.027	0.157	1	0.01146581482173003	1.9484505206094239e-4
Itgb3bp	0.011682153212256643	-1.6108446216187624	0.094	0.29	1	0.0010736935157333398	-3.7192129315437548	0.049	0.167	1	0.009061210008773364	-2.6429553769232506	0.103	0.242	1	0.0023991172863192037	-0.7755421937405207	0.036	0.134	1	0.011682153212256643	0.004287862106101844
Atpif1	0.0117418917118409	-65.9874616556388	0.469	0.753	1	6.0727460564443466e-5	-109.56782132251423	0.553	0.648	1	3.0397579345932033e-4	-85.64252813101552	0.586	0.683	1	0.0027169942888366117	-221.84982127112863	0.536	0.608	1	0.0117418917118409	2.428877162067695e-4
Nelfe	0.011993455159761943	-13.320672031562788	0.219	0.441	1	1.5490564966842414e-4	-8.25838973504153	0.029	0.167	1	5.711034188584536e-5	-12.446685649765323	0.034	0.267	1	0.0026424018973632397	-6.362219545110505	0.064	0.168	1	0.011993455159761943	2.2842179874155115e-4
Mcm3	0.012474829356370709	-7.140063849966042	0.25	0.466	1	1.0003770716115958e-4	-10.441589515149946	0.019	0.159	1	1.5202824969690301e-5	-39.265489807964485	0.017	0.274	0.34072571322069906	0.008304767130318469	-20.275377283113055	0.082	0.17	1	0.012474829356370709	6.08099131374939e-5
Cks1b	0.012622712807611071	-12.158454114208524	0.312	0.551	1	4.29337155324892e-8	-43.5841400531306	0.049	0.29	9.622304325141479e-4	9.724586576235461e-8	-63.71620038066735	0.052	0.397	0.0021794743434658914	0.002166725949929594	-33.00265848763811	0.2	0.311	1	0.012622712807611071	1.7173485107013368e-7
Churc1	0.012730519422250149	-6.536381716579352	0.312	0.523	1	3.993441873474839e-4	-26.77447842831341	0.388	0.534	1	0.007627555818307198	-15.41256737959955	0.483	0.552	1	0.009364409120887277	-14.361193410168221	0.355	0.446	1	0.012730519422250149	0.001596420149427597
Sh2d2a	0.0019385074096543815	1.336799163572173	0.219	0.077	1	9.842310763545675e-7	-1.9674052943039544	0.466	0.257	0.022058586883258565	0.012989815983561444	-3.84938591050863	0.5	0.33	1	6.917836834980706e-5	-3.6389017143709443	0.482	0.301	1	0.012989815983561444	3.936918493157215e-6
Lsm2	0.008670465271799476	-30.46236703042997	0.469	0.616	1	2.751673635334082e-5	-22.345318013883762	0.136	0.311	0.6167050951510744	0.0012356701754577628	-31.215281238572416	0.241	0.407	1	0.014170603101670308	-21.416127426414132	0.218	0.302	1	0.014170603101670308	1.10062402472025e-4
Rfc3	0.014542270830093117	-7.413949922596808	0.312	0.513	1	7.921186325917355e-4	-6.071801765515285	0.058	0.181	1	0.0021683757346433073	-14.900669954295013	0.103	0.268	1	0.0034420288551605233	-14.200923007880649	0.064	0.163	1	0.014542270830093117	0.003164711806470105
Klhl6	0.014825142525989737	2.1622129638742837	0.344	0.191	1	0.011018671985866058	-11.417957070428223	0.408	0.3	1	0.007168688541987834	-3.127722303989639	0.552	0.377	1	2.293014556432076e-7	-1.465626694101858	0.545	0.317	0.0051391042238755685	0.014825142525989737	9.172055070979329e-7
Rcc1	0.015031318156616045	-8.396172041272042	0.031	0.204	1	3.775135231782059e-4	-4.594235105348983	0.019	0.141	1	6.97115071006436e-4	-10.842086155029891	0.017	0.193	1	0.007424042814498245	-3.720274047388708	0.036	0.117	1	0.015031318156616045	0.001509199209138982
Ndufab1	0.015460063738348625	-63.67249406584552	0.719	0.815	1	3.8859314976375794e-4	-65.55225877783845	0.388	0.509	1	3.7823289534365625e-4	-84.6456941648863	0.448	0.587	1	0.008897435041941192	-48.97070783096974	0.455	0.519	1	0.015460063738348625	0.0015120734370556166
Mcm5	0.015575682942850696	-14.324332957099513	0.25	0.482	1	1.275546004742664e-5	-14.16971861217826	0.019	0.186	0.28587537058292584	3.247811507511954e-4	-32.94884223472867	0.086	0.29	1	0.0013808570591730353	-17.39809770415234	0.064	0.174	1	0.015575682942850696	5.1020863987441726e-5
Rrm1	0.016155942001708758	-8.119047636067997	0.188	0.394	1	3.6015362335754126e-6	-19.22813680698184	0.01	0.189	0.08071763006689214	2.3743440597614047e-5	-32.264337124913474	0.052	0.302	0.532137990673726	1.7688959084281186e-4	-24.316256701443358	0.036	0.168	1	0.016155942001708758	1.4406067108109076e-5
Anapc15	0.01619074056083413	-4.6855780033722105	0.219	0.437	1	0.010841040608881263	-4.6509470996379445	0.136	0.232	1	6.655189904765064e-4	-6.41346495654532	0.121	0.318	1	0.008037057082564013	-3.8866855543307253	0.109	0.209	1	0.01619074056083413	0.002659419647624519
Hmgn2	0.001310244695055757	-82.64086299383884	0.656	0.808	1	3.525858381878046e-5	-216.84747440777306	0.427	0.542	0.7902153805465078	1.4213439062467725e-4	-152.67131018681874	0.483	0.597	1	0.01695791027658873	-183.27706375804337	0.464	0.512	1	0.01695791027658873	1.4102687644405214e-4
Rexo2	0.017262334675264723	-96.95751421979553	0.406	0.668	1	2.5630263397422314e-4	-90.95526098406017	0.068	0.215	1	1.1000013117315604e-4	-40.76240715238936	0.103	0.33	1	3.307761690186374e-4	-39.96165935354124	0.145	0.282	1	0.017262334675264723	4.399279298433479e-4
Nucks1	0.017670811412153556	-42.98187342930019	0.406	0.654	1	5.048295716585379e-6	-56.47317454325853	0.204	0.392	0.11314240360011152	8.658877131122552e-7	-107.75844356922428	0.241	0.516	0.019406275426271862	0.00356129942220577	-109.86318278659917	0.345	0.433	1	0.017670811412153556	3.4635463538824274e-6
Mrpl19	0.01008029857500871	-2.260011820672498	0.062	0.261	1	0.017987778041209424	-8.896369249731084	0.117	0.205	1	0.005228813084332336	-10.256012926881164	0.121	0.278	1	0.011278740748403258	-4.376041006038757	0.127	0.219	1	0.017987778041209424	0.02075178050537122
Calm3	0.014158244518754191	-22.293246062376294	0.625	0.77	1	1.2961671566795485e-6	-33.34438352970291	0.388	0.564	0.029049698315502043	0.007471633945448922	-41.4465560987039	0.603	0.631	1	0.018476540785805375	-45.10125864361494	0.509	0.576	1	0.018476540785805375	5.184658546431115e-6
Ubl5	0.006114916309496026	-70.03638284723746	0.719	0.852	1	0.002232857968391157	-69.0894904473667	0.699	0.724	1	0.0018174082798591753	-63.34486647824093	0.776	0.763	1	0.01869792407613608	-46.03750839842099	0.755	0.735	1	0.01869792407613608	0.007249839282793733
Prdx1	0.0037752182834905616	-131.6929832891974	0.625	0.839	1	3.328079758039388e-5	-105.215919202001	0.495	0.601	0.7458892353717876	5.231380466511767e-4	-102.59528397413156	0.638	0.665	1	0.018984695634828325	-100.07416480191806	0.582	0.625	1	0.018984695634828325	0.00013311654480009768
Krtcap2	0.009660108353403992	-77.93146696974495	0.406	0.657	1	5.183051171463353e-4	-22.789582797266142	0.301	0.434	1	0.019117159225941847	-29.67533557870081	0.414	0.509	1	6.910535896215897e-4	-22.776664440431915	0.309	0.442	1	0.019117159225941847	0.002071609184296764
Rnaseh2c	0.015770549422540005	-3.495834458015034	0.188	0.416	1	3.533519801895885e-4	-7.439179853204514	0.136	0.28	1	9.04364462629741e-5	-24.141857874372736	0.19	0.41	1	0.019135407778296507	-11.107017863941797	0.291	0.363	1	0.019135407778296507	3.616967155055821e-4
Dcps	0.019200024268272924	-2.4794941305257896	0.094	0.274	1	0.0016005115435665076	-3.439614788271609	0.117	0.242	1	0.002987728628636428	-6.257615558653436	0.19	0.349	1	7.549232793508875e-4	-2.7236608880008615	0.1	0.231	1	0.019200024268272924	0.00301627538308328
Mpp6	0.019257239757823317	-17.14611115652529	0.406	0.604	1	0.0016425506174952433	-23.33654896066386	0.107	0.229	1	3.353105174695963e-4	-26.165987359290906	0.121	0.326	1	0.0016890011531337428	-12.437272301401238	0.136	0.257	1	0.019257239757823317	0.0013405676218070516
Ftsj3	0.00871542439854952	-2.3068599230916353	0.406	0.214	1	0.019720956122593107	-2.3703985479467917	0.049	0.124	1	0.003266133091606816	-20.570028372731084	0.069	0.226	1	7.260205379033705e-4	-6.356827278825814	0.064	0.186	1	0.019720956122593107	0.0029009210471655036
Elof1	0.015756896682495015	-12.71131856980747	0.312	0.511	1	4.4576490279740234e-4	-14.283897985282374	0.243	0.382	1	0.019781461753453973	-16.383120424234818	0.379	0.467	1	0.012261450039006147	-68.13957441329673	0.282	0.379	1	0.019781461753453973	0.001781867727363995
Tbcb	0.020018047530221496	-22.37844482892835	0.125	0.315	1	0.008177179783733186	-8.915586917645356	0.117	0.221	1	0.0031896130222439	-5.0625802545062655	0.155	0.32	1	0.005901645083864703	-19.842859912550125	0.145	0.253	1	0.020018047530221496	0.012697539997869461
Nudt5	0.020276577938600115	-14.177518475371574	0.344	0.543	1	7.194753598552828e-7	-23.088786954753616	0.068	0.284	0.016124881765076596	5.478433632246713e-5	-43.403248687410056	0.155	0.389	1	0.004607290473472838	-15.048900360476543	0.191	0.303	1	0.020276577938600115	2.877898333553863e-6
Cetn3	0.02048998226703736	-27.15268902405872	0.469	0.643	1	0.005086018612312056	-32.47291778134239	0.34	0.431	1	7.099191626481179e-4	-22.425682221920905	0.362	0.517	1	0.010733534658836377	-24.886543423939244	0.327	0.408	1	0.02048998226703736	0.0028366541701885556
Ppib	0.020740973250550587	-120.15144291315869	0.781	0.824	1	4.5525692268104595e-4	-50.05898987675105	0.544	0.627	1	0.0015970485553574692	-54.059041569352416	0.552	0.639	1	0.007527578983421547	-50.33189435079218	0.564	0.592	1	0.020740973250550587	0.0018197845149114677
Snrpf	0.0149559255412408	-89.84433597174984	0.75	0.859	1	7.071293215556841e-6	-86.46098935063047	0.466	0.596	0.15848182354705992	1.135669398067826e-4	-162.72448823627047	0.586	0.665	1	0.020775641935488295	-103.72011056005343	0.591	0.574	1	0.020775641935488295	2.8284872844515258e-5
Ost4	0.002695837616919645	-56.36957066183952	0.469	0.734	1	0.001239847278613858	-72.89860404243605	0.388	0.494	1	9.288267875772466e-5	-47.93028982747671	0.362	0.559	1	0.0210568013687773	-31.273278158464333	0.455	0.499	1	0.0210568013687773	3.714789550840119e-4
Uqcrq	0.0092810747762422	-64.338577498094	0.781	0.875	1	0.021449783314733975	-84.65971494457283	0.65	0.643	1	0.004262354752107287	-117.15999022492593	0.69	0.687	1	0.004117591778681628	-88.49378463348818	0.655	0.653	1	0.021449783314733975	0.016368918702795464
