gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Cenpm	1.301264653830597e-9	-7.09602499977442	0.038	0.382	2.9163943421651342e-5	3.120619021763785e-9	-4.488394481435488	0	0.158	6.993931351576995e-5	4.905068779456103e-12	-8.667383027752924	0.023	0.253	1.0993240148517017e-7	2.248215185487165e-9	-6.819418782394765	0.009	0.109	5.038699873713834e-5	3.120619021763785e-9	1.9620275117680093e-11
Cdca7	5.310494216333993e-9	-13.98134318365378	0.215	0.537	1.1901879637647745e-4	5.191155066604765e-21	-33.610719847800034	0.084	0.425	1.16344167352746e-16	1.80586427008824e-11	-54.780646342785545	0.314	0.517	4.0473030021217633e-7	8.131809072441701e-19	-27.369969791318553	0.269	0.475	1.8225010493156342e-14	5.310494216333993e-9	2.076462026641899e-20
Birc5	5.697794569127735e-9	-71.77493820165991	0.051	0.38	1.276989718832908e-4	9.590744728695476e-10	-63.911010049419275	0.068	0.253	2.14947770859523e-5	4.887615383413127e-16	-87.00493451567412	0.081	0.374	1.0954123597305499e-11	5.374997337207417e-10	-60.585231955122175	0.046	0.167	1.2046444032149263e-5	5.697794569127735e-9	1.9550461533652455e-15
Spc24	7.549163008835592e-9	-34.2587267337481	0.063	0.376	1.6919184135402328e-4	3.247896698779105e-11	-27.015600605826396	0.021	0.22	7.279186081303731e-7	3.476832050582518e-15	-52.30449784593249	0.052	0.33	7.792275991765539e-11	9.501681014370556e-13	-44.59738492000849	0.017	0.156	2.129516748940729e-8	7.549163008835592e-9	1.3907328202329969e-14
Cyb5a	1.3218639658463967e-13	-57.415834745314626	0.405	0.722	2.9625615202549444e-9	4.277105281549803e-25	-88.89897734290115	0.511	0.76	9.585848357009417e-21	1.7111399679932191e-16	-62.68813225573098	0.634	0.758	3.835006896266403e-12	7.942535445929392e-9	-28.58371607370978	0.595	0.679	1.7800810441416954e-4	7.942535445929392e-9	1.7108421126199115e-24
Hist1h2ap	7.946686127680958e-9	-417.1201911962872	0.051	0.369	1.7810112949358562e-4	1.884839625863825e-12	-369.41694163401445	0.121	0.352	4.2243025694860045e-8	3.8235202940030754e-23	-Inf	0.128	0.507	8.569273682919692e-19	3.8540266633167887e-17	-Inf	0.254	0.46	8.637644557825586e-13	7.946686127680958e-9	1.5294081176012264e-22
Tipin	1.8048827227305246e-12	-34.23063906195334	0.304	0.676	4.0451031581836516e-8	4.647963937562775e-9	-40.700683419519336	0.084	0.261	1.0417016776865692e-4	6.120014545394665e-12	-41.96858758791582	0.122	0.353	1.3716176599138522e-7	1.1217138803872343e-8	-26.744660817978072	0.116	0.236	2.51398514872387e-4	1.1217138803872343e-8	7.219530890902566e-12
Dut	7.845252292464833e-11	-68.41654306665575	0.468	0.73	1.7582779437872183e-6	1.979134816018598e-8	-116.53424383811961	0.279	0.438	4.435636949660882e-4	6.657926837639769e-10	-202.674077950917	0.424	0.552	1.492174562851825e-5	1.704646757457627e-8	-108.36511920451328	0.321	0.425	3.8204543128140335e-4	1.979134816018598e-8	3.138100916616643e-10
Dntt	2.4553749695924836e-8	-22.388660081067073	0.19	0.481	5.502986381850675e-4	4.6201912203900155e-26	-50.66539167322856	0.053	0.453	1.0354772563138103e-21	3.330723275478281e-12	-15.171711030037528	0.128	0.384	7.464817005001923e-8	4.655082834726669e-15	-20.00784441796359	0.13	0.327	1.0432971649189411e-10	2.4553749695924836e-8	1.8480764881559975e-25
Desi1	3.219981349754961e-8	-18.620627543538596	0.19	0.504	7.216622201070818e-4	5.399409153751497e-27	-37.1809753989502	0.184	0.578	1.2101155795387853e-22	2.0319230120726914e-18	-30.58816001176776	0.355	0.626	4.553945854657316e-14	1.246410344788558e-19	-32.1808357126238	0.277	0.507	2.7934548647401165e-15	3.219981349754961e-8	2.1597636615005955e-26
Rrm1	3.0858144638562545e-8	-8.800507959945449	0.089	0.399	6.915927376394637e-4	4.2125351813183933e-8	-19.185182755055028	0.037	0.191	9.441133848370783e-4	7.044914370806575e-11	-32.18031607185778	0.087	0.306	1.5789062087851696e-6	8.652785273329767e-10	-24.308029358352982	0.049	0.171	1.9392622354586672e-5	4.2125351813183933e-8	2.817965748024848e-10
Satb1	4.393943818426701e-8	-13.024343651344727	0.848	0.644	9.847706885857922e-4	1.3613463370008413e-27	-346.63421037034186	1	0.917	3.0510494104862855e-23	1.7141816370588447e-26	-169.49976039782553	0.994	0.853	3.841823884976283e-22	1.3487114669933542e-81	-74.23616227446243	0.997	0.85	3.0227321398255055e-77	4.393943818426701e-8	5.394845867973485e-81
Mcm6	8.826040607921291e-11	-16.885133135383008	0.228	0.585	1.9780922210473197e-6	5.073756502682368e-8	-27.823653881118496	0.042	0.195	0.0011371303073811722	8.243756963576014e-12	-46.51220537746815	0.058	0.289	1.8475908106766562e-7	2.8011673503883585e-9	-28.65750119308817	0.049	0.165	6.277976265690389e-5	5.073756502682368e-8	3.2975027853896346e-11
Cenpw	1.4599194161769199e-10	-22.811478542498847	0.203	0.541	3.2719713955357126e-6	8.731190061841606e-9	-21.960140816136366	0.074	0.246	1.9568343166599406e-4	3.920799623352328e-14	-25.205694416866884	0.081	0.346	8.787296115857238e-10	5.872260958741907e-8	-21.820356436634842	0.084	0.193	0.0013160911260732362	5.872260958741907e-8	1.5683198493408396e-13
Cd53	9.895841125813872e-8	-29.45617286788021	0.43	0.183	0.002217855913117405	6.397028159802941e-67	-4.797713277208839	0.463	0.085	1.4337019511750352e-62	2.21221510187912e-65	-4.754096952626678	0.622	0.14	4.958016486331483e-61	6.887922347080338e-89	-29.38433153771697	0.702	0.23	1.5437211564276453e-84	9.895841125813872e-8	2.7551689388321257e-88
Prim1	1.7314828272212103e-7	-5.586672782834279	0.101	0.391	0.0038805993123681762	1.5893980227658276e-8	-8.764263050577242	0.011	0.162	3.562158848622773e-4	6.945297245153314e-14	-18.022804046140397	0.023	0.281	1.5565800185837608e-9	1.6824910078387185e-7	-7.071953526564279	0.052	0.149	0.0037707988467681358	1.7314828272212103e-7	2.778118898061035e-13
Dhfr	7.931356892720795e-13	-21.88462935560739	0.215	0.632	1.7775757067965846e-8	2.2075936683266648e-7	-9.760259379196224	0.021	0.157	0.004947658929453721	2.989575620489187e-10	-12.627889108136268	0.035	0.237	6.700236880640365e-6	9.030204799228054e-10	-9.568450688030625	0.012	0.118	2.0238494996029915e-5	2.2075936683266648e-7	3.1725427570845492e-12
Arpp21	2.271166051187383e-7	-20.392657933599217	0.177	0.453	0.005090137353921163	8.949753222508248e-47	-80.6044378434846	0.179	0.706	2.0058186922285485e-42	1.7414889535095848e-30	-69.95392876270589	0.203	0.658	3.9030250426056815e-26	1.9297576456172796e-32	-31.595156571230994	0.228	0.566	4.324972835357447e-28	2.271166051187383e-7	3.5799012890033055e-46
Cdk1	2.3962649409987437e-7	-51.60088830091024	0.038	0.307	0.005370508985766385	8.689236926485898e-9	-39.83863630233596	0.037	0.202	1.9474317799640195e-4	3.3725008527984517e-14	-47.20727060184188	0.047	0.311	7.55844891129189e-10	1.924776722825274e-9	-44.57833202977354	0.026	0.135	4.313809591196005e-5	2.3962649409987437e-7	1.3490003411193133e-13
Rag1	2.927973877722183e-7	-14.192706657885887	0.025	0.289	0.006562175054750957	2.3492689711508858e-48	-141.86540489412596	0.079	0.676	5.265181618143365e-44	2.5448579816712017e-24	-161.83434255550662	0.267	0.663	5.703535708521497e-20	3.017040266721442e-32	-49.7219220995968	0.266	0.593	6.761790645776095e-28	2.927973877722183e-7	9.39707588460359e-48
Rad51ap1	3.0914836191092366e-7	-2.537864143701485	0.038	0.304	0.006928633087147621	5.305106765131415e-9	-12.056261993879605	0	0.154	1.1889805282012528e-4	1.2945096780762135e-12	-14.48379574866947	0.006	0.239	2.9012550905044098e-8	3.5848635826707017e-9	-4.2452726788907444	0.006	0.102	8.034396261481577e-5	3.0914836191092366e-7	5.1780387122947955e-12
Lig1	2.0049363954147953e-11	-13.878714259495581	0.215	0.582	4.493463449403639e-7	3.3550725810959693e-7	-14.397121179714572	0.042	0.181	0.007519388668752286	5.619637568127519e-14	-45.09472620986664	0.035	0.296	1.2594731717687395e-9	6.826337117580062e-10	-34.42587504345852	0.04	0.16	1.5299186747920435e-5	3.3550725810959693e-7	2.2478550272508162e-13
Cdca8	4.617577508831636e-7	-37.23458469743211	0.013	0.266	0.010348914712793462	2.7103189587841993e-9	-34.48601433557116	0.042	0.216	6.0743668504271475e-5	3.58407822269139e-14	-54.998396157008585	0.052	0.318	8.032636112695944e-10	4.7572239048178524e-11	-61.88895700604439	0.026	0.151	1.066189021547777e-6	4.617577508831636e-7	1.4336312890764786e-13
Mcm3	2.3598461033281578e-9	-10.550497183748899	0.139	0.472	5.2888870867790674e-5	5.024279113121108e-8	-10.472036481476584	0.016	0.161	0.0011260414348327028	1.438148454339649e-9	-39.25565545869699	0.081	0.277	3.2231783158660213e-5	4.7400399608394623e-7	-20.31440425411495	0.075	0.173	0.010623377560233403	4.7400399608394623e-7	5.7525938049489636e-9
Anxa2	5.339032018864795e-7	-224.3152705548064	0.316	0.556	0.01196583856067978	6.027347587443826e-30	-158.342174267563	0.253	0.644	1.3508491412979103e-25	8.193766165519463e-23	-95.91649224923063	0.302	0.628	1.836386873016222e-18	1.0720023612632357e-16	-182.09570360535952	0.312	0.501	2.4025716920631638e-12	5.339032018864795e-7	2.4109390349775342e-29
Ccnd3	5.407085575673055e-7	-17.935527658396413	0.215	0.495	0.01211836019219845	3.301337392616754e-42	-175.1319781358375	0.526	0.849	7.39895736433267e-38	4.993602561153914e-25	-123.78546016544642	0.587	0.815	1.119166206005815e-20	1.2952525833603513e-26	-95.7659086610003	0.653	0.781	2.9029200898272196e-22	5.407085575673055e-7	1.32053495704671e-41
Rpa3	6.890912848855787e-7	-16.57723384869676	0.481	0.654	0.01544391387685559	1.690000001064105e-10	-21.10471734633861	0.211	0.412	3.787628002384872e-6	6.206688144611011e-13	-21.310912463747677	0.215	0.452	1.3910429469702197e-8	1.671792378475679e-7	-9.967741561252833	0.197	0.314	0.003746821078639692	6.890912848855787e-7	2.4826752578420936e-12
Rrm2	7.873666086089172e-7	-44.25653223297644	0.063	0.324	0.017646460432143053	3.382186723533917e-9	-54.09266393319197	0.047	0.22	7.580156884784215e-5	1.114972602826696e-13	-104.12713587850085	0.105	0.36	2.4988765974551914e-9	9.262135904015668e-9	-103.64890328150814	0.052	0.162	2.0758298988079915e-4	7.873666086089172e-7	4.4598904113060375e-13
Siva1	3.2779832939017535e-12	-43.45954898971725	0.418	0.699	7.34661615829261e-8	1.42176860052068e-7	-35.076280892198675	0.095	0.249	0.003186467787486948	1.1426235977068357e-6	-46.3914820991214	0.227	0.359	0.025608480071805603	6.80622977779438e-7	-42.717408831441425	0.153	0.256	0.015254122177992765	1.1426235977068357e-6	1.311193317554254e-11
Hells	5.489016292160869e-12	-34.53584308658075	0.19	0.586	1.230198331399094e-7	1.7707768635574272e-9	-15.571148080195373	0.011	0.178	3.9686651066049054e-5	6.444771930744636e-11	-63.7613630870466	0.087	0.303	1.4444022851184879e-6	1.2178475659677005e-6	-37.277255263886964	0.095	0.19	0.027294399648468103	1.2178475659677005e-6	2.1956065168462706e-11
Fkbp2	1.5898307630205015e-6	-33.98864246509402	0.152	0.407	0.03563128706081548	7.122765467019208e-8	-8.113459652952734	0.105	0.271	0.0015963541964683448	3.166570539957011e-13	-13.004722749682845	0.134	0.388	7.096917894151653e-9	7.167961992677591e-7	-11.309936681461801	0.159	0.264	0.016064836417989017	1.5898307630205015e-6	1.2666282159822008e-12
Ly6e	1.6267269018946645e-6	-332.08721125763014	0.62	0.765	0.03645820332526322	2.0568096154659664e-18	-79.14907307573374	0.247	0.532	4.609721710182324e-14	2.257580150874269e-17	-120.08148579923409	0.39	0.639	5.059688634139411e-13	9.84429630190865e-10	-72.48681035857904	0.315	0.454	2.2063036871837667e-5	1.6267269018946645e-6	8.227238461863842e-18
Top2a	1.6695313877469843e-6	-68.56089056984828	0.114	0.374	0.03741753746218541	1.0614440328259472e-10	-90.00519412643155	0.053	0.25	2.378908366369513e-6	1.0988396113380453e-12	-263.3684811733117	0.157	0.394	2.462719336930827e-8	5.595943262833334e-9	-314.1035349177802	0.09	0.211	1.2541628040662069e-4	1.6695313877469843e-6	4.3953584453449424e-12
Mad2l1	4.3461782918667065e-8	-11.252051623100504	0.025	0.315	9.740654787731663e-4	2.1440758708173066e-6	-6.453641443361069	0.053	0.181	0.04805302841675747	1.4954437115965564e-13	-9.626003724277377	0.017	0.27	3.3515884464302023e-9	3.547734020893755e-9	-10.003699559375546	0.017	0.121	7.951181487627084e-5	2.1440758708173066e-6	5.98177484638489e-13
Gins2	2.0944238946497394e-10	-8.245991893445126	0.101	0.476	4.694022832688996e-6	2.4743176965743955e-6	-3.4648712108109296	0.016	0.131	0.055454408215625355	8.267439612601395e-10	-8.877338511416001	0.017	0.208	1.8528985659762247e-5	2.250479439967192e-7	-4.076855324156047	0.017	0.101	0.005043774520854471	2.4743176965743955e-6	8.377695575966989e-10
Gmnn	9.73628260595217e-13	-26.24472104371391	0.19	0.596	2.1820956576460005e-8	8.915601139490034e-7	-30.118369593317457	0.126	0.267	0.019981645273825066	6.005827641591089e-16	-39.650220714682156	0.076	0.368	1.3460260910333948e-11	3.000423157476417e-6	-25.578688780716888	0.121	0.213	0.06724548380536145	3.000423157476417e-6	2.402331056636418e-15
Bcl7c	1.7000536757762695e-8	-10.860714241400581	0.253	0.571	3.810160298149775e-4	4.49761204829317e-12	-19.139233910976543	0.095	0.321	1.0080048122634654e-7	3.0328244690054384e-12	-20.89797839472571	0.163	0.402	6.797166199934989e-8	3.115243361232381e-6	-14.432375173677901	0.182	0.278	0.06981883421194011	3.115243361232381e-6	1.2131297875966549e-11
Rmi2	3.469129640659928e-6	-2.196898183320125	0.101	0.344	0.07775013350647031	7.511943163149104e-8	-1.4862914752648677	0.047	0.204	0.0016835767017249772	3.336495579004096e-11	-5.522156662215233	0.029	0.25	7.47775389166398e-7	6.798619255438717e-8	-1.0924910952045541	0.052	0.157	0.0015237065475289253	3.469129640659928e-6	1.3345982315348466e-10
Acp5	3.4783896048043882e-6	-3.8923311052277736	0.241	0.086	0.07795766782287594	1.2529657468612462e-9	-10.224237417065195	0.495	0.295	2.808146831865425e-5	3.651262095468686e-8	-44.866480985778914	0.628	0.417	8.183208608364419e-4	9.59881453943981e-27	-6.488192208330353	0.647	0.378	2.1512863145792504e-22	3.4783896048043882e-6	3.839525815775907e-26
Wdr76	3.7404829597294696e-6	-1.83414064532419	0.089	0.343	0.08383170409345687	2.745751537768348e-6	-3.7265011309966853	0.037	0.161	0.061537783464464216	6.443888856360981e-10	-9.41961912316666	0.041	0.24	1.4442043704876232e-5	5.6988953912598945e-8	-2.292268318299317	0.032	0.129	0.0012772364350891676	3.7404829597294696e-6	2.577555540052969e-9
Hmgn5	4.139087237114461e-6	-125.7858059944126	0.127	0.368	0.0927652231582093	2.7830581276627874e-9	-15.45933960184477	0.047	0.228	6.237389875717839e-5	2.0424955090696137e-13	-35.93730897294253	0.093	0.352	4.577640934926818e-9	2.696539405886665e-8	-17.827242788166465	0.09	0.206	6.043484116473193e-4	4.139087237114461e-6	8.169982036275945e-13
Pgls	4.245569340135432e-8	-67.79620365069296	0.43	0.688	9.51517000511153e-4	4.635208349176605e-17	-68.84046257048428	0.289	0.551	1.0388428952174607e-12	1.7817827504902207e-12	-69.68110506737808	0.43	0.596	3.993331500398683e-8	4.28429219381229e-6	-61.524915909265395	0.408	0.472	0.09601955664772104	4.28429219381229e-6	1.854083339670632e-16
Cenpp	6.137571486148976e-6	-3.2436146742637537	0.038	0.265	0.13755525214757083	1.4845568722087219e-8	-2.03822231160738	0.005	0.154	3.327188861994187e-4	1.4634468007702453e-12	-5.068076942879805	0.006	0.239	3.2798769698862735e-8	4.311754168941596e-8	-2.8759636923207257	0.012	0.1	9.663503443431906e-4	6.137571486148976e-6	5.8537872030681226e-12
Ncapg2	6.2759200960118224e-6	-2.6561172588901605	0	0.208	0.14065592119181697	4.273675049312594e-8	-4.485049035547662	0.005	0.146	9.578160520519385e-4	2.1941017372374878e-11	-13.071529097076986	0.012	0.227	4.917420813496657e-7	9.781537297023327e-9	-7.203763478778283	0.009	0.102	2.1922381390088682e-4	6.2759200960118224e-6	8.776406948661115e-11
Ctsl	7.953220354048054e-6	-Inf	0.772	0.813	0.178247574574925	4.9321780383264924e-42	-Inf	0.584	0.875	1.1053997419497334e-37	1.8043314941466638e-18	-Inf	0.703	0.821	4.0438677446815027e-14	1.1255092894081003e-22	-Inf	0.636	0.768	2.5224914194214344e-18	7.953220354048054e-6	1.9728712153306133e-41
Mier1	4.3733470367689866e-6	-21.843287081195832	0.468	0.696	0.09801545378806653	8.582095738694852e-14	-49.60730224628044	0.463	0.692	1.9234192969562902e-9	1.080671959793681e-9	-59.85243480471579	0.587	0.72	2.422001996289598e-5	8.159775483204469e-6	-10.893695145438773	0.618	0.667	0.18287688812957856	8.159775483204469e-6	3.4328382954774996e-13
Shisa5	8.889052089193772e-6	-42.99278027148353	0.696	0.466	0.19922143542301082	2.517319520903386e-23	-23.22259092796371	0.574	0.245	5.641816510248668e-19	1.3592184823517932e-9	-22.705042109373046	0.547	0.301	3.046280462646839e-5	1.0696213466050682e-12	-24.664609529617216	0.555	0.332	2.397235362011279e-8	8.889052089193772e-6	1.0069278083613491e-22
Rap1a	7.92060551005191e-8	-63.03972130000022	0.722	0.814	0.001775166106912834	4.0348536670702776e-10	-39.417228568868	0.816	0.605	9.042914038637907e-6	1.0189625470665372e-5	-16.603675348042014	0.855	0.643	0.2283698860485523	1.2470943190275198e-37	-32.005343781902454	0.887	0.594	2.7949877878044774e-33	1.0189625470665372e-5	4.98837727611008e-37
Cks2	7.419400630239421e-6	-54.23321807274678	0.089	0.326	0.16628360692492591	1.4244530522796621e-9	-73.4696736802356	0.079	0.266	3.1924841807691786e-5	4.389529046349483e-8	-89.43614220055233	0.227	0.379	9.837812498678462e-4	1.0229367542722838e-5	-51.63382444654544	0.124	0.211	0.22926058536750424	1.0229367542722838e-5	5.697812196944256e-9
Ighm	1.1352072808649798e-5	-Inf	0.367	0.586	0.25442265578745926	2.457771762210826e-8	-23.44099944864431	0.221	0.418	5.508358073466903e-4	1.2496412229680532e-10	-256.45440206324605	0.349	0.553	2.8006959089160006e-6	2.1173041959424347e-7	-158.30724561776887	0.303	0.421	0.004745302163946185	1.1352072808649798e-5	4.998564890935253e-10
Crip1	4.691582684634979e-6	-793.3734113098989	0.278	0.496	0.10514775112803915	1.37751928522226e-5	-103.43111465332366	0.284	0.393	0.3087296222040129	8.129811467944907e-11	-151.35703987130782	0.32	0.509	1.8220533461958125e-6	1.3696938768010206e-5	-Inf	0.367	0.442	0.30697579166864475	1.37751928522226e-5	3.2519245867813973e-10
Csrp1	1.1801629949729166e-6	-139.44195275193366	0.114	0.369	0.026449813043333006	1.4425528249979454e-06	-51.83026765709931	0.189	0.342	0.03233049391385395	4.741917325898575e-11	-83.63268901785733	0.244	0.46	1.0627585110803887e-6	1.3961469756082515e-5	-35.23649112078007	0.254	0.342	0.31290446017332135	1.3961469756082515e-5	1.8967669302245145e-10
Uhrf1	1.4174768581781093e-5	-11.166387868835873	0.051	0.269	0.31768491345487787	3.7252866940909254e-10	-14.425904191743216	0.037	0.224	8.349112538796583e-6	1.4533259627639261e-11	-53.56787147482539	0.105	0.334	3.257194147746511e-7	3.6307568511634687e-7	-21.337280350959997	0.087	0.188	0.008137252254827566	1.4174768581781093e-5	5.81330385092897e-11
Hist1h2ae	1.534608422083804e-5	-118.3289058939698	0.025	0.234	0.34393643955742215	4.678646577160359e-10	-78.44079332485327	0.058	0.249	1.0485782708731796e-5	6.876803259743596e-15	-153.30640084225504	0.047	0.322	1.5412291465737348e-10	5.472095624809206e-6	-136.83130165011676	0.095	0.184	0.12264060714322393	1.534608422083804e-5	2.7507213038974034e-14
Ldlrad4	1.7307059709726965e-5	-1.1462317202906336	0.063	0.283	0.38788582221440077	1.0878510467696811e-5	-7.6234731693077515	0.042	0.159	0.24380917660202092	1.0369033235045703e-8	-2.7838764760488024	0.058	0.248	2.3239077286384428e-4	1.0762846279336506e-7	-0.7326422032158174	0.075	0.186	0.0024121691081248975	1.7307059709726965e-5	4.147613229508165e-8
Rfc4	1.621864976326013e-13	-17.44272888999859	0.241	0.634	3.6349237849418603e-9	3.1659982631399074e-7	-16.93852945783397	0.079	0.226	0.00709563530734916	4.1153600605146324e-12	-37.7348454059117	0.087	0.325	9.223344967625394e-8	1.7837708087082687e-5	-15.183870078165961	0.107	0.19	0.3997787136476972	1.7837708087082687e-5	6.487459905302471e-13
Clspn	1.8016680262975732e-5	-18.3408399253357	0.038	0.249	0.40378983805381213	3.2761196533286223e-9	-20.697783605714534	0.016	0.181	7.342439367040108e-5	1.990477075847024e-13	-23.97181776184911	0.017	0.267	4.46105722238835e-9	8.423907369859775e-8	-28.686690511258966	0.035	0.129	0.0018879661197329727	1.8016680262975732e-5	7.961908303385726e-13
Pmf1	1.22888314367763e-6	-9.692777946042465	0.101	0.356	0.02754172901610304	1.0183521744839328e-5	-3.972668763826308	0.053	0.173	0.228233089345339	5.760597660393564e-9	-9.096809138370348	0.07	0.26	1.2910651476474055e-4	1.8519144176460413e-5	-4.75195479996551	0.066	0.147	0.41505105928283076	1.8519144176460413e-5	2.3042390442467338e-8
Edem1	2.2059379642848305e-6	-57.948601210062286	0.316	0.541	0.04943948165555162	7.3525211839859e-12	-43.69484035004101	0.279	0.51	1.64784704775492e-7	2.5322109714627516e-5	-19.709448374158377	0.424	0.549	0.5675191229242319	1.6075672355791909e-6	-13.634953138405068	0.329	0.438	0.036028796883800826	2.5322109714627516e-5	2.941008473561929e-11
Arhgap15	2.732204006664008e-5	-0.8501578925319007	0.494	0.273	0.6123415619735375	1.79378585516728e-11	-5.633618198607986	0.611	0.391	4.020232858600908e-7	8.560949116743997e-7	-5.8485415300721755	0.599	0.413	0.019186799160446646	4.410211963153706e-19	2.2742962583053217	0.645	0.414	9.884167051820087e-15	2.732204006664008e-5	1.764084785261475e-18
Pttg1	3.465185265157003e-5	-91.8107175270254	0.089	0.298	0.7766173216269876	3.628010195502565e-8	-16.90283951811547	0.068	0.232	8.13109645016035e-4	2.6359066013538724e-12	-31.578267723107718	0.081	0.321	5.907593874954299e-8	6.227001337490583e-9	-20.30083183820635	0.038	0.147	1.3955955397583895e-4	3.465185265157003e-5	1.0543626405373819e-11
Ccna2	3.944347611297706e-5	-15.882056543882316	0	0.178	0.8840071866440419	3.09990184202577e-11	-22.473842133767445	0	0.192	6.947500008348156e-7	3.522679561657585e-13	-35.237472865232455	0.041	0.289	7.895029433586979e-9	1.420806232228031e-8	-47.477099956200995	0.02	0.117	3.184310927669463e-4	3.944347611297706e-5	1.4090718246622906e-12
