gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Prss16	1.2989779775796347e-61	-537.6001448964092	0.256	0.007	2.9112694433514776e-57	3.507548452329487e-43	-866.1297005687941	0.4	0.021	7.861117591360847e-39	1.9279412370639862e-14	-565.9485426695832	0.3	0.025	4.320901900507806e-10	6.935808726782312e-60	-371.82897882522315	0.489	0.035	1.5544534518464518e-55	1.9279412370639862e-14	5.195911910318565e-61
Sfn	6.235124785646169e-85	-127.55195202230328	0.465	0.018	1.3974161669590195e-80	7.431624110721134e-67	-41.24387527740728	0.4	0.013	1.6655755956948204e-62	2.6705281647917206e-27	-148.6631576204084	0.4	0.024	5.985187722931205e-23	2.0205504377619318e-13	-81.34031738365753	0.222	0.03	4.5284576411120415e-9	2.0205504377619318e-13	2.494049914258484e-84
H2-Eb1	5.5094308152614605e-68	-365.84015900344696	0.442	0.02	1.2347736343163986e-63	4.0409475284954686e-26	-420.95071546251006	0.233	0.012	9.056571600864044e-22	8.097160245564938e-13	-307.4719851451187	0.25	0.02	1.814735554236014e-8	3.5259945073380705e-36	-452.5823659866815	0.4	0.037	7.902458889846083e-32	8.097160245564938e-13	2.2037723261045934e-67
S100a11	7.753577253676964e-30	-250.58093215442415	0.791	0.172	1.737731734094081e-25	3.514050449813261e-27	-210.2293000548033	0.767	0.128	7.875689868121481e-23	4.29571291321128e-15	-209.7182939315883	0.8	0.171	9.627551781089121e-11	2.83077350989938e-12	-174.17929123361043	0.578	0.188	6.34432959038649e-8	2.83077350989938e-12	3.1014309014707756e-29
mt-Atp6	2.8437169952256653e-25	-Inf	0.419	0.984	6.373338529699761e-21	8.095376773467227e-20	-Inf	0.5	0.987	1.8143358424694752e-15	3.783853820439025e-12	-Inf	0.55	0.976	8.480373182367943e-8	7.032127094994303e-16	-Inf	0.8	0.989	1.5760403245301234e-11	3.783853820439025e-12	1.1374867980902613e-24
mt-Co1	5.788327286869104e-24	-Inf	0.395	0.964	1.2972799115331035e-19	6.224672308464289e-20	-Inf	0.367	0.98	1.3950735577730164e-15	7.32615945267297e-12	-Inf	0.45	0.954	1.641938856533066e-7	2.4258644635578344e-15	-Inf	0.6	0.968	5.436847435725818e-11	7.32615945267297e-12	2.3153309147476376e-23
Krt7	3.4491260951328024e-103	-141.39042604854586	0.372	0.008	7.730181404411637e-99	8.775900748427989e-219	-85.66300512586062	0.467	0.004	1.966854875737681e-214	6.880370702495248e-52	-34.76394483281137	0.35	0.009	1.5420286818432352e-47	9.143292747088364e-12	-78.70163631351167	0.133	0.013	2.049194770477444e-7	9.143292747088364e-12	3.510360299371307e-218
mt-Co3	1.3246047068626951e-24	-Inf	0.372	0.974	2.9687040690206723e-20	2.9306097081083053e-20	-Inf	0.333	0.985	6.568082477812334e-16	1.3732966362451957e-11	-Inf	0.6	0.964	3.0778324211527327e-7	1.728953840062028e-16	-Inf	0.6	0.979	3.874931346347017e-12	1.3732966362451957e-11	5.2984188274507775e-24
Cd3g	2.333717962512574e-19	-86.02786187610664	0.047	0.836	5.230328697583181e-15	1.2891157108812896e-18	-222.47876976149385	0.067	0.936	2.889166131227146e-14	2.616894357346774e-11	-249.92142846049035	0.05	0.87	5.86498363368559e-7	9.65728185155358e-19	-243.31980017619216	0.222	0.864	2.1643900085701885e-14	2.616894357346774e-11	9.334871850050287e-19
mt-Co2	1.676661563514282e-24	-912.6217016119491	0.419	0.967	3.7577338961482085e-20	2.9700393962845895e-20	-Inf	0.233	0.982	6.656452294953022e-16	3.1253320839458124e-11	-Inf	0.55	0.948	7.004494266539355e-7	3.963984998231549e-16	-Inf	0.578	0.971	8.884083178036548e-12	3.1253320839458124e-11	6.706646254057112e-24
mt-Nd4	6.118345231562547e-23	-201.37304296875632	0.256	0.941	1.371243533297798e-18	2.831848009252698e-19	-724.2229499670849	0.133	0.96	6.346737758337147e-15	3.242945814765066e-11	-968.8569475247882	0.15	0.889	7.268090160051466e-7	3.970873324277968e-15	-513.1854400368292	0.289	0.903	8.899521294371783e-11	3.242945814765066e-11	2.4473380926250174e-22
mt-Cytb	2.1617615870703053e-23	-618.311913273291	0.395	0.96	4.844940068941969e-19	2.6354614319246175e-19	-Inf	0.1	0.975	5.9065961612294524e-15	3.9428868305837765e-11	-Inf	0.5	0.933	8.836797964704359e-7	9.799428272091482e-15	-Inf	0.511	0.945	2.1962478643411428e-10	3.9428868305837765e-11	8.647046348281166e-23
mt-Nd2	1.099327579524167e-23	-246.09656909421918	0.116	0.931	2.463812971229563e-19	1.777348695625474e-17	-520.6492348503899	0.133	0.929	3.983393896635812e-13	4.24151608797033e-11	-Inf	0.25	0.897	9.506085856359103e-7	9.219800699772625e-14	-728.0187937544661	0.422	0.909	2.066341732833041e-9	4.24151608797033e-11	4.397310318096638e-23
Cd3d	3.3400147430042665e-12	-38.841034653801074	0.116	0.685	7.485641042021163e-8	2.9479058600038204e-18	-166.28930009848588	0.033	0.923	6.606846613440562e-14	7.937762245240007e-11	-108.53751358350898	0.05	0.85	1.7790112744031903e-6	3.5640524594238952e-19	-99.72069773162947	0.111	0.834	7.987754372060834e-15	7.937762245240007e-11	1.4256209837695542e-18
Satb1	8.37503538363591e-11	-27.3159707837315	0.14	0.655	1.8770129301804802e-6	1.698301138915267e-18	-379.8885094067622	0	0.924	3.8062325125368964e-14	1.5411951533237145e-10	-274.23531435583664	0.15	0.859	3.454126577629109e-6	1.0400804736783323e-16	-139.8776425797312	0.156	0.859	2.3310283576078784e-12	1.5411951533237145e-10	6.79320455566104e-18
H3f3a	2.675535537625574e-23	-217.2426887328561	0.535	0.969	5.996410246926437e-19	9.597182075298207e-18	-418.6306435056329	0.7	0.982	2.1509204467158342e-13	2.188145611733327e-10	-379.4178069440071	0.5	0.939	4.904071945016733e-6	1.67809735800199e-16	-250.61759891743424	0.622	0.927	3.7609517987540595e-12	2.188145611733327e-10	1.070214215050225e-22
Lck	4.62228431985998e-13	-28.477250249232185	0.14	0.699	1.0359463617670188e-8	3.750812108259029e-17	-131.74514041366976	0	0.883	8.406320097030136e-13	3.7503645217242443e-10	-118.42424993982864	0.15	0.845	8.405316966088376e-6	9.546310228212519e-16	-74.09824729749975	0.2	0.815	2.1395190483469898e-11	3.7503645217242443e-10	1.5003248433036101e-16
Lat	4.474809039571723e-12	-18.270402671438614	0	0.584	1.0028942019488147e-7	3.5344318231481536e-14	-107.06334445424977	0.067	0.817	7.921368602039642e-10	4.35745357461758e-10	-66.664121419296407	0.1	0.832	9.76592495143292e-6	2.1046728384756677e-15	-57.866831216035536	0.2	0.788	4.716992765591667e-11	4.35745357461758e-10	8.418691353902643e-15
Cd3e	1.985277586087099e-12	-18.64361350001497	0.023	0.612	4.4494041259384065e-8	3.405522444512999e-12	-107.2204616468809	0	0.717	7.632456902642533e-8	4.4768152660538497e-10	-75.35532507049756	0.05	0.816	1.0033438374279889e-05	1.4138628667953931e-14	-52.55658284979219	0.156	0.779	3.168749457061835e-10	4.4768152660538497e-10	5.655451467181452e-14
Ccl25	2.190419687283809e-23	-591.4632961866562	0.349	0.041	4.909168603140473e-19	8.107343296953832e-42	-Inf	0.5	0.035	1.8170177797132928e-37	5.421523840147352e-10	-1001.6564283670534	0.55	0.113	1.2150719230538244e-5	6.507648266183835e-28	-681.2218759443022	0.6	0.117	1.458494129417121e-23	5.421523840147352e-10	3.242937318781542e-41
mt-Nd1	1.2042366643573446e-22	-315.3459575791456	0.233	0.935	2.6989352121576807e-18	5.170385403831205e-17	-673.0220784773925	0.167	0.934	1.1587867767066496e-12	5.44802880895447e-10	-616.7004633989495	0.3	0.875	1.2210122166628759e-5	2.1960582721193043e-13	-729.5084208319264	0.311	0.891	4.921805799473785e-9	5.44802880895447e-10	4.816946657429377e-22
Btg1	3.2362719137329647e-19	-36.012212813867016	0.093	0.837	7.25313261305832e-15	1.0277576222287346e-14	-88.18910269281768	0.067	0.844	2.3034103829390399e-10	1.0683664393563972e-9	-131.5202687828753	0.1	0.814	2.3944228638855573e-5	5.779522993868282e-15	-75.90894566817828	0.222	0.816	1.2953066933857594e-10	1.0683664393563972e-9	1.294508765493186e-18
Ramp1	5.892875791606889e-19	-41.11697406654027	0.093	0.825	1.320711322414936e-14	1.4427441863216415e-15	-98.48262431949905	0.033	0.845	3.233478270384063e-11	1.3769911880889613e-9	-44.09437742923491	0.05	0.794	3.08611265074498e-5	7.126820216330716e-16	-69.72302817907595	0.111	0.759	1.59726294688404e-11	1.3769911880889613e-9	2.3571503166427394e-18
Coro1a	4.204721790041906e-15	-77.39521012269219	0.093	0.752	9.423622475841919e-11	2.6659563984183137e-15	-130.14360306829312	0.1	0.86	5.974941480135125e-11	1.4534516508129e-9	-141.35960780257957	0.25	0.848	3.257475839801872e-5	7.205646434559062e-16	-117.88649340396397	0.178	0.814	1.614929478913377e-11	1.4534516508129e-9	2.8822585738236122e-15
Rsrp1	1.357497052712274e-11	-39.377708281684974	0.14	0.682	3.042422394538748e-7	7.441003234111273e-10	-101.91536523541716	0.233	0.775	1.6676776448290185e-5	1.4816718123021254e-9	-72.16268079794915	0.2	0.837	3.320722865731523e-5	1.5059062011935964e-10	-45.62983142827296	0.311	0.807	3.3750369781150885e-6	1.4816718123021254e-9	5.4299882107385336e-11
Ptprc	1.7853479319957142e-14	-41.179702302925506	0.023	0.7	4.001321785188795e-10	6.14458999900408e-14	-65.43758324959715	0.033	0.796	1.3771255105767945e-9	1.5993232673882172e-9	-91.34388049083539	0	0.772	3.584403306870473e-5	1.6865501856176957e-13	-51.66998705065058	0.2	0.757	3.7798962760063796e-9	1.5993232673882172e-9	7.141391727982673e-14
Bcl11b	4.068019563084742e-10	-24.219559699026192	0.023	0.536	9.117245444785525e-6	2.2883315190059288e-14	-164.93663651426974	0	0.798	5.128608600396087e-10	1.8155700823109552e-9	-136.06742675848412	0	0.771	4.069055668475313e-5	9.83135939798275e-10	-62.07499451406171	0.267	0.745	2.2034042682758938e-5	1.8155700823109552e-9	9.153326076023411e-14
Oaz1	4.550345203825044e-21	-148.0003686681951	0.419	0.948	1.0198233670812688e-16	3.2632270766204017e-16	-232.77988675598905	0.433	0.943	7.313544524121644e-12	2.5229888093543827e-9	-179.77726986601704	0.4	0.896	5.654522519525042e-5	1.165762834982802e-16	-146.73813664853654	0.378	0.891	2.6127076657634557e-12	2.5229888093543827e-9	1.820138081530007e-20
Skap1	3.460697727806259e-15	-25.345886130817433	0.023	0.721	7.756115747559388e-11	8.125892805636233e-14	-91.26914955126571	0.033	0.793	1.8211750955991926e-9	3.282257423076812e-9	-56.61362473251887	0.05	0.777	7.356195336599751e-5	2.4441918361361886e-14	-38.102214610087195	0.156	0.73	5.477922743148426e-10	3.282257423076812e-9	1.3842790911225003e-14
Limd2	1.7418206127652484e-11	-50.85535122977116	0.116	0.685	3.903768357329475e-7	8.115645606540632e-14	-91.00439534215417	0.067	0.818	1.8188784933378865e-9	3.571264344320656e-9	-60.81990940878682	0.1	0.793	8.003917648491454e-5	2.86527386873048e-14	-56.50151588497434	0.2	0.759	6.421651794598752e-10	3.571264344320656e-9	1.146109547492143e-13
Sept1	1.836964072446938e-11	-20.68052216505927	0.023	0.604	4.117003879168077e-7	9.08668830865932e-12	-66.52964991300068	0.133	0.77	2.0365085837367268e-7	3.74314942159373e-9	-106.98476488779986	0.1	0.791	8.389146483675867e-5	1.0060964735475602e-14	-51.87715946617919	0.2	0.767	2.254863416514792e-10	3.74314942159373e-9	4.0243858941901676e-14
Gtf2h4	1.4906558854744747e-16	-40.051057516539366	0.047	0.741	3.3408579705253927e-12	6.0721095279040866e-15	-180.56801074602865	0.1	0.845	1.3608811873938638e-10	3.985111567141749e-9	-134.50582174393696	0.05	0.772	8.931432044278088e-5	1.3229979389737329e-13	-90.69632693679705	0.111	0.702	2.96510298082793e-9	3.985111567141749e-9	5.962623541897872e-16
Rac2	3.667604632650624e-10	-45.74377008690616	0.07	0.574	8.21983550269658e-6	3.0727503080954025e-13	-86.94106724530393	0.033	0.774	6.886647990503416e-9	4.064875270712953e-9	-104.09937480648183	0.1	0.79	9.11019845672187e-5	1.8342940341013146e-11	-69.52105565756987	0.222	0.745	4.111019789227866e-7	4.064875270712953e-9	1.2291001232375965e-12
Hmgb1	2.6776246744777867e-19	-229.82048094530091	0.419	0.936	6.001092420439616e-15	9.29612941837451e-17	-441.2269432282626	0.433	0.952	2.083448525246095e-12	4.914741663257827e-9	-617.815305832582	0.65	0.911	1.1014919015693441e-4	2.0208503066683417e-14	-544.9262483201716	0.444	0.898	4.529129707305087e-10	4.914741663257827e-9	1.0710498697911081e-18
mt-Nd3	1.3656846390393624e-20	-78.32082103279144	0.14	0.869	3.060772413015019e-16	1.5360878869158873e-13	-225.29137897888612	0.1	0.811	3.4426801721558867e-9	5.876113636759004e-9	-299.8773007465862	0.2	0.816	1.316954588270428e-4	3.949755110234725e-12	-268.85303216187145	0.244	0.806	8.852191153058066e-8	5.876113636759004e-9	5.462738556157432e-20
Sh3bgrl3	1.375939108998421e-19	-48.976629588522556	0.116	0.854	3.0837547310872614e-15	2.124729030661581e-11	-113.60920394151935	0.267	0.825	4.7619427035187354e-7	6.136362030219107e-9	-59.483192487807614	0.15	0.797	1.3752814582127063e-4	6.995008459294552e-14	-78.26859715435845	0.311	0.78	1.567721295897095e-9	6.136362030219107e-9	5.5037564359936475e-19
Rbm39	2.066059304399166e-21	-37.13149779254491	0.07	0.856	4.630452113019411e-17	1.0066139033129035e-14	-142.36967523530626	0.2	0.887	2.2560230801048794e-10	6.349409900935514e-9	-106.6137479973321	0.3	0.83	1.4230297469976675e-4	2.4661928950752393e-12	-58.9172266739833	0.356	0.825	5.5272315164426265e-8	6.349409900935514e-9	8.264237217596624e-21
Arhgdib	4.3324507254848295e-14	-78.7404336212307	0.186	0.767	9.709888565956599e-10	1.0928739929619546e-13	-147.2058735117412	0.1	0.825	2.449349193026333e-9	7.623741848404113e-9	-91.6605258212101	0.2	0.824	1.7086330230643297e-4	1.0102064858629769e-14	-117.9836303667451	0.222	0.807	2.2640747761161037e-10	7.623741848404113e-9	4.040825943451838e-14
Spcs2	9.06360123323665e-15	-90.03719388231553	0.233	0.78	2.0313343083929982e-10	2.8416696992449877e-11	-46.46962396528939	0.067	0.723	6.368750129947866e-7	8.611476006712309e-9	-66.82164576675032	0	0.734	1.9300040026243626e-4	1.0038821902350838e-11	-31.26125524027928	0.178	0.695	2.2499007647548696e-7	8.611476006712309e-9	3.625440493294613e-14
Rhoh	3.1989281692874236e-10	-9.926625673851714	0.023	0.539	7.169437813006974e-6	8.821044890844751e-9	-35.074312334083764	0.033	0.603	1.9769725809361258e-4	6.352581198316291e-10	-63.9424280343329	0	0.793	1.423740498166647e-5	2.2119406829314413e-14	-43.57678426072969	0.133	0.757	4.957401458585947e-10	8.821044890844751e-9	8.847762731725477e-14
Cd8b1	1.918720387453837e-9	-50.178543246077425	0.023	0.512	4.300236132361539e-5	3.10761246989402e-14	-184.52555250898115	0.067	0.816	6.964781067526477e-10	1.0722525999023836e-8	-170.57319776616106	0.05	0.75	2.4031325269012222e-4	1.0572757664720554e-12	-112.9517560644992	0.133	0.707	2.3695664478171706e-8	1.0722525999023836e-8	1.2430449879575481e-13
Son	1.4603664645684342e-19	-25.944966546037126	0.093	0.847	3.2729733203907747e-15	7.797017194478348e-12	-84.85236180825542	0.2	0.824	1.7474674936264875e-7	1.2039493142744624e-8	-89.36654569061976	0.2	0.825	2.698291203151925e-4	4.87898681425761e-13	-43.044635232433514	0.267	0.818	1.0934785248114154e-8	1.2039493142744624e-8	5.841465858273714e-19
Ddx5	2.6228328644150512e-21	-80.50450789063922	0.279	0.91	5.878293015727013e-17	1.8253123266513204e-12	-172.30535438274032	0.467	0.894	4.0908899864909396e-8	1.2410934998359529e-8	-170.257612093981	0.4	0.895	2.781538751832338e-4	2.1660824986972623e-12	-90.2612951290093	0.511	0.879	4.854624096080304e-8	1.2410934998359529e-8	1.049133145766018e-20
Hnrnpf	6.2475436799341185e-19	-123.46043075737224	0.326	0.907	1.4001994895468347e-14	3.934833391941896e-13	-150.6572303310448	0.267	0.883	8.818748598020177e-9	1.2856084609470502e-8	-181.3208826213555	0.3	0.864	2.881305682674529e-4	8.871563189130597e-16	-103.59614198396044	0.311	0.842	1.9882947419479495e-11	1.2856084609470502e-8	2.499017471973633e-18
Slc25a5	9.471308351900441e-15	-134.99813054726178	0.326	0.843	2.1227096278279269e-10	2.519230686850031e-11	-117.69229584392889	0.233	0.818	5.646099815368289e-7	1.4231142172293239e-8	-165.84975588145628	0.25	0.811	3.1894835836543606e-4	2.5947391472155128e-12	-108.99436095243597	0.356	0.781	5.815329376739407e-8	1.4231142172293239e-8	3.7885233407601315e-14
Cd47	1.111618457063765e-20	-134.79947955563264	0.209	0.879	2.49135928597131e-16	6.742590442553267e-11	-68.18734358509154	0.033	0.692	1.5111493699850382e-6	1.4954214467399823e-8	-71.14623334575084	0	0.721	3.3515385464336485e-4	2.6397958535872026e-11	-60.7223273504873	0.111	0.647	5.916310467059639e-7	1.4954214467399823e-8	4.446473828255058e-20
H3f3b	7.84642232384326e-17	-784.2218429647354	0.86	0.975	1.7585401712197515e-12	4.62611165445869e-16	-868.0982074250358	0.833	0.98	1.0368041439972817e-11	1.5462794399523833e-8	-593.3858763263446	0.8	0.947	3.4655214808212813e-4	1.489206089015831e-13	-445.0342160419538	0.8	0.939	3.3376086867022805e-9	1.5462794399523833e-8	3.138568929537282e-16
Cfl1	4.0530627698345136e-18	-202.7456983101294	0.419	0.933	9.083724279753112e-14	4.551521723214062e-11	-205.34448066374645	0.433	0.91	1.0200870486067356e-6	1.8008526672655218e-8	-290.1958292544846	0.6	0.907	4.036070997875487e-4	1.0012915198309729e-16	-233.8851399575201	0.356	0.898	2.2440945542451767e-12	1.8008526672655218e-8	1.6212251079338014e-17
Ppp1r14b	2.2125651253638682e-20	-68.87262448423898	0.14	0.878	4.958800958965501e-16	7.691195867755739e-12	-114.71669706077182	0.2	0.826	1.7237508178814161e-7	1.9196836618378518e-8	-158.6763050989428	0.2	0.8	4.3023950229109935e-4	7.055968618060894e-13	-114.10227232110702	0.267	0.772	1.5813836866798076e-8	1.9196836618378518e-8	8.850260501455467e-20
Ets1	1.7214958904722073e-10	-11.034256455835383	0.023	0.548	3.858216589726311e-6	9.620423760956964e-12	-65.3823055207735	0	0.701	2.1561293733056747e-7	2.088740034695293e-8	-95.44320456068813	0.1	0.757	4.681284165759091e-4	1.0304693905769424e-10	-24.188122324622526	0.178	0.725	2.3094879981610434e-6	2.088740034695293e-8	3.848169504327252e-11
Cd27	2.1072010935641807e-8	-7.5742318451894075	0.07	0.527	4.722659090896042e-4	4.209189294009412e-12	-81.17046185356661	0.033	0.734	9.433635045733895e-8	3.00916866793897e-9	-53.83381085810858	0	0.757	6.744148818584819e-5	6.878703159324047e-14	-44.289002015114875	0.178	0.759	1.5416549520677053e-9	2.1072010935641807e-8	2.7514812637293354e-13
Srsf3	1.6302568121421764e-19	-130.46967002562812	0.326	0.915	3.653731567373046e-15	7.822984010860926e-10	-143.3316802096001	0.367	0.814	1.7532871765141507e-5	2.935255210311082e-8	-250.83585321603806	0.25	0.834	6.578493977349197e-4	2.0176560794903796e-13	-144.52663337732605	0.356	0.827	4.5219708053538385e-9	2.935255210311082e-8	6.521027248568685e-19
Rps27	8.162792526394284e-21	-246.1001643799164	0.395	0.944	1.829445061015487e-16	6.279548930535664e-14	-265.6488882365938	0.567	0.952	1.407372506311653e-9	2.9765158856303686e-8	-705.9256328246888	0.8	0.952	6.670967402874782e-4	5.251478178658839e-16	-648.8002908228555	0.756	0.957	1.176961289401019e-11	2.9765158856303686e-8	3.2651170105577063e-20
Pnrc1	1.2853438093291382e-8	-29.671866599923806	0.186	0.644	2.880712545468464e-4	4.7050829059337885e-14	-81.02312554863468	0.133	0.836	1.0545031808778807e-9	2.998857615872015e-8	-40.668434674968	0.2	0.783	6.721039688692361e-4	1.0555642418294535e-12	-35.73260699131992	0.311	0.779	2.365730578788171e-8	2.998857615872015e-8	1.8820331623733808e-13
Itm2b	3.3179179854108425e-13	-352.8538916888051	0.256	0.824	7.4361177889027805e-9	1.596455972588521e-12	-237.56136312594472	0.2	0.836	3.577977125765393e-8	3.79005487423627e-8	-307.3860908579883	0.2	0.83	8.494270984138329e-4	1.9493205707194265e-11	-381.36918368624976	0.311	0.805	4.3688172630963786e-7	3.79005487423627e-8	1.3271671941636754e-12
Hnrnpa2b1	3.493439258503081e-16	-59.08511540663283	0.186	0.806	7.829496066157104e-12	3.892489761536201e-9	-109.63492848645731	0.133	0.694	8.723848053554933e-5	3.8475533428229484e-8	-154.39636356439206	0.2	0.785	8.623136551934792e-4	1.2430626624249647e-8	-85.84200062630104	0.356	0.763	2.785952039026831e-4	3.8475533428229484e-8	1.3973757034012304e-15
Znrf1	3.0789616943288985e-11	-8.59470802137265	0.116	0.661	6.900568949329927e-7	1.8331176660406683e-9	-96.61832222635233	0.167	0.727	4.108383313130346e-5	4.076944828804199e-8	-30.63744925544385	0.05	0.72	9.137248750315971e-4	3.074942391050766e-10	-23.11326064945239	0.222	0.696	6.891560886822977e-6	4.076944828804199e-8	1.2315846776746796e-10
Rps29	1.9388729454357634e-20	-606.7800411464283	0.814	0.979	4.345402045310633e-16	1.6360079678797666e-13	-743.8683426644949	0.9	0.988	3.666621057612133e-9	4.09994899442684e-8	-Inf	0.9	0.986	9.188805686309434e-4	3.6104360750168346e-15	-Inf	0.889	0.984	8.09170933132773e-11	4.09994899442684e-8	7.755491781743019e-20
Psmb8	7.502827054915071e-16	-209.910756709388	0.419	0.899	1.6815335995475657e-11	7.132555953030856e-11	-92.88380288486911	0.167	0.755	1.5985484401932753e-6	4.364368966980115e-8	-141.8932660914014	0.2	0.787	9.781423728795833e-4	1.176219576209118e-8	-95.11728256624295	0.378	0.721	2.6361433141998755e-4	4.364368966980115e-8	3.001130821966022e-15
Cstb	2.7440042354454668e-12	-Inf	0.767	0.347	6.14986229248038e-8	1.4767860732965293e-22	-Inf	0.933	0.304	3.3097729474721817e-18	4.449382618035165e-8	-Inf	0.75	0.364	9.97195632354041e-4	6.888198373528641e-24	-803.0631503078075	0.844	0.297	1.543783019475239e-19	4.449382618035165e-8	2.755279349411455e-23
mt-Nd5	1.4502472822158833e-16	-113.29402955302203	0.07	0.767	3.2502942089022376e-12	8.742352699595982e-11	-86.76905878866057	0.033	0.7	1.9593360870334516e-6	3.1969868944408165e-8	-134.6247317394738	0	0.703	7.165087027820757e-4	4.8435171227166046e-8	-123.43861079845328	0.267	0.679	0.0010855290575432454	4.8435171227166046e-8	5.800989128863532e-16
