gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Spib	1.207935807669137e-47	0.41488760523030005	0.213	0.007	2.70722573214807e-43	6.956266501217355e-43	0.5140432555456362	0.203	0.012	1.5590384482528337e-38	9.211920660436208e-76	1.1705350981321891	0.261	0.019	2.064575658416963e-71	4.697967276997229e-96	-11.599716711821824	0.228	0.013	1.0529084261206191e-91	6.956266501217355e-43	1.8791869107988967e-95
Acy3	3.538400127141268e-42	0.3551195737837314	0.106	0.001	7.930262364949009e-38	1.7866558662557796e-45	0.2844527319289804	0.135	0.005	4.004253127452453e-41	2.1410635622849094e-158	0.756140783780522	0.232	0.005	4.798551655792939e-154	1.1701672021312224e-72	0.41613822268319145	0.123	0.005	2.6225787334164956e-68	3.538400127141268e-42	8.564254249139725e-158
Rilpl2	8.250219269995898e-41	-18.986562471800113	0.617	0.079	1.8490391427914807e-36	3.052602502179977e-54	-4.945497753689022	0.662	0.103	6.841492727885765e-50	2.8616302462473633e-102	3.48105700181451	0.824	0.169	6.41348570788959e-98	7.037288850279717e-137	-10.373912632502158	0.747	0.114	1.5771971771246904e-132	8.250219269995898e-41	2.8149155401118847e-136
Tmem176b	2.2287682772888363e-39	-177.4298292731601	0.489	0.05	4.99511546305974e-35	5.027219319776229e-139	-69.07228478992833	0.797	0.062	1.1267003939482484e-134	1.9470127219248236e-170	-191.96296192290745	0.754	0.078	4.3636449123779145e-166	2.0561817731386674e-141	-147.74600451441714	0.673	0.087	4.608314589958381e-137	2.2287682772888363e-39	7.788050887699328e-170
Sstr2	2.5542383794250185e-38	0.6302524234577395	0.106	0.002	5.724559055967352e-34	4.848788283711872e-43	0.4217314151695163	0.135	0.005	1.0867104301455047e-38	1.577730413656588e-129	0.8357766113170625	0.261	0.009	3.536009403087145e-125	1.714021878029824e-127	0.7939001631584721	0.179	0.005	3.8414658330404416e-123	2.5542383794250185e-38	6.310921654626373e-129
Ifi202b	1.9829586521770225e-37	-89.93422883659906	0.511	0.056	4.444206931259143e-33	4.438429427422544e-206	0.31559628817598906	0.419	0.008	9.947408032739406e-202	6.746214233590538e-271	3.9100992716479475	0.57	0.022	1.5119615340323114e-266	7.845684758869165e-158	4.290325329705784	0.302	0.014	1.7583748681577573e-153	1.9829586521770225e-37	2.698485693436361e-270
Ppt1	1.0407507795364143e-36	4.34307433236431	0.787	0.166	2.3325306470970118e-32	3.815367450501831e-57	4.940093732063007	0.892	0.23	8.551001530064704e-53	3.111026564862632e-88	12.379905997596389	0.944	0.371	6.972432737170131e-84	4.7052032033087833e-107	-46.17669892698472	0.944	0.34	1.0545301419255645e-102	1.0407507795364143e-36	1.8820812813235327e-106
Cpne5	1.621693163542992e-35	0.5902416839302329	0.191	0.008	3.6345387181325537e-31	4.392391281297448e-53	0.8092738401830992	0.216	0.011	9.84422733964384e-49	1.2368083577481251e-62	0.5532790984143756	0.225	0.017	2.771934891385098e-58	3.377350083525261e-115	0.6757847179884586	0.222	0.01	7.569317007196814e-111	1.621693163542992e-35	1.3509400334101453e-114
Cdk6	2.0352453370099038e-35	0.2754508703892409	0.809	0.173	4.5613918493065965e-31	5.217515888047001e-104	-1.115846242000309	0.851	0.102	1.1693496608290938e-99	8.486392277219993e-135	0.8434826385529703	0.951	0.2	1.901970237170545e-130	2.469073255942506e-187	-4.073169779000228	0.975	0.178	5.533686981218345e-183	2.0352453370099038e-35	9.87629302377032e-187
Nkg7	1.087486746428254e-34	-88.48407193963216	0.319	0.023	2.437275296095003e-30	2.9421618942647626e-71	-17.583466700185742	0.311	0.017	6.593973237426186e-67	1.1831861569960589e-223	-71.08221774657588	0.599	0.031	2.6517568150595672e-219	3.367748494443024e-186	-43.28741330687847	0.556	0.042	7.547797925745705e-182	1.087486746428254e-34	4.732744627984335e-223
Epcam	1.5007985519624944e-34	-68.2167461496209	0.298	0.02	3.363589714658342e-30	9.953816955973969e-152	-41.28203438148082	0.743	0.048	2.2308494561728858e-147	8.646437590260316e-193	-50.15805584643708	0.831	0.088	1.937839592729142e-188	1.0466512884470385e-306	-74.48692624073293	0.877	0.072	2.3457548676675025e-302	1.5007985519624944e-34	4.1866051537884056e-306
Sytl1	4.012885741735736e-32	1.3156636048719914	0.362	0.033	8.993679524378132e-28	8.840204026953049e-80	2.9850949512340708	0.635	0.067	1.9812665265207174e-75	4.363568739181637e-80	2.080695959487977	0.57	0.091	9.779630258253885e-76	7.645669113812562e-109	1.6843085434787022	0.5	0.061	1.7135473617876714e-104	4.012885741735736e-32	3.0582676455250023e-108
Notch1	3.392407063965916e-31	2.233368401374343	0.787	0.188	7.603062711760411e-27	2.6191217630672993e-62	-7.036982868954695	0.986	0.274	5.869975695386431e-58	3.80284756502658e-96	-6.17872823955431	0.986	0.34	8.52294196273757e-92	2.8282433849770156e-165	-7.1304451226931	0.994	0.226	6.338659074410487e-161	3.392407063965916e-31	1.131297353990838e-164
Oaf	7.743031976867278e-44	-6.078876112713623	0.362	0.024	1.735368326655494e-39	1.1804934891147906e-30	0.5010167864189431	0.176	0.013	2.645722007804069e-26	1.8296278175770827e-72	-11.013298734923595	0.317	0.03	4.100561864753758e-68	5.786724539057853e-149	-9.121018133155665	0.358	0.021	1.2969207036936462e-144	1.1804934891147906e-30	2.3146898156230913e-148
Il7r	5.0446293550039386e-30	-17.64101383771012	0.298	0.024	1.1306023310434827e-25	3.3751227350839447e-59	-6.2630171411417805	0.432	0.039	7.564325073870137e-55	1.1689535421863827e-70	-5.761497709206583	0.528	0.086	2.619858678748121e-66	1.2089979201458173e-53	-20.721004611002584	0.562	0.129	2.7096061386308056e-49	5.0446293550039386e-30	4.675814168745601e-70
Ccnd2	2.697745020009745e-29	-26.826152750379496	0.66	0.122	6.0461861388458405e-25	6.686073292726622e-87	-7.983508424834124	0.649	0.061	1.4984827463658904e-82	7.77517818461502e-140	-38.089867714382635	0.958	0.157	1.742572934735918e-135	1.7968958855247e-108	-40.40740115335993	0.907	0.197	4.0272030586379575e-104	2.697745020009745e-29	3.1100712738459957e-139
Plac8	3.363894834735981e-27	-627.0980249992776	0.851	0.296	7.539161103610282e-23	3.6913410295731345e-191	-21.610632796605486	0.892	0.055	8.273033515479309e-187	1.6036835560737022e-196	-69.69598781196848	0.923	0.112	3.5941755858723815e-192	0	-40.403829555986846	0.907	0.061	0	3.363894834735981e-27	0
Mdfi	4.0386412989569356e-27	0.3861952558715367	0.128	0.004	9.051402879222284e-23	2.060139844308053e-33	0.4984919393961065	0.176	0.012	4.6171854190632085e-29	1.6170580639659187e-138	0.7420629819310247	0.38	0.021	3.624150532960417e-134	1.4035178456768445e-174	0.30239700649049617	0.315	0.013	3.145564195730944e-170	4.0386412989569356e-27	5.614071382707447e-174
Ly6d	3.2010442153882264e-42	8.674017473937788	0.745	0.113	7.174180295528093e-38	5.91624052538056e-27	13.517748489099525	0.419	0.079	1.3259478265482912e-22	7.074250294178156e-88	-22.060787981420233	0.606	0.098	1.5854809759312083e-83	8.338586199349963e-102	-154.36913789606842	0.457	0.055	1.8688439389983138e-97	5.91624052538056e-27	3.335434479740025e-101
Myl10	1.803671794304355e-26	7.150341579224632	0.468	0.07	4.0423892253949205e-22	3.932566261312955e-271	-17.299397078487026	0.77	0.026	8.813667504854595e-267	0	11.654285326587454	0.852	0.036	0	0	7.055592860039883	0.79	0.026	0	1.803671794304355e-26	0
Tmem176a	1.933466564163614e-26	-119.9573525661679	0.362	0.04	4.333285263603492e-22	7.22909832726623e-129	-63.32088289416534	0.703	0.05	1.6201855171069073e-124	4.839218828461348e-142	-115.84192870854899	0.676	0.073	1.0845657238347572e-137	7.722300898905514e-111	-163.96443758668505	0.537	0.066	1.7307220774627038e-106	1.933466564163614e-26	1.9356875313845114e-141
Akr1c13	4.572438942261909e-26	-9.17525720592878	0.404	0.052	1.024775015739739e-21	1.7032307932778618e-72	-34.08013212393607	0.595	0.067	3.8172808538943436e-68	2.9305406591229585e-110	-20.616763866149647	0.725	0.121	6.567927725226375e-106	5.811043515895052e-149	-21.10872371517138	0.79	0.13	1.3023710727823992e-144	4.572438942261909e-26	2.3244174063579654e-148
Armc3	1.8342518770755103e-26	1.5986539467614471	0.234	0.017	4.1109253069016337e-22	1.5319901769928728e-25	0.5065393020661203	0.108	0.006	3.4334963846764266e-21	5.186454040990816e-89	0.6792937826999089	0.239	0.013	1.1623880796668616e-84	1.2360443891682143e-74	0.8536765011888601	0.142	0.006	2.770222685003802e-70	1.5319901769928728e-25	2.07458161639635e-88
Grn	1.1025169485118187e-27	-208.39285685801124	0.511	0.074	2.470960985004688e-23	2.498490657250044e-25	-49.048944913345444	0.189	0.018	5.599617261028799e-21	4.500423747319187e-36	-84.84902070725217	0.246	0.036	1.0086349702491762e-31	2.8143263432860864e-33	-196.99640432712047	0.228	0.037	6.307468200572777e-29	2.498490657250044e-25	1.800169498927687e-35
Zeb2	3.9190571163429706e-24	-16.531274715540924	0.319	0.034	8.783390809147866e-20	2.678392538966739e-65	-11.365353514092455	0.23	0.01	6.0028133583322554e-61	1.3436590153812138e-116	-10.624903723389906	0.324	0.018	3.0114085852723767e-112	5.68111833920452e-80	-48.19205791790544	0.259	0.021	1.273252242182517e-75	3.9190571163429706e-24	5.374636061525004e-116
Cd79b	2.2172391061342243e-30	-5.417377838792498	0.404	0.044	4.9692762846680236e-26	5.7052420239190904e-24	-17.571507090109836	0.419	0.085	1.2786588424007464e-19	5.33035871379491e-49	-0.6035541119013317	0.486	0.105	1.1946399949357153e-44	7.794962334667736e-86	-32.33638122577953	0.457	0.063	1.747006958445733e-81	5.7052420239190904e-24	3.1179849338670807e-85
Cmtm7	7.8047692209373e-24	-26.614469598262453	0.894	0.358	1.7492048777964677e-19	1.5893382248903563e-42	-19.665379452944016	1	0.396	3.5620248296242663e-38	3.1570315276889335e-60	-61.01359717348419	0.958	0.507	7.075539059856438e-56	2.315760746251505e-98	-25.01055180356566	0.951	0.366	5.190082984498873e-94	7.8047692209373e-24	9.263042985006114e-98
Aldh2	1.403984988143432e-22	-5.780681569840476	0.489	0.085	3.14661115542706e-18	7.753837494839593e-45	-4.9941532576659275	0.77	0.177	1.7377900593434495e-40	4.0808727530442824e-80	-36.24265883571614	0.866	0.241	9.146052014122846e-76	1.685713107438244e-107	-33.40659737998859	0.827	0.193	3.7780202163905926e-103	1.403984988143432e-22	6.742852429752949e-107
Dpp4	2.0300877095333326e-22	-3.430482541655019	0.596	0.127	4.5498325746061054e-18	3.8297881233266006e-42	1.3363645895657075	0.73	0.176	8.583321141999577e-38	1.7374270778315402e-64	-6.1439394387282915	0.796	0.234	3.893921566836048e-60	4.980513707292614e-66	-24.02281888217771	0.722	0.212	1.1162327320784208e-61	2.0300877095333326e-22	1.992205482917063e-65
Dnajc7	2.1054241516038437e-22	17.954470729512842	0.936	0.485	4.718676608574535e-18	6.648082365807491e-37	-11.850966720742736	0.973	0.461	1.489968219824775e-32	3.8514601858202223e-60	-4.893946232165991	0.993	0.564	8.631892568460283e-56	2.6158936598797436e-72	-3.0621076844959827	0.969	0.5	5.862740870522482e-68	2.1054241516038437e-22	1.0463574639519141e-71
Tspan31	3.6858161243476594e-22	-2.7095378886309556	0.404	0.059	8.260651097887975e-18	1.8213143485268254e-46	1.284831818563215	0.432	0.051	4.081929717918321e-42	2.660949442442718e-62	0.9824181958753861	0.514	0.09	5.96371989040262e-58	4.224802814818265e-61	1.0235501787660786	0.426	0.073	9.468628068570696e-57	3.6858161243476594e-22	1.0643797769771058e-61
Fkbp5	7.720875327929829e-22	-5.789397216969042	0.787	0.263	1.7304025784956332e-17	6.604295776872422e-50	-32.89153477648904	0.892	0.233	1.4801547695126473e-45	2.987676323398264e-81	-11.933807578451226	0.958	0.328	6.695980176000189e-77	1.5848242540150865e-145	9.56672216409181	0.975	0.241	3.551908118098612e-141	7.720875327929829e-22	6.3392970160604796e-145
Spns3	8.238479226315259e-22	-2.305869072829588	0.213	0.017	1.846407964201776e-17	4.801791381070477e-30	0.8739300778513629	0.23	0.023	1.0761774843255153e-25	4.98833171264203e-68	0.8212022138532913	0.31	0.031	1.1179849034373317e-63	1.840910344864093e-103	0.7623988860426896	0.284	0.02	4.1258482649094055e-99	8.238479226315259e-22	7.363641379456297e-103
H2-DMa	1.3848504849288595e-21	-59.27801035290496	0.404	0.059	3.10372690682256e-17	5.221462988288758e-23	-30.910679456326413	0.297	0.047	1.1702342849352764e-18	1.4527365175159253e-49	-37.355695383332936	0.415	0.073	3.2558730830566916e-45	2.1214735605864584e-84	-64.65445544539566	0.438	0.058	4.7546465439863704e-80	1.3848504849288595e-21	8.485894242345835e-84
Gmfg	1.5523337945845901e-21	-15.491911802443525	0.872	0.373	3.479090500422983e-17	5.642475002405171e-24	-95.70058863483197	1	0.87	1.2645914975390469e-19	1.078704301507754e-54	-34.57709111748492	1	0.783	2.4175920805391784e-50	1.5156567391581498e-63	-8.649928935651381	0.975	0.71	3.3968898838012453e-59	1.5523337945845901e-21	6.062626956632572e-63
Acads	2.933909513505058e-21	0.38183882949964465	0.66	0.163	6.575478001667536e-17	9.62162173207723e-24	2.955785020192687	0.649	0.219	2.1563978625931489e-19	1.2421725526247655e-39	0.9474615711170844	0.697	0.245	2.7839571249426246e-35	3.3319867561663e-60	-2.474993679393827	0.704	0.214	7.467648717919911e-56	2.933909513505058e-21	1.3327947024665363e-59
Pld4	1.0715006125012784e-20	-28.242354817542854	0.213	0.018	2.4014471727378652e-16	0	-5.6085699002918865	0.703	0.015	0	0	5.247125522982699	0.789	0.027	0	0	1.8765145266459768	0.765	0.032	0	1.0715006125012784e-20	0
Unc93b1	6.906239659463703e-20	-24.98538699970723	0.319	0.041	1.5478264324790053e-15	2.392037797611056e-42	-8.322605137408585	0.216	0.014	5.361035112005899e-38	1.649536850581413e-86	-43.89034140728557	0.303	0.022	3.696941989523063e-82	3.117597082980599e-101	-36.35548525645588	0.34	0.029	6.987158582376119e-97	6.906239659463703e-20	1.2470388331922587e-100
Gpr171	8.470233484809769e-20	-42.24021814159627	0.447	0.081	1.8983487286155653e-15	4.517321798146092e-21	-0.3471697931049684	0.378	0.082	1.0124221614005021e-16	9.85923076744296e-33	0.9661405881857148	0.415	0.103	2.209650799599316e-28	4.252773778280244e-23	-0.8686445783912631	0.302	0.083	9.531316591881683e-19	8.470233484809769e-20	3.9436923069771997e-32
Ipcef1	1.2789185446463283e-24	0.9114409540695495	0.447	0.065	2.866312242261351e-20	1.055801762009376e-19	0.6461975382277265	0.27	0.045	2.3662629090154134e-15	3.1337635558591615e-44	0.8495003774423249	0.38	0.069	7.023390881391553e-40	1.1159271331669444e-38	0.9083165038245664	0.321	0.064	2.5010158908537556e-34	1.055801762009376e-19	1.2535054223436773e-43
Chd3	1.0644042340770836e-19	-0.7314277773044213	0.511	0.103	2.38554276941356e-15	7.040671997084231e-28	-3.3540791235548593	0.486	0.1	1.5779554079865178e-23	9.976287218668776e-67	-4.122166862105105	0.57	0.107	2.235885491448046e-62	1.991431088319962e-68	-13.070284497456594	0.531	0.101	4.463195355142699e-64	1.0644042340770836e-19	7.965724353279801e-68
Aqp11	1.389803640030887e-19	1.1421522812938982	0.383	0.061	3.114827918037224e-15	1.7036036104167617e-40	3.4854358368712717	0.649	0.134	3.8181164116660467e-36	4.599049495654584e-68	0.8720702026486293	0.852	0.271	1.0307389729661054e-63	2.0698953270841752e-64	-24.387033571550877	0.673	0.191	4.6390494070610535e-60	1.389803640030887e-19	1.8396197982618208e-67
Uba7	1.4809511892335897e-19	-3.2869312174980605	0.596	0.137	3.3191078053103213e-15	2.1349515342674634e-40	0.8083948876913469	0.338	0.036	4.784853378600239e-36	1.5325964669879637e-64	1.702554569282224	0.472	0.076	3.434855201813424e-60	1.6952699650948457e-32	0.7867221734779759	0.259	0.049	3.799439045770568e-28	1.4809511892335897e-19	6.130385867951844e-64
Arhgap9	8.421769987613424e-21	2.1717214908762417	0.66	0.164	1.8874870896239207e-16	1.7080839097428433e-19	-2.2915329341149624	0.703	0.282	3.82815765851566e-15	3.955537538330416e-39	-5.616933931511636	0.775	0.307	8.865150730906128e-35	9.184475691220492e-45	-0.784111926538273	0.735	0.28	2.0584246919163366e-40	1.7080839097428433e-19	3.673790276488199e-44
Hmgcs2	6.420398865049848e-40	1.386849353227082	0.298	0.018	1.438939793634972e-35	2.2866078055579876e-19	1.77089265183991	0.297	0.055	5.1247454138165615e-15	7.006284351823766e-80	-1.5143674634306166	0.479	0.065	1.5702484489307425e-75	6.449806267137112e-136	-2.6927948434692173	0.389	0.028	1.4455305805907696e-131	2.2866078055579876e-19	2.5799225068547902e-135
Serpinb1a	2.547506407618807e-19	-102.21738197821293	0.191	0.016	5.70947136075527e-15	8.078047452278407e-86	-77.22416424420577	0.23	0.007	1.8104519950046366e-81	9.429820283487522e-129	-190.67851058002177	0.296	0.012	2.1134113219352235e-124	6.57791149717244e-97	-150.48188947913908	0.296	0.023	1.4742415247462872e-92	2.547506407618807e-19	3.7719281133951156e-128
Cdkn1a	4.627663443479133e-19	-57.00353953056627	0.34	0.048	1.0371519309525433e-14	1.4235199890492203e-108	-14.4597844252784	0.378	0.016	3.190392999457113e-104	3.4159607419567952e-195	-23.482540023770085	0.549	0.032	7.655851214873569e-191	1.879116793387475e-264	-44.03859374722079	0.593	0.033	4.211476557340009e-260	4.627663443479133e-19	7.516467173550074e-264
Wdfy4	6.01116050889052e-19	0.33183366382401225	0.128	0.007	1.3472212932525435e-14	1.087939463962039e-71	0.339601674053663	0.162	0.004	2.438289926631722e-67	1.4852215224481437e-121	-1.615154368874233	0.268	0.011	3.3286784761107795e-117	8.677304642368434e-108	-19.34379834849663	0.222	0.011	1.9447575164476135e-103	6.01116050889052e-19	5.940886089792601e-121
Marcks	6.993344418002298e-19	-101.95632816367281	0.809	0.282	1.567348350962675e-14	2.852534120992441e-20	-51.99831137396092	0.851	0.418	6.393099471968258e-16	1.278326171984299e-40	-56.68008116022342	0.887	0.464	2.864984616651211e-36	1.0945530742564176e-51	-46.63275293890018	0.858	0.404	2.453112350023483e-47	6.993344418002298e-19	4.37821229702571e-51
Atp8a1	8.336968582253357e-19	0.3921160663486991	0.553	0.125	1.8684813986546223e-14	2.8035091834792896e-50	1.614118927245722	0.514	0.068	6.283224782013784e-46	4.6907760063481886e-70	1.528776956459123	0.606	0.121	1.051296718542756e-65	8.563996657049462e-114	1.4732140694662812	0.617	0.091	1.9193629307779254e-109	8.336968582253357e-19	3.4255986628197697e-113
Gria3	1.1907212249540803e-18	-1.122860946029923	0.149	0.01	2.6686444093670847e-14	9.260283696049444e-55	0.42964202094704623	0.135	0.004	2.0754147819586014e-50	4.2993580055430974e-92	1.0729070700886387	0.218	0.01	9.63572116202319e-88	1.1777423911965454e-54	-2.5451300528490837	0.136	0.008	2.6395562471496974e-50	1.1907212249540803e-18	1.7197432022172452e-91
Myb	5.149658571265341e-21	0.8102801863315854	0.851	0.322	1.1541414789919882e-16	1.2500152284009129e-18	-37.41818167373455	0.892	0.512	2.801534129892126e-14	5.986848283653818e-51	-17.73145955264848	0.972	0.572	1.3417724373324937e-46	6.34452349467081e-67	5.897883610608027	0.957	0.52	1.4219346056256221e-62	1.2500152284009129e-18	2.5378093978683484e-66
Mta3	2.4840705459898684e-18	4.417856494181736	0.681	0.21	5.567298907672493e-14	1.8254506404084996e-57	-36.41940737303193	0.797	0.163	4.091199975283529e-53	2.0703051066995183e-86	-23.459303577495906	0.845	0.216	4.6399678051349604e-82	6.326959969606072e-106	1.3833454381911139	0.747	0.156	1.4179982683881128e-101	2.4840705459898684e-18	2.5307839878424175e-105
Pdrg1	6.691311827812076e-18	1.890575152846865	0.745	0.284	1.4996568068492424e-13	4.2301484441814456e-32	-1.2603872152510895	0.77	0.268	9.480608693099455e-28	1.7878146895558081e-69	2.385404697004674	0.901	0.314	4.0068502822324775e-65	6.983563127187924e-80	0.4280206360732537	0.852	0.278	1.5651561680653575e-75	6.691311827812076e-18	2.793425250875205e-79
Dtx3l	1.065445014206809e-17	-2.5691145897636964	0.787	0.317	2.3878753658403003e-13	1.6385571097333315e-34	0.8018301587350083	0.5	0.088	3.672334194334342e-30	1.843551598345766e-73	-2.7431174002085577	0.831	0.243	4.1317678422125307e-69	4.575020773691603e-107	2.24750437150481	0.71	0.131	1.025353655799762e-102	1.065445014206809e-17	1.8300083094766406e-106
Tbc1d9b	1.0915838324995977e-17	0.6419494318469676	0.362	0.059	2.4464576853980985e-13	1.0293141093184858e-26	1.237235096303366	0.365	0.062	2.3068987818045907e-22	2.7377559466259835e-30	2.14220040034012	0.366	0.089	6.135858627578154e-26	1.0158816091382202e-49	1.173336661608993	0.383	0.072	2.2767938624005793e-45	1.0915838324995977e-17	4.063526436552908e-49
Arpp21	3.240716894648196e-17	-3.8884020993391992	0.936	0.441	7.263094704285537e-13	6.475315237708261e-21	-65.68135315764063	0.946	0.686	1.4512476510751756e-16	1.3295589266922698e-41	-46.583202906850694	0.979	0.636	2.979807466502715e-37	1.8414264913017504e-60	-18.93499414729904	0.981	0.545	4.127005052305483e-56	3.240716894648196e-17	7.365705965207092e-60
Ifitm2	3.3621942298445016e-17	-155.58760729117364	0.468	0.097	7.535349707927496e-13	1.8722973321564896e-167	-44.81301680265648	0.905	0.068	4.1961927808291244e-163	9.479890336129994e-255	-128.15527601150947	0.951	0.088	2.1246330221334542e-250	1.956628307123527e-263	-138.5093490350029	0.957	0.105	4.3851953619252485e-259	3.3621942298445016e-17	7.826513228494467e-263
Gbp8	2.751517928137927e-23	-8.68806321246246	0.66	0.151	6.166701980542722e-19	3.471555776845564e-17	-0.8479953376791611	0.514	0.158	7.780450807066278e-13	1.8694522685952612e-57	0.3385278811164061	0.648	0.163	4.1898164243756995e-53	5.37302126400625e-69	5.154344181440537	0.599	0.132	1.2042015256890807e-64	3.471555776845564e-17	2.149208505602479e-68
Bst2	4.3196213310149015e-17	-324.12667712144207	0.957	0.835	9.681135327070597e-13	1.2941985315687595e-39	-65.8400779041934	0.622	0.119	2.9005577489519037e-35	9.347060976755237e-68	-173.54378738648367	0.908	0.317	2.0948633061103837e-63	1.1950360966849972e-100	-73.48541075175281	0.648	0.11	2.6783148998904156e-96	4.3196213310149015e-17	4.780144386740052e-100
Cox6b2	4.44516688708713e-17	1.3452562581445417	0.298	0.043	9.962508027339674e-13	2.607258747378516e-37	1.505876522774304	0.514	0.091	5.84338830462473e-33	8.538682605400086e-76	2.3157265997401515	0.563	0.095	1.913689545522267e-71	2.2197454834653167e-184	-1.2424999422351597	0.685	0.071	4.974893577542468e-180	4.44516688708713e-17	8.878981933861421e-184
Cd24a	4.6149948215438477e-17	-109.92689972059158	0.723	0.27	1.0343126394044072e-12	8.826776411404081e-19	-5.257387514056532	0.811	0.439	1.9782571293238827e-14	2.6390679258981544e-47	-3.184415582362764	0.965	0.569	5.914679035522944e-43	5.0973759053478053e-79	-66.37293189611559	0.981	0.512	1.1424238879065501e-74	4.6149948215438477e-17	2.0389503621391135e-78
