gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Tmsb4x	1.7271026804425616e-7	-Inf	1	0.968	0.003870782527407869	1.0317464296115792e-33	-Inf	1	0.985	2.3123500980454714e-29	5.934672155366412e-23	-Inf	1	0.953	1.3300787234607202e-18	1.3027726693869627e-7	-Inf	1	0.959	0.0029197741066300607	1.7271026804425616e-7	4.1269857184463444e-33
Cd8b1	6.788397341660107e-12	-20.644344082829274	0.939	0.503	1.521415612212863e-7	6.51779468836371e-12	-159.20699816275555	0.977	0.809	1.4607681455560746e-7	6.316686978012287e-12	-115.59986074644794	1	0.742	1.4156958855121138e-7	3.6382439492297675e-7	-86.52830062065594	0.938	0.702	0.008154032339013755	3.6382439492297675e-7	2.526674791180972e-11
Cenpf	5.89902319450669e-7	-31.702620505634297	0.394	0.118	0.013220890783528392	8.429860696609836e-19	-37.79877726083529	0.504	0.163	1.8893003793241965e-14	3.0385682357471723e-16	-98.2840149576826	0.661	0.25	6.8100391299565626e-12	3.7268754899232393e-22	-83.87057466719202	0.475	0.108	8.352673348015964e-18	5.89902319450669e-7	1.490750195969295e-21
Ppp1r14b	6.234673908574734e-7	-23.98777023633766	1	0.868	0.013973151163897694	1.0034267682889264e-30	-95.06944353120419	1	0.819	2.2488800730891418e-26	1.554446431806335e-19	-89.81453925306155	1	0.794	3.483825342964358e-15	2.7860777273560376e-18	-85.49305115151293	1	0.767	6.244157402550351e-14	6.234673908574734e-7	4.013707073155714e-30
Cd8a	2.4870965904380906e-7	-18.291318961249743	0.909	0.596	0.005574080878489849	2.1542050653682927e-12	-143.52684353981772	0.977	0.802	4.8280043925034177e-8	9.13260530941167e-15	-41.838243909924174	0.967	0.739	2.0467995019453434e-10	6.301749470590388e-7	-53.331328331686095	0.95	0.692	0.014123480913487177	6.301749470590388e-7	3.653042123764626e-14
H2afv	7.395310285131992e-7	-28.993854547896042	1	0.781	0.01657436941103782	1.498486976521005e-27	-105.61330887542907	0.985	0.748	3.3584090117788765e-23	1.8611935610624646e-18	-65.10581011976711	0.992	0.748	4.171307009053196e-14	4.584362118734841e-11	-104.90060904788433	0.9	0.715	1.0274472380508526e-6	7.395310285131992e-7	5.993947906083988e-27
Lsp1	2.03521794365403e-7	-14.09627306088607	0.758	0.406	0.004561330455317412	1.3091602497545017e-7	-88.61447090633469	0.895	0.687	0.002934089951749789	4.69435800154988e-15	-88.18812630122298	0.934	0.71	1.0520995153073592e-10	1.0853506597005584e-6	-33.08735083169091	0.887	0.657	0.024324878985208916	1.0853506597005584e-6	1.8777432006199432e-14
Rag1	8.17052078822071e-11	-8.406699159612817	0.758	0.279	1.8311771190560256e-6	1.2800780565540642e-6	-128.3140053879618	0.887	0.652	0.028689109403489687	1.6481952479168667e-10	-153.1100022998566	0.934	0.646	3.6939351896312818e-6	5.7682971175753125e-8	-52.34979536585176	0.912	0.578	0.001292790749990979	1.2800780565540642e-6	3.2682083148877444e-10
Lat	1.6300698976604144e-8	1.2469306955174169	0.939	0.574	3.653312654636521e-4	2.1638328041401279e-7	-95.10951407154604	0.932	0.811	0.004849582080638855	2.520961128042338e-8	-29.113039126604747	0.983	0.827	5.649978080168488e-4	1.745114854915902e-6	-43.048071928126674	0.975	0.783	0.03911151412837519	1.745114854915902e-6	6.520279431213994e-8
Crip1	2.0028136147565433e-6	-783.3048161822692	0.818	0.488	0.04488705873392365	4.698002492349684e-17	-92.65257941002682	0.767	0.381	1.052916318585411e-12	5.6083671451135e-13	-138.64708832881752	0.901	0.495	1.2569472445628376e-8	9.793560866978988e-8	-Inf	0.738	0.437	0.002194932861507331	2.0028136147565433e-6	1.87920099693987e-16
Ctsl	2.400813459286624e-6	-Inf	1	0.811	0.05380703124953181	5.378524895077896e-16	-Inf	0.992	0.862	1.2054349994848581e-11	1.2685692008352771e-23	-Inf	0.983	0.814	2.843117292912023e-19	1.1203961182517325e-6	-Inf	0.912	0.761	0.02511031780225783	2.400813459286624e-6	5.07427680334111e-23
Oaz1	3.254054043985022e-6	-88.4666229944813	1	0.941	0.07292985923379232	4.511258852645802e-16	-201.50258022803976	1	0.939	1.0110633340549772e-11	1.807750870676109e-9	-103.07023019308946	0.992	0.892	4.051531251359295e-5	4.860864645526672e-7	-128.55533574727673	1	0.887	0.010894169843554378	3.254054043985022e-6	1.8045035410583107e-15
Birc5	4.483748880302938e-6	-64.60087874814357	0.758	0.369	0.10048977990534945	7.099705305877537e-28	-53.488304710428075	0.744	0.235	1.5911859531532738e-23	1.5855062462933306e-15	-48.78970788300278	0.818	0.356	3.553436599192613e-11	7.282423498590645e-20	-51.76969615738419	0.562	0.159	1.6321367545041352e-15	4.483748880302938e-6	2.8398821223510113e-27
Cdc20	5.371980103017331e-6	-13.60864010163539	0.455	0.17	0.12039681806882442	1.340647760344471e-19	-28.061272149773103	0.511	0.181	3.0046597604840283e-15	1.7941953397594628e-11	-13.168761782809135	0.57	0.267	4.021150595468908e-7	1.698407431718663e-9	-19.19230027344992	0.362	0.137	3.806470735967868e-5	5.371980103017331e-6	5.362591041377858e-19
Hmgn2	6.256020650038506e-6	-68.25787907354419	1	0.805	0.140209934808663	1.9362766510433378e-26	-191.99606119397544	0.947	0.531	4.339583230318328e-22	6.75463592815876e-16	-90.88602450082686	0.983	0.588	1.5138490042189413e-11	3.717154563657829e-17	-158.59021963577902	0.887	0.508	8.330886808069927e-13	6.256020650038506e-6	7.745106604173324e-26
A930003A15Rik	6.896586822722549e-6	0.7779974415632454	0.455	0.172	0.15456630387085776	5.1541149101784246e-11	-7.1241471821125355	0.571	0.314	1.1551402336691885e-6	2.109422070324246e-12	4.076962939907215	0.545	0.265	4.7276367440107004e-8	5.2753038215809433e-14	0.997494863456156	0.512	0.192	1.182301092492721e-9	6.896586822722549e-6	2.1101215286322105e-13
Hmgn5	1.2451261010934715e-5	-126.16444168232044	0.727	0.359	0.2790576617770688	5.433509212716576e-10	-13.652212493586232	0.481	0.216	1.217758084754039e-5	1.7841795011062152e-12	-27.372513142121964	0.711	0.337	3.99870309787925e-8	1.6493097221355416e-18	-13.482929616898852	0.625	0.197	3.696432949250176e-14	1.2451261010934715e-5	6.597238888542155e-18
Ly6e	2.3241578430209265e-5	-278.89267138695584	0.909	0.761	0.5208902557778501	3.7860551909508085e-24	-61.179184028855275	0.917	0.513	8.485306893958952e-20	1.4126305765854176e-13	-81.03517946951723	0.942	0.625	3.1659876482432378e-9	1.363315025081173e-15	-43.91078987402192	0.863	0.445	3.055461634211925e-11	2.3241578430209265e-5	1.514422076380317e-23
Gtf2h4	4.366957822899684e-5	-0.46901213848505563	0.97	0.731	0.9787225872682772	2.922586369031263e-5	-155.08271163904848	0.962	0.839	0.6550100570272867	5.611537795240412e-10	-53.564044557585476	1	0.765	1.2576578506692811e-5	1.7494385545575966e-5	-72.08239500629955	0.938	0.697	0.39208416884744857	4.366957822899684e-5	2.2446151162068043e-9
Tsc22d4	4.76546156529873e-5	3.8497183049639254	0.818	0.498	1	2.4646341377678e-13	-65.89526850369127	0.94	0.751	5.5237380295651924e-9	9.401210433762997e-8	-86.49966468762815	0.959	0.768	0.002106999282414963	6.293037103204203e-7	-37.08048926859669	0.887	0.727	0.01410395475570126	4.76546156529873e-5	9.85853655106756e-13
Paip2	4.998981658366383e-5	-7.614062923683296	0.939	0.727	1	1.7345265449821858e-14	-66.44979035739203	0.94	0.764	3.887420892614075e-10	5.5568846064343146e-14	-33.34019359728045	0.967	0.755	1.2454089779940586e-9	4.62247402400526e-6	-23.09936525565024	0.875	0.713	0.10359888782600589	4.998981658366383e-5	6.938106179928567e-14
Ube2c	1.9539807851268647e-7	-101.43985749408483	0.545	0.198	0.0043792617356263296	2.6147448362080486e-9	-125.47596888705216	0.489	0.218	5.860166126909478e-5	5.6090574563050615e-6	-109.82915440630215	0.62	0.342	0.12571019571070904	7.616361100754919e-5	-131.7682668224049	0.325	0.151	1	7.616361100754919e-5	1.0458979303810859e-8
Cenpe	1.1765866415890359e-4	-9.802532206052257	0.333	0.114	1	1.7017649661171915e-15	-23.542613390638557	0.451	0.157	3.8139956420618496e-11	1.3830982068236718e-12	-34.56724027568917	0.587	0.24	3.099799701133213e-8	1.137154488003993e-22	-55.63142856984666	0.462	0.103	2.548590638514549e-18	1.1765866415890359e-4	4.548617952015956e-22
Cir1	1.7955496815706156e-4	0.7636995451342696	0.576	0.302	1	1.0105235324080444e-4	-14.594033527432355	0.451	0.3	1	1.943591618596434e-5	-7.297099330112912	0.587	0.401	0.4355977535598328	5.42060855230374e-6	-1.6196593843361833	0.537	0.327	0.12148667887423142	1.7955496815706156e-4	2.168225791186958e-5
Atpif1	2.3909890501951778e-4	-61.401944236376266	0.879	0.749	1	1.0139490261237325e-14	-101.58159255819048	0.94	0.64	2.2724625573485093e-10	4.600950379366781e-10	-61.03602158178688	0.934	0.677	1.031164999023683e-5	5.293271699398074e-5	-215.18072610270465	0.812	0.606	1	2.3909890501951778e-4	4.055796104494876e-14
Lrmp	1.329197677187581e-7	-2.071333558143981	0.727	0.319	0.0029789978341128063	1.3457268956477519e-6	-16.58739346742193	0.624	0.423	0.030160431185257415	1.0031163913427383e-7	-53.8699394126437	0.793	0.499	0.002248184456277345	2.772167243951325e-4	-105.44560821330543	0.588	0.39	1	2.772167243951325e-4	4.0124649616255014e-7
Ckap2	4.0800313901835916e-5	0.37062284734748974	0.212	0.051	0.9144166351679466	6.16528308016984e-5	-0.33728177939483917	0.203	0.096	1	3.089633383690644e-4	-7.912946408148191	0.339	0.188	1	1.464551630671446e-7	-12.059180449073772	0.238	0.075	0.0032823531146608446	3.089633383690644e-4	5.858205235739022e-7
Lgals9	1.9932683725051218e-7	-121.26705457138921	0.788	0.395	0.004467313076458479	3.7071752002619616e-4	-51.68588941709166	0.534	0.367	1	2.868593725414297e-6	-30.504989567942154	0.711	0.496	0.06429092257398522	3.2677881895225655e-4	-6.131726598873404	0.588	0.374	1	3.7071752002619616e-4	7.973071106149519e-7
Sfpq	3.084710858847301e-4	-11.53469734787552	0.788	0.587	1	4.080075281262023e-9	-60.26065976670747	0.812	0.575	9.144264720364446e-5	6.092454092257509e-9	-87.57499626375139	0.934	0.665	1.365440811156753e-4	4.6231031263241633e-4	-37.94954932981392	0.863	0.653	1	4.6231031263241633e-4	1.6320301025166007e-8
Mki67	4.986939815955981e-4	-53.42705242846602	0.364	0.14	1	2.7520285574770106e-10	-89.70043381242975	0.489	0.208	6.167846403017476e-6	7.798330711580453e-6	-86.74596820015319	0.62	0.318	0.1747761879079411	1.010671132455388e-12	-204.7093302840949	0.45	0.145	2.2651161420590154e-8	4.986939815955981e-4	4.0426845298154256e-12
Dynll1	5.179535135266866e-4	-51.398795980380086	0.939	0.79	1	1.5092798244378432e-25	-60.83148443725585	0.962	0.693	3.382597942530094e-21	1.5159955920532623e-18	-68.9909950214068	1	0.787	3.3976493209097716e-14	1.387592749800707e-7	-126.81884773922317	0.95	0.828	0.0031098728708533444	5.179535135266866e-4	6.037119297751362e-25
Nebl	8.633447552803972e-5	-0.8928909042681026	0.727	0.389	1	5.861426990985762e-4	-19.28947234998644	0.602	0.466	1	1.8977522880508092e-8	-36.32769898650716	0.727	0.473	4.2532424279794737e-4	3.428989336846268e-4	-4.554556069250461	0.525	0.336	1	5.861426990985762e-4	7.591008936115406e-8
Cox7a2	6.222477195039492e-4	-65.37380397056484	1	0.894	1	1.3495334610149246e-11	-85.41738891256702	0.985	0.785	3.024574392826649e-7	1.2911472118590668e-7	-101.17298024197541	0.975	0.761	0.0028937191312185407	8.477344759024085e-5	-82.65277944867239	0.9	0.727	1	6.222477195039492e-4	5.398133843950429e-11
Rbm3	0.0010988264933669022	-211.01590773401028	1	0.943	1	2.7763338795900146e-14	-230.6432346213936	1	0.924	6.222319490937141e-10	3.069743148459429e-11	-160.3248591869857	1	0.87	6.879908344327273e-7	5.662534356724833e-9	-195.2808554999272	0.963	0.844	1.2690872000291697e-4	0.0010988264933669022	1.1105335518359618e-13
Smdt1	0.0011324172724665401	-39.40530217580802	0.909	0.737	1	1.0725235659007104e-11	-80.23213782895752	0.887	0.674	2.4037398158966724e-7	1.0303499320059476e-6	-20.87762812898739	0.926	0.694	0.023092202676117297	2.2010441350295426e-5	-56.96237549308799	0.863	0.644	0.4932980115428211	0.0011324172724665401	4.29009426353382e-11
Akr1b3	6.569954928067439e-8	-14.925576346165927	0.848	0.452	0.0014724582984784744	1.1959290271456282e-5	-6.43416804432394	0.602	0.4	0.2680316135638782	5.273907661826935e-4	-9.649984288413858	0.711	0.479	1	0.001205312634437749	-11.747026658310114	0.625	0.411	1	0.001205312634437749	2.627981712241141e-7
Dntt	0.0013754236701406064	-3.8045798960740598	0.758	0.472	1	1.9987785270635606e-10	-45.0427638407731	0.692	0.434	4.479662434854852e-6	3.816294127873299e-18	-1.7035268156500898	0.744	0.369	8.553078399389638e-14	9.645209004986311e-11	-13.204934112978393	0.613	0.317	2.161684242197532e-6	0.0013754236701406064	1.526517651149317e-17
Thy1	3.793056665421763e-9	-16.90339733588352	0.788	0.343	8.500998598543255e-5	0.0014899407499993013	-67.8243675053882	0.797	0.608	1	3.110428775910529e-4	-64.9857861646847	0.868	0.663	1	1.1715443580475585e-4	-38.33296468094875	0.825	0.59	1	0.0014899407499993013	1.51722265753634e-8
Bpgm	0.0020341065448592913	-46.06171559083008	0.364	0.165	1	3.4842887704340305e-8	-45.14799484613733	0.489	0.278	7.808987992296749e-4	5.998731486602624e-8	-65.17455238613037	0.554	0.311	0.00134443570077738	2.8769926593296996e-5	-74.57080417901025	0.425	0.237	0.6447915948089723	0.0020341065448592913	1.3937154353320033e-7
Med10	5.671179673117996e-4	-0.633142239633874	0.788	0.517	1	8.839347335199743e-9	-13.86563068966642	0.662	0.41	1.9810745247649664e-4	2.0104583805620694e-5	-5.71804707311851	0.686	0.46	0.450583932251571	0.0022990046671716798	-6.090925340106402	0.537	0.378	1	0.0022990046671716798	3.535738887199465e-8
Ltb	8.242813272581673e-4	-56.71763202232075	0.667	0.452	1	1.1198563513443051e-8	-85.62112450686251	0.812	0.564	2.5098220546328567e-4	6.26069940226974e-8	-58.82279872662396	0.876	0.652	0.0014031479500366943	0.002372952293672659	-184.18187105513746	0.725	0.561	1	0.002372952293672659	4.4794253301325336e-8
Cfl1	5.077135343542428e-4	-154.84705863731526	0.97	0.926	1	1.6414111368737698e-6	-185.81495716219996	0.992	0.906	0.03678730639961493	1.2755003211496077e-4	-170.42234286959186	0.983	0.905	1	0.002392151720399841	-203.38363698076117	0.963	0.895	1	0.002392151720399841	6.565628382129652e-6
Rpl28	1.6040810537304208e-5	-329.38831234557733	1	0.948	0.3595066457620619	7.635072257969972e-7	-392.7396699215654	0.992	0.959	0.0171117239445623	6.668393247023803e-5	-451.7478758429398	1	0.925	1	0.0025409079683361415	-561.6316570060087	1	0.928	1	0.0025409079683361415	3.0540254055300665e-6
Eif3h	1.9026559460613314e-4	-26.423714686290317	0.97	0.812	1	1.6098375657339844e-5	-65.98689324584221	0.947	0.772	0.36079679523230057	0.0026097207257323473	-55.00979955425423	0.934	0.765	1	3.8702190912182115e-4	-59.11506696150764	0.9	0.714	1	0.0026097207257323473	6.439194769985461e-5
Cyba	8.262349904105327e-6	-187.574112712913	0.909	0.6	0.1851757860508086	2.0429647003208276e-5	-149.09832735539672	0.812	0.633	0.4578692486359039	5.1870739371614426e-5	-217.28881195902585	0.893	0.676	1	0.0026868303314012006	-426.2723104183029	0.838	0.637	1	0.0026868303314012006	3.304899002012183e-5
Mdh1	0.002802300487919532	1.9154607960312262	0.939	0.682	1	3.527868678260164e-10	-45.04005981966347	0.85	0.523	7.90665928171668e-6	3.035923364768663e-7	-69.43366460948306	0.884	0.603	0.006804111445119528	1.486094390001414e-4	-32.218348384831884	0.725	0.528	1	0.002802300487919532	1.4111474705573141e-9
Map1lc3b	0.0028511532295614696	-27.87373717520194	0.939	0.771	1	8.746156373052173e-12	-97.28213798109184	0.917	0.745	1.960188566328453e-7	8.894176983167156e-12	-33.240201131676685	0.942	0.751	1.993362945467423e-7	7.161617616066068e-6	-55.095294046363385	0.875	0.72	0.16050617401127273	0.0028511532295614696	3.4984625491749684e-11
Psmb8	4.7933536735004445e-6	-163.47692826065455	1	0.892	0.10742864253049196	8.034858845816352e-7	-81.03868954942017	0.955	0.747	0.018007725645243607	5.44230023111086e-5	-61.48994004555213	0.959	0.781	1	0.002873486447130484	-76.81325182165001	0.863	0.718	1	0.002873486447130484	3.2139396647912174e-6
Laptm5	2.5474819678614127e-6	-95.6101001087667	0.727	0.343	0.05709416586370998	4.61158714913239e-5	-49.10347596525606	0.797	0.666	1	3.940699742657607e-4	-37.964098638933066	0.843	0.68	1	0.002923795803691687	-79.44551434924612	0.825	0.664	1	0.002923795803691687	1.0189888933525524e-5
Rpl32	0.0023664882466425735	-541.4644837371543	1	0.961	1	6.868853674768209e-4	-650.9562335443785	1	0.969	1	0.00294988026912052	-444.60449736966024	1	0.931	1	0.0010376376276302489	-754.9527927651998	1	0.938	1	0.00294988026912052	0.00274471189695804
Ddit4	9.037445438095736e-6	-8.526665366539486	0.394	0.129	0.20254722715860163	3.588321843439087e-7	0.6737261140824058	0.376	0.205	0.008042146915515682	0.0030367339908036204	-6.745599489828679	0.397	0.285	1	0.0020517294578051236	-6.721964841878486	0.425	0.272	1	0.0030367339908036204	1.4353279648125998e-6
Naca	0.003062781236675493	-200.91702113543212	1	0.928	1	6.543284582155514e-7	-236.92061617721754	0.985	0.906	0.014664809405526938	0.0017752755537817036	-131.924259788419	1	0.87	1	7.866992845586823e-4	-216.71726783977127	0.975	0.851	1	0.003062781236675493	2.6173112639889374e-6
Pttg1	0.0031319486038351215	-79.3405745210727	0.485	0.292	1	2.7008330292894154e-31	-9.750617621087216	0.669	0.216	6.053106985243438e-27	9.534366923777797e-22	-11.294480962615527	0.769	0.305	2.13684231495708e-17	1.744644515173837e-17	-14.695587075305824	0.475	0.139	3.9100972874076035e-13	0.0031319486038351215	1.080333211715765e-30
Rpl11	1.1945022757278265e-5	-421.7194804319905	1	0.955	0.26771185003612047	1.038600437123064e-5	-529.7650867301844	0.992	0.973	0.2327711299680211	0.0016648356947437345	-299.27449640268566	1	0.928	1	0.003435720154906716	-490.9382850954226	0.975	0.927	1	0.003435720154906716	4.1543370274883066e-5
Ndufa13	3.6025954674563525e-5	-23.32987393949687	0.879	0.689	0.8074136961663178	1.1076460375561439e-4	-65.73991423289831	0.85	0.721	1	0.0014193454278048573	-33.366313998540726	0.901	0.727	1	0.0035465976703517414	-26.37847126002271	0.85	0.706	1	0.0035465976703517414	1.4409603166881899e-4
H2afz	0.0036846028347012083	-297.62152226970875	1	0.918	1	1.6574874665926816e-29	-401.4662818318893	1	0.769	3.714760910127518e-25	2.0046273791904075e-15	-447.39360593119204	1	0.84	4.4927708822415414e-11	2.262300094336478e-16	-375.7071209918145	0.963	0.806	5.070266971426914e-12	0.0036846028347012083	6.629949866370786e-29
Gng3	0.00370768972589592	-0.48134904197708117	0.212	0.078	1	3.937299908441443e-17	0.3218127926969276	0.188	0.039	8.824276554798961e-13	3.132864441853452e-9	0.25038404948610465	0.14	0.036	7.021375787081957e-5	6.764512931017431e-5	-104.7992291184854	0.112	0.033	1	0.00370768972589592	1.5749199633765727e-16
Ftl1	0.003757677664769315	-Inf	1	0.93	1	1.6003219656714614e-14	-378.4788633333215	0.977	0.942	3.586641589462879e-10	9.622484445992283e-9	-610.4443286319348	1	0.887	2.1565912140357905e-4	0.0015601793036185414	-Inf	1	0.894	1	0.003757677664769315	6.401287862685698e-14
Cmtm7	2.9040355488791022e-5	-33.8049454415322	0.697	0.362	0.6508524472147844	0.0037856634340811715	-50.27946079697645	0.549	0.4	1	4.500682110844922e-4	-101.72161275322473	0.744	0.513	1	2.006266350990826e-4	-60.31538943087741	0.625	0.374	1	0.0037856634340811715	1.1615636199964576e-4
Ifngr1	1.7736324798744965e-5	-5.236891013479141	0.697	0.393	0.39750651138947213	0.0037997790979809555	-32.787922886132186	0.729	0.564	1	1.3035366585402383e-6	-3.375293168664527	0.81	0.604	0.029214863591203823	3.470473824500676e-4	-13.662953349597494	0.662	0.489	1	0.0037997790979809555	5.2141364389228975e-6
Rnf166	0.003813689035347285	5.521942409865084	0.394	0.212	1	3.197661533008644e-5	-7.940579053416476	0.398	0.239	0.7166599027778973	7.613481673530171e-4	-3.323490558032676	0.388	0.262	1	0.0019008755548377157	-1.5032295514392202	0.4	0.247	1	0.003813689035347285	1.2790032642756168e-4
H2-T23	4.035248509924135e-6	-91.76564430762221	0.97	0.728	0.09043798960441972	4.427526762962503e-5	-34.16845156298052	0.617	0.438	0.9922972981151562	2.0570581875031539e-4	-53.31043646687404	0.694	0.537	1	0.0038304877150672797	-10.904689367350297	0.537	0.383	1	0.0038304877150672797	1.614089634057614e-5
Gapdh	0.0024364083375637046	-276.0072831363081	1	0.891	1	1.7812089064342124e-9	-324.9229732691159	0.992	0.897	3.992045401100357e-5	2.376494464453195e-6	-255.54135028204809	1	0.869	0.05326199393732501	0.0038529817817367744	-225.47256275025143	0.975	0.835	1	0.0038529817817367744	7.124835606700616e-9
Hmgb2	0.003952643328479391	-323.6937373112911	1	0.9	1	8.978597915602568e-25	-357.92706134027054	0.97	0.678	2.0122833648448474e-20	1.6918835779828213e-16	-510.8983725193873	0.992	0.778	3.791849474975099e-12	5.4369583339792244e-15	-455.41919493444624	0.887	0.635	1.2185311018114237e-10	0.003952643328479391	3.591439166241026e-24
Ndufb8	0.0040595145552078694	-57.5959892239311	0.97	0.817	1	8.578529377775827e-6	-39.20161303374067	0.797	0.626	0.19226200041471184	4.95400118817931e-4	-47.97402027461911	0.884	0.642	1	4.981534928506211e-4	-65.81704168462377	0.775	0.592	1	0.0040595145552078694	3.43136759666308e-5
Uba52	7.13113464428119e-4	-68.97159083943632	1	0.893	1	6.463199829214972e-5	-84.54677858561348	0.97	0.82	1	9.400507014795857e-5	-53.58696779816343	0.983	0.777	1	0.004083739453963293	-280.3157928700111	0.988	0.882	1	0.004083739453963293	2.585029304773098e-4
Hist1h2ap	0.004227414173804867	-369.78246781920257	0.667	0.359	1	5.982123739662231e-14	-365.8473483769568	0.737	0.335	1.3407135725330994e-9	9.068307075366031e-11	-Inf	0.893	0.488	2.032388981731035e-6	6.800434648606295e-11	-Inf	0.75	0.45	1.5241134134456427e-6	0.004227414173804867	2.3928494958646815e-13
Eif1b	0.0013036562909475031	-0.47845180532624454	0.939	0.731	1	1.0758969414116305e-11	-62.134782209952206	0.857	0.635	2.4113002250917466e-7	2.612260287788545e-8	-19.711600719815817	0.917	0.664	5.854597756991687e-4	0.004585562436675462	-41.916606264809936	0.725	0.623	1	0.004585562436675462	4.3035877655770675e-11
