gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Hist1h2af	3.885038935250857e-179	4.8193797133539995	0.848	0.03	8.707149261684221e-175	5.598758031134363e-174	3.1993989628430137	0.645	0.057	1.2547936499378334e-169	6.841375845794094e-167	0.6632122837654393	0.752	0.107	1.5332891545593722e-162	1.0293357915616214e-179	1.9034583486654766	0.519	0.031	2.3069473760479058e-175	6.841375845794094e-167	4.1173431662464644e-179
Mxd3	1.346909599614904e-133	5.576140835588506	0.826	0.041	3.018693794656923e-129	2.476603504260969e-182	0.5154196329072853	0.871	0.106	5.550563773749684e-178	6.058346528478003e-164	2.453251476015925	0.91	0.171	1.35779662396249e-159	4.4895861521438494e-268	2.298855905337513	0.86	0.063	1.0062060484184795e-263	1.346909599614904e-133	1.7958344608575299e-267
Plk1	6.814606463489492e-110	3.0860172914504993	0.696	0.034	1.5272896005972649e-105	3.0702501052342265e-146	-0.729474452115757	0.71	0.085	6.881044535850949e-142	1.6999461982099081e-177	4.710058729520384	0.919	0.158	3.809919419428046e-173	3.8881877494612817e-234	-2.147490498847363	0.791	0.06	8.714206384092625e-230	6.814606463489492e-110	1.5552750997845665e-233
Ckap2l	1.510694873479614e-107	2.4381707299693365	0.87	0.06	3.385769350442511e-103	3.342978039693848e-194	3.934060054897972	0.858	0.097	7.492282382561852e-190	1.7045275295913152e-162	-5.713781390228666	0.905	0.176	3.8201870993200555e-158	1.5320476253106174e-279	11.241896504462556	0.915	0.069	3.4336251378461556e-275	1.510694873479614e-107	6.128190501242772e-279
Nusap1	1.835063519423131e-107	18.073781268847835	1	0.089	4.112744359731121e-103	1.748114319729466e-182	5.216869400766669	1	0.158	3.917873813377679e-178	5.462276947210896e-165	32.17953617310896	1	0.253	1.2242055094089062e-160	3.1740661571292268e-245	-45.844141438707254	1	0.104	7.113717071358022e-241	1.835063519423131e-107	1.2696264628517109e-244
Hmmr	5.417181913612065e-102	5.415761264755856	0.935	0.078	1.214098810478736e-97	5.843030124166652e-212	-16.386568184423364	0.974	0.125	1.3095399114282301e-207	7.579244626708021e-204	-1.3712055675746662	0.995	0.186	1.6986603057378016e-199	6.652318328813005e-305	6.542382704660149	0.969	0.073	1.4909175838535707e-300	5.417181913612065e-102	2.6609273315250637e-304
Prc1	6.967560154784316e-98	3.458814462683417	1	0.095	1.5615695818902608e-93	6.715641462791251e-200	-26.208351481428927	1	0.144	1.5051095646407752e-195	2.4535441049310623e-177	-2.4369965078212488	1	0.235	5.498883047971497e-173	1.56855899879003e-246	-16.990240593587586	1	0.104	3.5154544280882156e-242	6.967560154784316e-98	6.274235995159962e-246
Cenpl	4.8113234038622585e-96	4.590199942660648	0.891	0.074	1.0783138012736094e-91	4.3153796519548015e-137	2.2372056299301915	0.813	0.125	9.6716288759611e-133	4.062553486486635e-142	7.218442192130609	0.89	0.195	9.104994873913848e-138	1.194293712110489e-174	2.9601775499488054	0.845	0.1	2.676651067582028e-170	4.8113234038622585e-96	4.777174848441887e-174
Kif22	4.907405959883606e-95	3.405215100769743	0.935	0.082	1.0998478237291137e-90	1.1354752700244826e-165	2.3013081424664783	0.858	0.115	2.5448271751788704e-161	1.0717178092938964e-160	4.1979683339939164	0.962	0.205	2.4019339541894805e-156	1.3138116353642932e-231	-6.020336210077891	0.891	0.081	2.944514637178454e-227	4.907405959883606e-95	5.25524654145717e-231
Cenpf	1.539850670034258e-92	15.897094714623961	1	0.109	3.451113321680779e-88	8.698292565155279e-203	-12.950925572497404	1	0.148	1.949461329702601e-198	9.301894871483496e-186	-60.13741848667152	1	0.231	2.0847406785968812e-181	1.1747725689860445e-262	-42.564985516381086	1	0.098	2.632900281611523e-258	1.539850670034258e-92	4.699090275944417e-262
Aspm	3.7936793638041335e-89	4.948106729227982	0.652	0.039	8.502394190157824e-85	1.9677093081186647e-204	2.953121972437489	0.774	0.072	4.410030101355551e-200	1.1670247127873744e-182	0.42602566524156327	0.805	0.118	2.6155357862990633e-178	1.9080254641961518e-292	3.2433837788396938	0.798	0.047	4.276266670356415e-288	3.7936793638041335e-89	7.632101856784819e-292
Depdc1a	8.33793243703457e-89	2.5855842091361287	0.674	0.041	1.8686974177881878e-84	1.0899239901069768e-217	2.291334661066505	0.839	0.08	2.4427376466277562e-213	1.7467339808972968e-184	4.222313661994171	0.89	0.15	3.914780197987022e-180	0	4.5057863294972	0.884	0.056	0	8.33793243703457e-89	0
Ccnf	1.2424399398656757e-87	4.796638103869388	0.696	0.046	2.7845563932269526e-83	5.778472473908591e-97	-0.3989717431806925	0.587	0.084	1.2950712508523934e-92	2.820549256781616e-141	-3.2100718714849137	0.848	0.167	6.321414994298958e-137	1.832555795613971e-170	11.320767675360818	0.713	0.067	4.107124049130032e-166	1.2424399398656757e-87	7.330223182455973e-170
Pif1	9.114697224450656e-129	1.095404590975425	0.457	0.01	2.042785941943881e-124	1.574150766608051e-163	1.7111512720531747	0.503	0.035	3.5279866981219643e-159	4.087682233817196e-87	1.3277743594642604	0.386	0.051	9.1613134224311e-83	1.8560424460323137e-225	1.596347551874453	0.457	0.018	4.1597623300476215e-221	4.087682233817196e-87	7.424169784129353e-225
Cdc25c	7.915992951583864e-87	1.2586790103293384	0.5	0.021	1.7741323403089757e-82	2.600525300786856e-110	0.9779280490363884	0.368	0.028	5.828297304123502e-106	1.3936590439301637e-102	1.8403126697385193	0.495	0.072	3.123468649256283e-98	3.520505936236415e-217	-2.3010701974495213	0.512	0.025	7.890157904293053e-213	7.915992951583864e-87	1.4082023744945447e-216
Ckap2	1.373732387454358e-82	1.7664228501517627	0.674	0.045	3.078809026762707e-78	3.543806999312615e-169	1.9808023214538995	0.742	0.081	7.942380246859434e-165	1.0933071405894817e-180	4.353933100900434	0.905	0.165	2.4503199634891464e-176	4.509741827390499e-264	-6.768124047835138	0.86	0.065	1.0107233383547586e-259	1.373732387454358e-82	1.803896730956135e-263
Ccnb2	3.7861802388652857e-81	7.450991044261723	1	0.127	8.485587151344878e-77	2.5481275267579132e-158	-1.9844080486358102	0.994	0.192	5.710863412969835e-154	1.805717738882612e-147	-1.1907678262773302	1	0.284	4.0469745963837098e-143	4.317301310269802e-220	10.988651207794764	1	0.117	9.675935696576681e-216	3.7861802388652857e-81	1.7269205241079152e-219
Cenpa	1.873027501765646e-80	-15.087256037632812	1	0.129	4.197829236957166e-76	3.285735424017001e-145	-4.45828968185463	1	0.238	7.363990232306903e-141	1.457943297682738e-147	-13.020831605648468	1	0.314	3.267542518766552e-143	1.6366771742856726e-165	0.4167518900673173	0.992	0.17	3.668120883009049e-161	1.873027501765646e-80	6.546708697142704e-165
