gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Arl5c	4.157299946315047e-6	-9.833008905939263	0.033	0.176	0.09317340639681283	1.306974202950363e-7	-64.38863277830133	0	0.627	0.002929190583652354	2.6806109907225746e-8	-8.706207001575045	0.098	0.614	6.007785352407434e-4	4.933141827178955e-41	-32.583705975480505	0.052	0.606	1.1056157463073474e-36	4.157299946315047e-6	1.973256730871586e-40
Cd8a	4.6008321798508565e-6	-37.09904382271499	0.467	0.605	0.1031138508148174	3.2583851964575615e-9	-162.41112983318578	0.182	0.808	7.302692902300687e-5	1.4933531064890316e-11	-51.98308292339252	0.122	0.748	3.3469029822632176e-7	6.706121965591311e-51	-71.99187879171856	0.098	0.706	1.5029760549283246e-46	4.6008321798508565e-6	2.682448786236538e-50
Satb1	5.71113337355227e-6	-22.470463936166965	0.513	0.655	0.12799792116805347	4.4079809877342655e-12	-378.7232139921999	0.227	0.922	9.879166989710036e-8	7.486950907319824e-15	-235.2050854048215	0.171	0.861	1.677975437348519e-10	5.037986110485065e-78	-144.38681321321843	0.144	0.87	1.1291134470819129e-73	5.71113337355227e-6	2.015194444194045e-77
Ccnd3	5.955331032405412e-6	-14.515249733311153	0.34	0.495	0.1334708790982701	2.3747688384518362e-9	-178.04230490576933	0.182	0.841	5.3223319207382554e-5	4.02310160298288e-12	-118.798930218218	0.244	0.812	9.016575312605231e-8	6.164901090998025e-61	-119.3149380097542	0.132	0.789	1.3816776325144774e-56	5.955331032405412e-6	2.4659604363992382e-60
Ltb	6.598504206023179e-6	-69.04887126094778	0.287	0.462	0.14788567626539148	3.960116712806214e-6	-91.23904778469327	0.045	0.571	0.08875413576741285	4.791772338306013e-9	-64.96434910461657	0.146	0.66	1.0739320164611436e-4	1.149512660126304e-35	-191.53677513305962	0.069	0.572	2.5762877738750723e-31	6.598504206023179e-6	4.5980506405052574e-35
Limd2	6.791990880146056e-6	-49.766274692172686	0.587	0.682	0.1522220996058334	1.7372939711897526e-8	-90.08917766699022	0.227	0.816	3.8936232482304734e-4	1.1006478493774544e-10	-43.32414556914708	0.293	0.794	2.466771960024751e-6	6.031972503098106e-59	-56.955605994904566	0.126	0.769	1.3518856773943474e-54	6.791990880146056e-6	2.4127890012392828e-58
Prdx2	1.9066041375270135e-6	-61.66918072744262	0.42	0.581	0.04273081193025543	7.110798459334874e-6	-98.64016752113136	0.273	0.723	0.1593672150706132	1.114998865225874e-9	-67.89705875132492	0.268	0.74	2.498935456744229e-5	9.476015025458872e-44	-161.3927381529647	0.172	0.703	2.1237644875058426e-39	7.110798459334874e-6	3.79040601018356e-43
Arhgdib	9.691000112768577e-6	-73.3562227478835	0.707	0.762	0.21719469452736934	9.362090627978415e-8	-146.14758348300504	0.318	0.823	0.002098231751542522	8.015994426593497e-13	-60.658497265888784	0.244	0.826	1.7965446708881343e-8	2.980355898157396e-65	-121.2368960743352	0.149	0.817	6.679573638950356e-61	9.691000112768577e-6	1.1921423592629474e-64
Tcf7	2.3342833290328102e-7	-33.7318482685506	0.24	0.424	0.005231595797028334	9.936974442350164e-6	-205.43207890275357	0.409	0.856	0.22270747120195186	4.931587104244871e-13	-176.02860601981592	0.22	0.834	1.1052673018033604e-8	4.7567673708732857e-63	-88.12088154786372	0.195	0.829	1.0660867031601208e-58	9.936974442350164e-6	1.9027069483493348e-62
Laptm5	1.0034917165877855e-5	-102.76685472849879	0.187	0.354	0.22490256352165447	6.669914731445743e-8	-56.615682910441095	0.045	0.672	0.00149486128961162	1.296876455681079e-9	-43.24829144860299	0.195	0.687	2.9065595124724342e-5	4.746414272843313e-51	-90.27044813660257	0.04	0.677	1.0637663668296434e-46	1.0034917165877855e-5	1.898565709137338e-50
Slfn2	6.053742827408607e-7	-125.41717873519593	0.333	0.516	0.01356764842478817	1.0707410758205995e-5	-35.08250278234906	0	0.502	0.23997448991291276	5.710059473917565e-8	-37.56294250830904	0.146	0.619	0.0012797385292944046	4.5467059385904934e-39	-24.352189273662496	0.029	0.567	1.0190077349569015e-34	1.0707410758205995e-5	1.818682375436214e-38
Lsp1	1.4349236619769181e-5	-13.035922870688827	0.267	0.416	0.32159509112226686	2.511706328950118e-8	-95.56713284761616	0.045	0.694	5.629236224443004e-4	9.46092018888308e-12	-99.59186179710399	0.098	0.719	2.1203814327324759e-7	2.4340922241432092e-51	-44.487570600607796	0.034	0.671	5.455287492749761e-47	1.4349236619769181e-5	9.736368896572875e-51
Cdkn2d	6.2050463362441965e-6	-13.527697285602548	0.173	0.342	0.13906749848790492	1.721080416416834e-5	-26.778085708581784	0.045	0.529	0.3857285429273408	2.2085462512937716e-8	-22.569257767484075	0.073	0.565	4.949793858399601e-4	4.310252299299924e-27	-32.973122820464404	0.04	0.464	9.660137453190989e-23	1.721080416416834e-5	1.7241009197199637e-26
mt-Co1	2.0910140285496166e-5	-Inf	0.953	0.957	0.4686380640785401	5.612305929199614e-12	-Inf	0.455	0.979	1.2578300048522175e-7	2.2805190542486806e-14	-Inf	0.756	0.953	5.111099304382143e-10	5.5353198308982535e-83	-Inf	0.747	0.97	1.2405758805009165e-78	2.0910140285496166e-5	2.21412793235929e-82
Tsc22d4	3.119194828957543e-5	-17.70546592427759	0.34	0.508	0.6990739450659645	3.670143116582218e-9	-76.7111930971122	0.091	0.758	8.225524752884068e-5	2.1779537431980175e-11	-60.639187580181414	0.22	0.775	4.881229929255397e-7	2.905649695476221e-51	-50.97050006903153	0.149	0.739	6.512142097501306e-47	3.119194828957543e-5	1.1622598781904997e-50
Atp6v0c	3.361847717239019e-5	-131.95510171700954	0.46	0.594	0.753457310387609	2.1908845310930482e-6	-98.35161870935372	0.091	0.62	0.0491021041108574	5.28949966937138e-9	-142.87146075828878	0.122	0.657	1.1854826658995137e-4	4.31737478011526e-39	-243.352750342389	0.086	0.616	9.67610035719432e-35	3.361847717239019e-5	1.72694991204612e-38
Ucp2	1.3943011504108227e-5	-81.82193581928314	0.56	0.668	0.31249077383007356	4.649841020189739e-5	-85.04328122636073	0.227	0.669	1	8.403098144756477e-11	-2.3259857660949876	0.146	0.737	1.8833023562028215e-6	1.863493580225156e-43	-55.523196472383184	0.092	0.655	4.17646181200062e-39	4.649841020189739e-5	7.453974320900703e-43
Nfkbia	4.793755196948343e-5	-77.26142340671119	0.367	0.536	1	1.702655421670272e-5	-105.47079684754658	0.136	0.598	0.3815991331047413	1.6072819917021575e-10	-135.54642926904953	0.098	0.687	3.6022403998028755e-6	1.898343439416929e-49	-122.91963928097034	0.057	0.678	4.254567316421221e-45	4.793755196948343e-5	7.593373757667707e-49
S100a10	6.010644426721249e-5	-210.75324303227438	0.373	0.526	1	1.0151681362265264e-5	-235.40764753705116	0.091	0.58	0.2275194826910891	7.549853003956465e-8	-162.11146311821992	0.122	0.572	0.001692073055246723	1.8486542451493384e-37	-249.24506065773002	0.069	0.588	4.143203894228697e-33	6.010644426721249e-5	7.394616980597426e-37
Bcl11b	6.023024787414628e-5	-21.51157425990607	0.387	0.536	1	1.2449193235811554e-7	-163.86048454016012	0.273	0.796	0.0027901131880100857	1.3714149339159121e-11	-112.56297251356494	0.146	0.772	3.073615149892342e-7	3.3590959915787784e-57	-72.98533334014763	0.103	0.755	7.5284059363263585e-53	6.023024787414628e-5	1.3436383966315073e-56
Txnip	2.213236179145926e-6	-43.44018317798232	0.18	0.365	0.04960304924701849	6.0497171670573855e-05	-32.2676047279288	0	0.445	1	5.389140538680954e-5	-20.34723616464463	0.073	0.387	1	1.9805410733116375e-21	-35.951575047914716	0.023	0.382	4.438788653506042e-17	6.0497171670573855e-05	7.922164293246524e-21
Rac2	3.001841174953481e-6	-30.095769675703544	0.393	0.576	0.06727726441305742	7.46005636203035e-5	-83.78599398255928	0.455	0.772	1	6.500245552430291e-11	-66.40996773609736	0.244	0.791	1.4568350332106769e-6	4.651643734901345e-52	-72.87405515866926	0.19	0.753	1.0425263938660896e-47	7.46005636203035e-5	1.8606574939605497e-51
Tspo	7.521742915411216e-5	-176.68231191929712	0.48	0.597	1	9.848025215035912e-6	-26.36198903946545	0.091	0.581	0.22071394111938486	1.4907701394240105e-7	-69.35358018210313	0.122	0.616	0.0033411140364770922	1.858937542451948e-30	-76.15459467802705	0.069	0.525	4.1662508201433054e-26	7.521742915411216e-5	7.435750169807794e-30
Ets1	8.738435378985944e-5	-5.217376440493959	0.413	0.547	1	3.1684173116132923e-6	-64.58372472727103	0.182	0.7	0.071010568787877107	1.1964665459334636e-10	-76.49911710269228	0.195	0.758	2.6815208227460785e-6	4.01013429165578e-57	-32.47592626138909	0.069	0.735	8.987512974458933e-53	8.738435378985944e-5	1.6040537166623022e-56
Endou	9.727354704642917e-5	-5.516762530253575	0.047	0.164	1	9.67481885908749e-5	-51.197235344053276	0.091	0.513	1	4.642402385882515e-6	-2.9671077363126273	0.098	0.501	0.10404552227239892	5.627990848997852e-16	-8.67402539175367	0.023	0.31	1.2613453090773986e-11	9.727354704642917e-5	2.2511963395991362e-15
Cd2	4.9936924435233714e-6	-27.67539441823188	0.193	0.358	0.1119186350442458	9.840695245310466e-5	-47.85779831650711	0.091	0.511	1	9.383302004958541e-9	-33.073493999915854	0.073	0.555	2.1029856453513084e-4	6.10166138327371e-32	-49.79306934640542	0.063	0.539	1.3675043492193039e-27	9.840695245310466e-5	2.4406645533094835e-31
Marcks	2.5755854585536396e-5	-118.6586604668583	0.14	0.295	0.5772402129710417	1.1356548890130022e-4	-61.051434998215754	0	0.425	1	2.1014227849567453e-5	-74.87930494467021	0.098	0.477	0.47097087456450576	1.706587429692082e-21	-61.79022662514617	0.057	0.419	3.824803747425894e-17	1.1356548890130022e-4	6.826349718768288e-21
Cyb5a	1.1532485563313473e-4	-37.3354410054979	0.587	0.72	1	4.253852266050829e-9	-91.1643286895667	0.091	0.754	9.533733698673118e-5	8.558348710792267e-10	-30.344084181803638	0.293	0.758	1.9180971130627628e-5	6.62392234102375e-44	-36.20669298382456	0.138	0.686	1.4845534750702427e-39	1.1532485563313473e-4	2.6495689364095204e-43
Rsrp1	1.273537385512099e-4	-36.46152913465209	0.58	0.68	1	2.698359506573615e-7	-102.2695745508089	0.318	0.774	0.006047563326132785	1.0414854455409367e-13	-50.53063046786123	0.195	0.839	2.334177180546347e-9	1.2314004102105563e-72	-52.85450747226342	0.063	0.82	2.759814599363899e-68	1.273537385512099e-4	4.925601640842295e-72
Sh2d1a	1.3943125881956013e-4	-58.053403732495546	0.18	0.318	1	3.0324685022318136e-5	-60.356784542589246	0.364	0.714	0.679636840720194	1.2473346488012795e-9	-43.302496103692235	0.146	0.686	2.7955264148934275e-5	2.3250118618967527e-40	-31.924778522059363	0.075	0.612	5.210816584883002e-36	1.3943125881956013e-4	9.300047447587068e-40
Def6	4.698391853626613e-6	-1.3457269385375732	0.06	0.215	0.10530035822347965	1.4746517908497783e-4	-13.58556469959763	0	0.412	1	5.956435966977798e-6	-5.913828570282387	0.122	0.511	0.1334956428919064	3.212960034773634e-27	-10.076641293669237	0.029	0.453	7.200886029934669e-23	1.4746517908497783e-4	1.2851840139094503e-26
Gpsm3	1.482316481342269e-4	-6.813287205403076	0.313	0.445	1	6.860974095758592e-5	-40.244694831603496	0.182	0.611	1	8.324423632571914e-9	-8.73494925616756	0.146	0.649	1.8656698245320173e-4	1.7163597721017476e-39	-19.47752898168779	0.086	0.614	3.846705521234437e-35	1.482316481342269e-4	6.865439088406985e-39
Cd4	1.5434304068378765e-4	-1.2892669703830082	0.027	0.132	1	7.66254751568982e-6	-45.633597246745204	0	0.511	0.17173301492164025	2.042587976598266e-5	-39.2102088962999	0.122	0.494	0.45778481731520343	3.7629651662881888e-34	-13.602926132218501	0.011	0.507	8.433557530685089e-30	1.5434304068378765e-4	1.5051860665152791e-33
Ilvbl	1.8059268920650072e-4	-4.651081598269176	0.093	0.219	1	4.481442547941157e-5	-50.843586580606086	0.045	0.499	1	9.034142578439588e-6	-13.655572682330853	0.171	0.567	0.20247320346798803	1.2594466611400823e-32	-17.544752149674704	0.04	0.521	2.8226718569471525e-28	1.8059268920650072e-4	5.037786644560329e-32
S100a13	1.4473705378521e-6	-20.4804184622543	0.233	0.411	0.03243846849434127	1.857662357717555e-4	-24.084254002791543	0.045	0.484	1	2.2919726700564164e-7	-15.643912051751236	0.073	0.516	0.0051367691481304404	2.3259463114597665e-28	-30.553059269187756	0.034	0.471	5.212910873243629e-24	1.857662357717555e-4	9.303785245839051e-28
Arhgap15	7.55278734089419e-5	-3.001613149004029	0.14	0.284	1	2.0951940242607006e-4	-9.15167915771776	0	0.4	1	4.469289760738247e-5	-8.972229694437992	0.098	0.421	1	4.1101778725348193e-25	-6.82240256659248	0.029	0.431	9.211730647925037e-21	2.0951940242607006e-4	1.6440711490139244e-24
Xrcc6	2.139379237334531e-4	-10.06870241883962	0.18	0.314	1	9.063312153820744e-6	-45.07288078581789	0.045	0.548	0.20312695199143052	2.3933171336540224e-5	-18.397683514339505	0.22	0.561	0.5363902359945395	8.487828873204486e-21	-22.743452056897386	0.069	0.428	1.9022922070625894e-16	2.139379237334531e-4	3.395131549281778e-20
Psap	1.6994482560058315e-6	-328.71937651944666	0.227	0.41	0.0380880343136027	2.2065013985050015e-4	-170.39206498570368	0.136	0.528	1	2.520259901607072e-7	-356.23309238742326	0.122	0.544	0.00564840649148177	1.6533476432121446e-29	-474.333005329945	0.04	0.496	3.7054827379670586e-25	2.2065013985050015e-4	6.613390572848592e-29
Btg1	2.3263406673525882e-4	-26.34554197695138	0.773	0.83	1	2.932654575236202e-11	-88.32285123731648	0.091	0.842	6.572665434019377e-7	1.895445148499203e-14	-123.0840492524241	0.098	0.816	4.2480716668164137e-10	1.8589384998611164e-72	-80.24071348018175	0.08	0.827	4.166252965888734e-68	2.3263406673525882e-4	7.435753999444556e-72
H2-T23	1.1076041639472391e-5	-111.1586811240555	0.607	0.736	0.24823624522385523	2.442971312039761e-4	-37.417559838543156	0.045	0.444	1	7.39014354514752e-7	-57.19081023980154	0.122	0.543	0.01656278971338462	5.7852705189357935e-21	-16.328680000631856	0.034	0.391	1.29659482870389e-16	2.442971312039761e-4	2.314108207574317e-20
Arhgef1	2.645734001483355e-4	-3.73585111251496	0.307	0.425	1	7.491536846073767e-6	-32.57569787939144	0.091	0.588	0.16790032379420525	9.133458695062296e-10	-24.33001029479734	0.171	0.702	2.046990762737362e-5	6.299288162016605e-52	-31.370407670476236	0.04	0.68	1.4117964628711613e-47	2.645734001483355e-4	2.5197152648066353e-51
Spint2	3.221760076631342e-4	-47.448700025651775	0.307	0.437	1	5.6863232959354074e-8	-90.84233475833412	0.136	0.744	0.0012744187770850435	3.7403177671941944e-10	-22.166426266371282	0.195	0.734	8.382800179835629e-6	1.6626575806812912e-48	-50.35657964847376	0.063	0.668	3.72634816982291e-44	3.221760076631342e-4	6.6506303227252e-48
Spop	8.30202933611209e-6	-19.17478925134968	0.18	0.351	0.18606508148094414	3.256849939511746e-4	-26.429862926733556	0	0.383	1	3.9579090072016985e-5	-6.461977301759889	0.098	0.448	0.8870465666940447	5.794973850962699e-22	-11.534595696609848	0.04	0.407	1.29876953947776e-17	3.256849939511746e-4	2.317989540385078e-21
Trp53i11	2.5148902824724834e-6	-8.09356857166527	0.247	0.439	0.0563637210107733	3.367161421303492e-4	-11.595382011025107	0	0.382	1	2.033945006074307e-5	-8.127853717993695	0.073	0.408	0.4558477547613737	2.7969004752830113e-18	-8.715584363664636	0.023	0.342	6.268413345204284e-14	3.367161421303492e-4	1.1187601901132025e-17
Junb	4.778384155119066e-7	-93.11314487431463	0.42	0.586	0.01070931456845285	3.6721552139615905e-4	-125.86372870628169	0.045	0.429	1	6.64673672008325e-7	-191.70218261115355	0.098	0.526	0.014896666337050581	1.1981460921983129e-33	-130.82568928005963	0.069	0.557	2.6852850218348587e-29	3.6721552139615905e-4	4.792584368793272e-33
Thy1	7.082394526963044e-5	-22.536604175814077	0.207	0.353	1	3.7471120856907733e-4	-73.62413561017416	0.182	0.613	1	1.021176342114689e-7	-59.19646600466741	0.244	0.67	0.002288660417947441	1.0641083289162299e-33	-46.957160566820534	0.115	0.601	2.3848795867670545e-29	3.7471120856907733e-4	4.256433315664944e-33
Fermt3	1.6524708163105045e-7	-24.04532623168337	0.1	0.289	0.003703517593515103	4.234060187612509e-4	-26.317779994996375	0.045	0.424	1	6.50749040630301e-8	-30.338502618460886	0.098	0.565	0.0014584587498606308	7.717094654241646e-31	-31.342020750863995	0.069	0.53	1.7295552539086378e-26	4.234060187612509e-4	3.0868378616966857e-30
Cirbp	4.435849602103119e-4	-9.346906365506166	0.567	0.658	1	1.7090472419772265e-8	-62.1899371980087	0.136	0.75	3.83031667871936e-4	8.012308985337325e-8	-7.0785575203806195	0.098	0.59	0.0017957186897938015	6.353570613068969e-40	-51.69236015162929	0.04	0.585	1.4239622458010174e-35	4.435849602103119e-4	2.541428245227607e-39
Selplg	1.0143607693755794e-5	-17.01562583421257	0.02	0.149	0.22733853563245487	4.451445609842434e-4	-19.213587783562744	0	0.372	1	8.329401792420992e-8	-17.452302867577583	0.122	0.576	0.0018667855297173927	4.178185233932162e-26	-19.214982322791236	0.04	0.462	9.364148746288761e-22	4.451445609842434e-4	1.671274093572854e-25
Slc25a4	4.138819486374067e-4	-70.48798061163855	0.933	0.826	1	4.5193028746715063e-4	-139.86649006988435	0.136	0.52	1	3.7442032200751675e-8	-447.2814583621377	0.171	0.622	8.391508256832465e-4	7.386478660147528e-31	-260.6445760407375	0.155	0.59	1.655457597312264e-26	4.5193028746715063e-4	2.954591464059042e-30
Ctsd	7.892949856937676e-5	-145.6670893379862	0.227	0.38	1	4.906694758017608e-4	-59.49975682549842	0.045	0.419	1	3.337861999857725e-5	-174.1621217307516	0.098	0.449	0.7480816314081133	1.3240232772112566e-22	-357.48774678447563	0.023	0.399	2.9674009688858683e-18	4.906694758017608e-4	5.296093108845007e-22
Mxd4	5.069029011290794e-4	-7.237271301925649	0.26	0.397	1	3.131638575642064e-4	-55.171671710914524	0.045	0.435	1	1.6486221570818728e-5	-40.72666820257694	0.098	0.467	0.3694891978451893	8.429448229889365e-30	-14.265004921677066	0.011	0.467	1.8892079372828044e-25	5.069029011290794e-4	3.3717792919557466e-29
Tln1	1.3439634800486409e-5	-16.324279569130997	0.247	0.406	0.3012090951485014	5.898210567120463e-4	-30.548527890547337	0.091	0.457	1	6.640623756182413e-8	-37.54385013254938	0.122	0.591	0.0014882965962356024	3.1138604575958474e-34	-96.25484675477126	0.057	0.554	6.978784057563814e-30	5.898210567120463e-4	1.245544183038342e-33
Ptp4a2	2.248202459959215e-4	-11.42883910825289	0.48	0.597	1	6.090042927227579e-4	-47.65059994932663	0.091	0.508	1	2.2931953499239866e-6	-23.787105075327826	0.146	0.563	0.05139509418249639	5.431819941183953e-31	-42.13559814718867	0.075	0.543	1.2173794852181477e-26	6.090042927227579e-4	2.1727279764735764e-30
Sap18	2.253688932665052e-4	-19.208527844100335	0.88	0.789	1	6.162396692274477e-4	-29.080926307452483	0.136	0.493	1	5.211962103782655e-6	-18.695075357279876	0.146	0.518	0.11681049466997685	1.23055295784439e-27	-23.69288779887486	0.063	0.49	2.7579152891208466e-23	6.162396692274477e-4	4.922211831377529e-27
Tm6sf1	6.193005449576559e-4	3.714764164236967	0.113	0.231	1	6.627437082257605e-4	-16.398953085597277	0	0.356	1	1.0258434769643597e-4	-6.155953686962038	0.073	0.393	1	1.3647731389817174e-16	-9.269172781190056	0.034	0.333	3.058729559085825e-12	6.627437082257605e-4	5.459092555926833e-16
