gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Hist1h1b	1.4686031750258163e-41	-40.166022097309664	0.918	0.196	3.2914334358678597e-37	1.4211653687064105e-111	10.631149647955766	1	0.217	3.1851158243448075e-107	3.6816900634265293e-157	37.96510684946131	1	0.284	8.251403770151537e-153	4.2325343398427874e-136	6.632282549012672	0.989	0.139	9.485955962455655e-132	1.4686031750258163e-41	1.4726760253706534e-156
Hist1h2ae	2.4917100256610763e-41	-70.0957298103711	0.959	0.219	5.584420509511604e-37	1.7578404601924096e-97	-10.416079093689916	0.991	0.228	3.939672039383228e-93	2.923494125450136e-144	-71.38706272703375	1	0.289	6.552135033958844e-140	2.2420060257307017e-109	-20.962615124201662	0.978	0.173	5.0247839048676486e-105	2.4917100256610763e-41	1.1693976501800769e-143
Hist1h1e	3.5191886662480636e-26	-12.15577842548599	0.796	0.194	7.88720563879516e-22	1.0838670314274813e-94	-18.55851680337509	0.896	0.177	2.429162790835271e-90	4.426126582111387e-133	-2.430834904423847	0.976	0.295	9.91983489582804e-129	2.991963683960157e-108	0.8525599186590256	0.978	0.167	6.705589008491504e-104	3.5191886662480636e-26	1.7704506328446044e-132
Hist1h4d	2.67701343796837e-25	-7.411798498041787	0.673	0.147	5.9997225171747105e-21	4.6327396364063095e-66	-3.2821410123606736	0.783	0.174	1.038289607311382e-61	5.128710599666853e-112	-27.99188160416633	0.995	0.341	1.1494466195973351e-107	2.2738688872383263e-84	-20.716068843156396	0.966	0.21	5.096194950078537e-80	2.67701343796837e-25	2.0514842398666918e-111
Kntc1	6.866030464368925e-22	0.884628342798768	0.449	0.075	1.5388147476743635e-17	3.804443051724853e-44	0.7993514468720044	0.339	0.047	8.526517767525742e-40	6.482887108311848e-42	0.8069991568149844	0.351	0.079	1.4529446587148514e-37	6.418088021023344e-99	1.3658714823393274	0.494	0.039	1.438421887271752e-94	6.866030464368925e-22	2.5672352084093327e-98
Birc5	2.147314962304244e-19	-63.700303398254	0.959	0.364	4.8125622935162716e-15	3.882015756109141e-80	-13.332169508891909	1	0.232	8.700373712591807e-76	5.39890198310394e-81	-47.51457239742756	0.986	0.343	1.210001912453255e-76	4.99943224228588e-95	-29.603830516631575	0.955	0.155	1.1204727541411113e-90	2.147314962304244e-19	1.999772896914331e-94
Rps27l	2.9737842121361285e-19	-119.32705214461579	1	0.808	6.664845176239491e-15	2.0500469517732756e-69	-18.405011642785652	1	0.487	4.594565228314265e-65	2.290493271796308e-97	-45.68105282347845	0.995	0.592	5.133453520749886e-93	1.3961055693203647e-56	-30.692039633941974	1	0.54	3.1289518019608015e-52	2.9737842121361285e-19	9.161973087185314e-97
H2afz	1.4875377114505063e-18	-249.172855415953	1	0.917	3.333869518902875e-14	4.9261838753425e-64	-20.380520256302418	1	0.77	1.1040563301417612e-59	5.47675044298553e-97	-21.185386566017314	1	0.838	1.2274493092819171e-92	4.242146099618039e-54	-59.912180168608984	1	0.805	9.507497838463949e-50	1.4875377114505063e-18	2.19070017719424e-96
Rps2	3.948084945355462e-18	-785.8549266345013	1	0.949	8.848447979530662e-14	1.1853379775841667e-61	-168.9080108764873	1	0.895	2.6565794753616344e-57	3.447847969007983e-95	-68.79425743247589	1	0.847	7.727316868140692e-91	1.9096777204465842e-52	-45.32829328639184	1	0.823	4.279969707064885e-48	3.948084945355462e-18	1.379139187603191e-94
Hspe1	4.757257700389671e-18	-200.1212239311867	1	0.858	1.0661965958113331e-13	9.155951414218298e-62	-15.98307143016467	0.974	0.514	2.052031830954605e-57	1.4401778055271018e-88	-1.2565274231905619	0.986	0.555	3.2277264977473404e-84	5.5109753550683234e-52	-20.59363591721305	0.978	0.532	1.2351197965779128e-47	4.757257700389671e-18	5.760711222108499e-88
Npm1	4.881408978153174e-18	-683.4240613615351	1	0.934	1.0940213801836894e-13	6.3707002442840025e-62	-151.59566892520274	1	0.848	1.4278013387489305e-57	1.4120868997778024e-91	-259.2300687540197	1	0.842	3.164769159782011e-87	2.39969858916416e-52	-66.94253408872567	1	0.815	5.378204478034716e-48	4.881408978153174e-18	5.648347599111197e-91
Hist1h1a	8.908537010217737e-18	5.960850414139804	0.49	0.106	1.996581314729999e-13	9.31205605290905e-131	-0.5977673510755048	0.87	0.111	2.0870180025779764e-126	8.683153822587373e-176	-25.39443341469577	0.942	0.175	1.946068434718282e-171	4.480444955224519e-165	-0.9412609254188169	0.82	0.068	1.0041573233649192e-160	8.908537010217737e-18	3.473261529034911e-175
