gene	MRV_DoL6_p_val	MRV_DoL6_avg_log2FC	MRV_DoL6_pct.1	MRV_DoL6_pct.2	MRV_DoL6_p_val_adj	Mock_DoL6_p_val	Mock_DoL6_avg_log2FC	Mock_DoL6_pct.1	Mock_DoL6_pct.2	Mock_DoL6_p_val_adj	MRV_DoL4_p_val	MRV_DoL4_avg_log2FC	MRV_DoL4_pct.1	MRV_DoL4_pct.2	MRV_DoL4_p_val_adj	Mock_DoL4_p_val	Mock_DoL4_avg_log2FC	Mock_DoL4_pct.1	Mock_DoL4_pct.2	Mock_DoL4_p_val_adj	max_pval	minimump_p_val
Mreg	0	8.45087499466307	0.889	0.002	0	0	23.80800299334099	0.833	0.002	0	0	10.311071495017336	0.84	0.002	0	0	5.4405713275770955	0.782	0.003	0	0	0
Lamc2	0	37.23096515507475	1	0.002	0	0	15.168615763608114	0.583	0.001	0	0	1.6502627674954597	0.52	0.001	0	0	4.650480442123932	0.509	0.003	0	0	0
Kcnk2	0	4.537990578994815	0.667	0	0	0	8.879372376338448	1	0	0	0	28.716973302657955	1	0.001	0	0	10.340186791354231	0.982	0.003	0	0	0
Etl4	0	6.569743645435535	0.889	0.002	0	0	13.74905784849909	0.917	0	0	0	5.167802746736193	0.52	0.002	0	0	4.0518853944553905	0.691	0.005	0	0	0
Mpped2	0	14.128347611512112	1	0.003	0	0	7.905472676144262	0.917	0.002	0	0	7.494634180157406	0.88	0.007	0	0	3.637617571659143	0.745	0.012	0	0	0
Fermt1	0	4.68230042672628	0.778	0.001	0	0	7.052647636191327	0.917	0.001	0	0	7.859029478818164	0.92	0.001	0	0	-5.986548581444592	0.836	0.002	0	0	0
Pax1	0	50.20175149434409	1	0.002	0	0	114.66612804386659	1	0.003	0	0	43.158357138469	1	0.004	0	0	24.874672962404773	0.964	0.007	0	0	0
Cdh4	0	8.47104340747844	0.667	0	0	0	38.32024916048943	0.917	0.001	0	0	16.68597082070579	0.84	0.001	0	0	10.07457220920161	0.818	0.003	0	0	0
Il7	0	30.01083660576607	0.889	0.002	0	0	10.735025321278341	1	0.002	0	0	83.35282871781702	1	0.002	0	0	51.78115226535411	0.945	0.005	0	0	0
Kcnn3	0	18.495951728165377	0.778	0.001	0	0	16.611832385129425	0.833	0.002	0	0	34.71103696950761	0.88	0.003	0	0	18.736598074323318	0.818	0.003	0	0	0
S100a14	0	-38.96235590691386	0.889	0.002	0	0	29.480124875256237	0.833	0.003	0	0	-105.90468194760523	0.72	0.004	0	0	-30.028015925670307	0.673	0.006	0	0	0
Synpo2	0	8.572502892789833	1	0.001	0	0	26.6849603745672	0.75	0.001	0	0	9.483899375726118	0.8	0.002	0	0	3.7775377178201066	0.509	0.004	0	0	0
2610528J11Rik	0	2.0268766102512963	0.667	0	0	0	2.6991379548440486	0.833	0	0	0	1.0540023726325796	0.52	0.001	0	0	1.4198507331892025	0.364	0.001	0	0	0
Arhgef16	0	9.940780587145962	1	0.001	0	0	4.710344841809071	0.667	0.001	0	0	6.947420457455898	0.68	0.001	0	0	3.9141142619832556	0.545	0.003	0	0	0
Ptprz1	0	2.586257802174814	0.889	0.001	0	0	10.839224550738356	0.5	0.001	0	0	7.405496058201969	0.6	0.001	0	0	8.832028133333477	0.655	0.002	0	0	0
Ntf5	0	3.8289598862890784	0.667	0	0	0	4.431781873244288	0.5	0.001	0	0	3.1998917977586885	0.6	0.001	0	0	3.1254890982596506	0.636	0.002	0	0	0
Synm	0	11.282068614097874	0.667	0.001	0	0	45.46558911903026	0.833	0.001	0	0	14.34731945012101	0.8	0.002	0	0	21.59909823645146	0.745	0.004	0	0	0
Tenm4	0	9.826991131389214	0.556	0	0	0	8.516984153730924	0.583	0.001	0	0	4.589180814483684	0.52	0.001	0	0	3.531963345428851	0.455	0.002	0	0	0
P4ha3	0	9.921026460093163	0.778	0.001	0	0	20.943261266141104	0.833	0.001	0	0	13.117997207260307	0.88	0.001	0	0	7.870662136006014	0.818	0.004	0	0	0
H2afy2	0	5.45754130481973	0.778	0.002	0	0	6.99208460903365	0.917	0.005	0	0	15.08808491430677	1	0.009	0	0	2.665415020379882	0.855	0.01	0	0	0
Ank3	0	9.062155253481334	1	0.002	0	0	61.330571635128315	1	0.002	0	0	26.8997187028968	1	0.004	0	0	-2.7736324087588855	0.982	0.008	0	0	0
Btbd11	0	5.18690389246485	0.889	0.001	0	0	15.223938446512422	0.917	0.003	0	0	5.574966748004603	0.76	0.004	0	0	2.5396571173283538	0.745	0.003	0	0	0
Gas6	0	38.858798182566346	1	0.004	0	0	155.10396156275965	1	0.003	0	0	71.49328168124465	1	0.006	0	0	23.190153488184713	1	0.012	0	0	0
Hpgd	0	27.40489705058965	0.778	0.002	0	0	81.50807408473409	0.917	0.004	0	0	53.054860910901546	1	0.002	0	0	50.76419855124479	0.945	0.007	0	0	0
Hhip	0	4.643115584584543	0.889	0	0	0	6.568995963082582	0.417	0.001	0	0	-0.9442865500775341	0.52	0.002	0	0	7.10924738314638	0.491	0.003	0	0	0
Cdh3	0	7.652249644879599	0.778	0.002	0	0	9.38686991146037	0.667	0.001	0	0	1.2500808892108646	0.48	0.001	0	0	3.492344288960983	0.509	0.002	0	0	0
Cdh1	0	25.869342195378938	1	0.003	0	0	16.77438445265512	0.917	0.002	0	0	8.389985217381623	0.76	0.006	0	0	-5.4044204675044645	0.836	0.007	0	0	0
Pard3	0	5.729123234019304	0.889	0.002	0	0	4.377642051242767	0.667	0.001	0	0	5.261261169548717	0.64	0.002	0	0	3.2152688665769924	0.582	0.006	0	0	0
Anxa8	0	-12.53636789641352	0.889	0.002	0	0	4.441428935439522	0.583	0	0	0	4.509009998970049	0.68	0	0	0	-32.779993475695846	0.564	0.002	0	0	0
Fgf14	0	7.411780760124321	0.444	0	0	0	15.241766790269978	0.917	0.001	0	0	14.772487080358978	0.88	0.001	0	0	13.547785410610128	0.873	0.003	0	0	0
Amotl1	0	8.59386362223838	0.889	0.002	0	0	8.038968887017067	0.833	0.002	0	0	11.606722155818304	0.92	0.005	0	0	7.661732857791722	0.655	0.01	0	0	0
Trim29	0	10.297612471350943	1	0.002	0	0	22.293053747882844	1	0.001	0	0	18.49866939940255	1	0.002	0	0	0.8006668835519335	0.945	0.006	0	0	0
2310030G06Rik	0	5.081017483786	0.778	0.001	0	0	2.5030289676300073	0.583	0.001	0	0	4.073069288512103	0.6	0.003	0	0	1.7765865973267168	0.455	0.003	0	0	0
Col12a1	0	7.20233764301849	0.889	0.002	0	0	29.594208236103622	0.917	0.001	0	0	60.02721724354861	0.72	0.002	0	0	14.365916612562978	0.745	0.007	0	0	0
Ackr4	0	17.479145482842956	0.778	0	0	0	8.096816735258807	0.75	0	0	0	28.536950494073807	0.92	0.001	0	0	19.245364539556235	0.709	0.002	0	0	0
Rbms3	0	10.17468824523861	0.889	0.003	0	0	19.049818398416853	0.833	0.002	0	0	6.519895945923586	0.8	0.003	0	0	-39.1782766272222	0.691	0.01	0	0	0
Cdcp1	0	11.322279697687403	1	0.001	0	0	0.9375596729618092	0.417	0.001	0	0	2.4665960515359875	0.44	0.001	0	0	-2.607771408811368	0.473	0.003	0	0	0
Cobl	0	11.777557202351634	0.889	0.002	0	0	5.727400940545736	0.583	0.001	0	0	1.5322794760366756	0.56	0	0	0	-3.699007376288489	0.382	0.003	0	0	0
Foxn1	0	12.679571600400925	0.556	0.001	0	0	32.49049451063154	0.917	0.001	0	0	18.890837061155782	0.92	0.002	0	0	12.784783701139165	0.891	0.005	0	0	0
Wfikkn2	0	5.789090267910803	0.667	0.001	0	0	46.90810613330751	0.5	0.001	0	0	8.43282792927896	0.6	0.002	0	0	7.74228133807529	0.636	0.003	0	0	0
Sox9	0	4.818125600642372	0.889	0.001	0	0	4.030384359628223	0.667	0.001	0	0	6.088536341181466	0.8	0.001	0	0	-15.221065342190315	0.727	0.003	0	0	0
S1pr3	0	9.883755055415975	0.778	0.001	0	0	17.06910399861253	0.667	0.001	0	0	9.445996129279633	0.64	0.002	0	0	-2.7103841771433856	0.582	0.005	0	0	0
Isl1	0	12.783111912101244	1	0.001	0	0	8.568416375892273	0.917	0.001	0	0	12.704161949135427	0.96	0.001	0	0	-65.8749068937447	0.836	0.003	0	0	0
